42005,00;0.1613168451;0.2895552173;;
42370,00;0.1658293322;0.286234711;0.5751574958;
42736,00;0.1707274211;0.2829398172;0.5931869123;2.859788465
43101,00;0.1754979562;0.279359684;0.626390743;4.664196176
43466,00;0.1808062664;0.275499184;0.6896149992;5.53201659
43497,00;0.1866919442;0.2713022545;0.738768317;4.738394797
44197,00;0.1928951623;0.2670038884;0.7801389797;3.993645155
44562,00;0.19929787;0.2621078341;0.8202569806;3.651471158
44927,00;0.2060442899;0.2571942478;0.8504982472;4.550699269
45292,00;0.2132184929;0.2523326018;0.9013385659;3.595166459
45658,00;0.2209649432;0.2470779941;0.9241044106;3.158910112
46023,00;0.228672661;0.2421957249;0.9505997351;3.843130224
46388,00;0.2368041723;0.2365625406;1.010295005;5.439045999
46753,00;0.2455204495;0.2310408865;1.056331686;4.161538038
47119,00;0.2545902995;0.225161298;1.090659033;2.807545213
43525,00;0.2639693543;0.219402469;1.104489184;2.57597966
11324,00;0.2735119701;0.2137626609;1.131176883;3.345236879
11689,00;0.283401612;0.2078174866;1.170574047;3.73847366
12055,00;0.2937608866;0.2020119665;1.199488199;3.449139871
12420,00;0.3043695952;0.1961619103;1.225126874;6.696400044
12785,00;0.315332155;0.1903906618;1.311340605;5.380727427
13150,00;0.3278576571;0.1844932936;1.353145425;2.733223462
13516,00;0.3395046442;0.1782213651;1.33910039;2.321915543
13881,00;0.3518628913;0.1726179125;1.362503757;4.857660799
14246,00;0.3643893739;0.1671165544;1.382628962;3.1843436
43556,00;0.3773156078;0.1618093806;1.417602904;3.135971421
14977,00;0.3905787623;0.1562558392;1.434961464;3.878252173
15342,00;0.4039841544;0.1512058725;1.470180663;4.08409097
15707,00;0.4181438792;0.1460217394;1.500310772;3.853045827
16072,00;0.4322818183;0.141225132;1.514826343;3.663862127
16438,00;0.4469214121;0.1365489816;1.54646584;3.039525971
16803,00;0.4618348964;0.1321016341;1.521219642;2.922123554
17168,00;0.4761773148;0.1281981828;1.552856651;4.390132872
17533,00;0.4918128705;0.1239858114;1.569832783;4.016397657
17899,00;0.5067548423;0.1210732407;1.585337662;1.905648832
43586,00;0.5227496806;0.1170408864;1.629372522;2.409089247
18629,00;0.5384807185;0.113629404;1.609201533;4.966066586
18994,00;0.5543164251;0.1107677317;1.632427324;3.63513167
19360,00;0.5706662114;0.1081502041;1.633599436;3.549698896
19725,00;0.5866084811;0.1057996367;1.605285387;3.529580871
20090,00;0.6025075974;0.1040389262;1.629388132;4.148494527
20455,00;0.6190136203;0.1023544623;1.659734495;3.010612627
20821,00;0.6355710592;0.1010902086;1.646543572;3.535068145
21186,00;0.6518661997;0.1000850305;1.629992166;3.156550928
21551,00;0.6681296397;0.09945050789;1.628179461;6.489914887
43617,00;0.6844138792;0.09906723674;1.676971224;1.262286944
22282,00;0.7016646891;0.09999222659;1.668447032;1.707523076
22647,00;0.7177827263;0.09898821896;1.619871611;4.054159556
23012,00;0.7340611545;0.0997419435;1.629219405;7.224866657
23377,00;0.7503127768;0.1008692191;1.619883405;3.891486447
23743,00;0.7663649906;0.1022058978;1.605272958;3.410114186
24108,00;0.7822526684;0.1041255716;1.596895022;2.785886416
24473,00;0.7980721182;0.1060383309;1.599147665;3.204143648
24838,00;0.8139577132;0.1083326413;1.598349349;3.915443524
25204,00;0.829624973;0.1111672305;1.561402082;3.693337959
43647,00;0.8446901629;0.1138740419;1.539718458;6.090293366
25934,00;0.8598568073;0.1170263574;1.506217214;1.973231035
26299,00;0.873932315;0.1211109377;1.53203368;0.5759204151
26665,00;0.8896870054;0.1240270829;1.547431112;2.163820135
27030,00;0.904181831;0.1276518855;1.470151295;6.831612168
27395,00;0.9181342562;0.1314629323;1.4571483;3.841333023
27760,00;0.9322030488;0.1356596205;1.454156279;3.578032489
28126,00;0.9458748224;0.1401972999;1.433010288;3.776530772
28491,00;0.959338078;0.1448844557;1.400166649;3.610203007
28856,00;0.9722864901;0.1495037744;1.366899258;3.292878626
43678,00;0.9849833653;0.1543546549;1.366413195;3.660459303
