43680,00;0.1561724419;0.2929500524;;
29646,00;0.1596962085;0.2904610692;0.4789778543;
30011,00;0.1638976365;0.287285312;0.5525788086;5.605175657
30376,00;0.1685514238;0.2838487701;0.5898568184;2.757887895
30742,00;0.1735092373;0.2804450228;0.6055286389;2.196505037
31107,00;0.1784374886;0.2768536508;0.6298735361;3.758243992
31472,00;0.1836409836;0.2729587697;0.6811236254;4.649092921
31837,00;0.1894699073;0.2688625622;0.7262379213;4.718912203
32203,00;0.1955124943;0.2645900279;0.7706014119;4.130416516
32568,00;0.2019655376;0.2598409305;0.813582822;3.968191201
43711,00;0.208697809;0.2550551299;0.845253969;4.278545764
33298,00;0.2158548821;0.2502041355;0.8922028049;3.571780458
33664,00;0.2235614554;0.2451818146;0.9208082587;3.636622286
34029,00;0.2311460564;0.2399408453;0.9561118722;4.39668971
34394,00;0.2394788175;0.2345847609;1.014876269;3.16246674
34759,00;0.2481248174;0.2288182911;1.021703957;2.474657088
35125,00;0.2566045006;0.2234374487;1.040323741;4.3139966
35490,00;0.2658822523;0.2179747262;1.106335634;5.1373689
35855,00;0.2756358794;0.2121503749;1.141169142;3.761333967
36220,00;0.2856237937;0.2065214145;1.169262995;2.529881532
4,00;0.2960933725;0.2008207078;1.19075546;1.904659062
43469,00;0.3064915268;0.1950454769;1.197456605;6.282013603
43500,00;0.3171815963;0.1894695957;1.292641874;6.902831662
43528,00;0.3297039142;0.1836632858;1.361314769;4.24949832
43559,00;0.3413778077;0.1769870273;1.357853197;2.987399844
43589,00;0.3538004002;0.1711386906;1.389512712;5.788841999
43620,00;0.3667325381;0.1656100385;1.385130223;2.537507795
43650,00;0.3793424673;0.1604131556;1.396600457;2.649822241
43681,00;0.3925737304;0.155006741;1.43737796;4.567173622
43712,00;0.4060814429;0.1498561984;1.468044037;3.47497503
43469,00;0.4201204043;0.1448459304;1.482121566;3.107109528
43773,00;0.4340678721;0.1400871906;1.498921435;3.73029919
43803,00;0.4485590226;0.1353616708;1.545083821;4.01804404
41365,00;0.463543242;0.1308073104;1.53536126;2.886507319
41730,00;0.4781230278;0.1270608713;1.541931318;3.835078823
42095,00;0.4933252859;0.1228041399;1.550593178;3.633221549
42461,00;0.5082772154;0.1198178987;1.581666304;3.035188367
42826,00;0.5241846928;0.1158496934;1.627487978;2.798292961
43191,00;0.5399481602;0.1123053687;1.620171755;4.619427082
43556,00;0.5559256254;0.1093308131;1.619396388;4.16971269
43500,00;0.5718455994;0.1066901009;1.629473984;3.944034996
