mass_A
t;x;y;v;a
1,520000000E0;5,543164251E-1;1,107677317E-1;1,632427324E0;3,635131670E0
1,530000000E0;5,706662114E-1;1,081502041E-1;1,633599436E0;3,549698896E0
1,540000000E0;5,866084811E-1;1,057996367E-1;1,605285387E0;3,529580871E0
1,550000000E0;6,025075974E-1;1,040389262E-1;1,629388132E0;4,148494527E0
1,560000000E0;6,190136203E-1;1,023544623E-1;1,659734495E0;3,010612627E0
1,570000000E0;6,355710592E-1;1,010902086E-1;1,646543572E0;3,535068145E0
1,580000000E0;6,518661997E-1;1,000850305E-1;1,629992166E0;3,156550928E0
1,590000000E0;6,681296397E-1;9,945050789E-2;1,628179461E0;6,489914887E0
1,600000000E0;6,844138792E-1;9,906723674E-2;1,676971224E0;1,262286944E0
1,610000000E0;7,016646891E-1;9,999222659E-2;1,668447032E0;1,707523076E0
1,620000000E0;7,177827263E-1;9,898821896E-2;1,619871611E0;4,054159556E0
1,630000000E0;7,340611545E-1;9,974194350E-2;1,629219405E0;7,224866657E0
1,640000000E0;7,503127768E-1;1,008692191E-1;1,619883405E0;3,891486447E0
1,650000000E0;7,663649906E-1;1,022058978E-1;1,605272958E0;3,410114186E0
1,660000000E0;7,822526684E-1;1,041255716E-1;1,596895022E0;2,785886416E0
1,670000000E0;7,980721182E-1;1,060383309E-1;1,599147665E0;3,204143648E0
1,680000000E0;8,139577132E-1;1,083326413E-1;1,598349349E0;3,915443524E0
1,690000000E0;8,296249730E-1;1,111672305E-1;1,561402082E0;3,693337959E0
1,700000000E0;8,446901629E-1;1,138740419E-1;1,539718458E0;6,090293366E0
1,710000000E0;8,598568073E-1;1,170263574E-1;1,506217214E0;1,973231035E0
1,720000000E0;8,739323150E-1;1,211109377E-1;1,532033680E0;5,759204151E-1
1,730000000E0;8,896870054E-1;1,240270829E-1;1,547431112E0;2,163820135E0
1,740000000E0;9,041818310E-1;1,276518855E-1;1,470151295E0;6,831612168E0
1,750000000E0;9,181342562E-1;1,314629323E-1;1,457148300E0;3,841333023E0
1,760000000E0;9,322030488E-1;1,356596205E-1;1,454156279E0;3,578032489E0
1,770000000E0;9,458748224E-1;1,401972999E-1;1,433010288E0;3,776530772E0
1,780000000E0;9,593380780E-1;1,448844557E-1;1,400166649E0;3,610203007E0
1,790000000E0;9,722864901E-1;1,495037744E-1;1,366899258E0;3,292878626E0
1,800000000E0;9,849833653E-1;1,543546549E-1;1,366413195E0;3,660459303E0
1,810000000E0;9,976661878E-1;1,596381199E-1;1,328163486E0;4,101805696E0
1,820000000E0;1,009481030E0;1,646245966E-1;1,282905367E0;4,626936304E0
1,830000000E0;1,021197044E0;1,698673552E-1;1,261790671E0;3,679020843E0
1,840000000E0;1,032337643E0;1,753213978E-1;1,231000291E0;4,371063892E0
1,850000000E0;1,043277995E0;1,807566301E-1;1,199977843E0;1,988970992E0
1,860000000E0;1,053619231E0;1,864152127E-1;1,207144787E0;2,017468103E0
1,870000000E0;1,064530869E0;1,922106577E-1;1,179458960E0;4,256093069E0
1,880000000E0;1,074624983E0;1,971487010E-1;1,104613125E0;5,809751044E0
1,890000000E0;1,084029161E0;2,025974126E-1;1,077775164E0;3,770455010E0
1,900000000E0;1,093257995E0;2,079861619E-1;1,055725815E0;2,777700091E0
1,910000000E0;1,102187883E0;2,133716229E-1;1,024645549E0;4,413416661E0
1,920000000E0;1,110799718E0;2,185808473E-1;9,716015001E-1;4,001254265E0
1,930000000E0;1,118714444E0;2,235930018E-1;9,404040394E-1;3,357992011E0
1,940000000E0;1,126637240E0;2,287256387E-1;9,186969300E-1;2,890900690E0
1,950000000E0;1,134091305E0;2,336505242E-1;8,775386650E-1;3,656246323E0
1,960000000E0;1,141329587E0;2,383258783E-1;8,468354305E-1;3,072594278E0
1,970000000E0;1,148314772E0;2,428453653E-1;8,164216720E-1;4,244682393E0
1,980000000E0;1,154965121E0;2,473086365E-1;7,650237757E-1;4,312687095E0
1,990000000E0;1,161066010E0;2,513017514E-1;7,231911008E-1;3,985942726E0
2,000000000E0;1,167012107E0;2,553131527E-1;6,926529403E-1;4,094559557E0
2,010000000E0;1,172511018E0;2,591068157E-1;6,395937825E-1;3,998528182E0
2,020000000E0;1,177571790E0;2,625329298E-1;6,084536777E-1;3,111089055E0
2,030000000E0;1,182578170E0;2,659433938E-1;5,841132263E-1;3,871059265E0
2,040000000E0;1,187272841E0;2,690417624E-1;5,299656755E-1;4,316077874E0
2,050000000E0;1,191402268E0;2,718154242E-1;4,928478674E-1;4,000573222E0
2,060000000E0;1,195538346E0;2,744121476E-1;4,589580625E-1;3,436118959E0
2,070000000E0;1,199214705E0;2,766344321E-1;4,182201180E-1;3,111101968E0
2,080000000E0;1,202621199E0;2,788614652E-1;3,992361174E-1;2,766874109E0
2,090000000E0;1,205911134E0;2,809834120E-1;3,660923185E-1;3,465740185E0
2,100000000E0;1,208788402E0;2,828079872E-1;3,259271955E-1;3,674624029E0
2,110000000E0;1,211360868E0;2,845599760E-1;2,944844761E-1;4,030210550E0
2,120000000E0;1,213758795E0;2,859676773E-1;2,490267832E-1;4,318875522E0
2,130000000E0;1,215715119E0;2,869778759E-1;2,058676586E-1;3,989804294E0
2,140000000E0;1,217385883E0;2,879162225E-1;1,722671449E-1;3,446637267E0
2,150000000E0;1,218672984E0;2,887446302E-1;1,358401688E-1;3,686565737E0
2,160000000E0;1,219779630E0;2,892011334E-1;1,009759732E-1;3,511139830E0
2,170000000E0;1,220543050E0;2,895070680E-1;6,536615466E-2;3,316501999E0
2,180000000E0;1,220967524E0;2,897470274E-1;3,730852181E-2;3,146031469E0
2,190000000E0;1,221108499E0;2,899939336E-1;8,787196710E-3;3,648444307E0
2,200000000E0;1,220977997E0;2,899224591E-1;3,778322356E-2;3,965014966E0
2,210000000E0;1,220700311E0;2,893580003E-1;7,402368048E-2;4,384681716E0
2,220000000E0;1,219781674E0;2,890503271E-1;1,208914849E-1;4,800293084E0
2,230000000E0;1,218608718E0;2,881450939E-1;1,660003969E-1;4,006431114E0
2,240000000E0;1,216804975E0;2,875800484E-1;2,012710894E-1;3,457256803E0
2,250000000E0;1,214916395E0;2,865417317E-1;2,337758437E-1;4,399949659E0
2,260000000E0;1,212782364E0;2,851969722E-1;2,798056863E-1;4,550029031E0
2,270000000E0;1,210191985E0;2,835423259E-1;3,269027288E-1;4,350216183E0
2,280000000E0;1,207246615E0;2,817182299E-1;3,653671492E-1;3,473414927E0
2,290000000E0;1,203923426E0;2,797870056E-1;3,970702442E-1;2,899633227E0
2,300000000E0;1,200459969E0;2,775942330E-1;4,221353229E-1;2,781424574E0
2,310000000E0;1,196794081E0;2,752646464E-1;4,516165020E-1;3,156127224E0
2,320000000E0;1,192796939E0;2,728129209E-1;4,858716681E-1;3,577141546E0
2,330000000E0;1,188608778E0;2,700273444E-1;5,221497283E-1;3,798633253E0
2,340000000E0;1,184089134E0;2,670483505E-1;5,608012510E-1;4,276326942E0
2,350000000E0;1,179298890E0;2,637723312E-1;6,066966314E-1;3,989125315E0
2,360000000E0;1,173975546E0;2,603440497E-1;6,437691180E-1;3,795008549E0
2,370000000E0;1,168529928E0;2,567150700E-1;6,771103582E-1;3,667987934E0
2,380000000E0;1,162566794E0;2,530480402E-1;7,191688551E-1;4,739165790E0
2,390000000E0;1,156476471E0;2,488667765E-1;7,694988460E-1;4,397496658E0
2,400000000E0;1,149782078E0;2,444805181E-1;8,115701586E-1;3,541233389E0
2,410000000E0;1,142845584E0;2,400544349E-1;8,367242608E-1;2,364895685E0
2,420000000E0;1,135776612E0;2,353213735E-1;8,592844926E-1;2,696279745E0
2,430000000E0;1,128547922E0;2,305189847E-1;8,879668561E-1;3,473284556E0
2,440000000E0;1,120852545E0;2,256950422E-1;9,250788240E-1;4,339074569E0
2,450000000E0;1,112816508E0;2,207808671E-1;9,704216989E-1;4,023725216E0
2,460000000E0;1,104325772E0;2,155189379E-1;1,007517285E0;4,080231470E0
2,470000000E0;1,095510232E0;2,104595663E-1;1,045083015E0;2,777582812E0
2,480000000E0;1,086303171E0;2,049328503E-1;1,067504729E0;3,564902668E0
2,490000000E0;1,077051737E0;1,997306104E-1;1,097833448E0;5,484620220E0
2,500000000E0;1,067012212E0;1,944469455E-1;1,167315756E0;2,006123317E0
2,510000000E0;1,056282565E0;1,890679689E-1;1,146130060E0;7,552399387E-1
2,520000000E0;1,046675349E0;1,838706667E-1;1,152863536E0;4,126081084E0
2,530000000E0;1,035890902E0;1,783061003E-1;1,247809495E0;5,198189763E0
2,540000000E0;1,024376058E0;1,726656225E-1;1,242217733E0;2,791269491E0
2,550000000E0;1,013349383E0;1,678599587E-1;1,254565264E0;2,661197807E0
2,560000000E0;1,001486813E0;1,623867092E-1;1,295951175E0;4,261534339E0
2,570000000E0;9,895763121E-1;1,575334450E-1;1,317639467E0;4,175884377E0
2,580000000E0;9,770822696E-1;1,524424751E-1;1,349323882E0;3,629383893E0
2,590000000E0;9,643428040E-1;1,479657888E-1;1,353988807E0;3,136237635E0
2,600000000E0;9,515113277E-1;1,435294954E-1;1,384114242E0;4,000749476E0
2,610000000E0;9,381456085E-1;1,390206313E-1;1,432309030E0;3,869650451E0
2,620000000E0;9,242749242E-1;1,346535738E-1;1,442843299E0;3,406790496E0
2,630000000E0;9,104934848E-1;1,307696453E-1;1,453822198E0;4,741854078E0
2,640000000E0;8,962571166E-1;1,268791250E-1;1,462311206E0;2,613792515E0
2,650000000E0;8,820256159E-1;1,240672527E-1;1,481438786E0;5,405450961E-1
2,660000000E0;8,674247644E-1;1,200556497E-1;1,483906265E0;2,506835150E0
2,670000000E0;8,532290150E-1;1,168876359E-1;1,507718806E0;4,777300027E0
2,680000000E0;8,379283278E-1;1,137909369E-1;1,525115274E0;3,194162183E0
2,690000000E0;8,232446690E-1;1,112903479E-1;1,526106595E0;2,703870487E0
2,700000000E0;8,078648634E-1;1,085194434E-1;1,552328537E0;3,713905202E0
2,710000000E0;7,925787580E-1;1,064435491E-1;1,560723406E0;3,754305406E0
2,720000000E0;7,769107962E-1;1,044959192E-1;1,561827250E0;3,348566433E0
2,730000000E0;7,615368650E-1;1,029617934E-1;1,560393414E0;3,548506626E0
2,740000000E0;7,458182218E-1;1,018158338E-1;1,574485191E0;3,263091726E0
2,750000000E0;7,301148242E-1;1,008985922E-1;1,584484971E0;7,975295851E0
2,760000000E0;7,141676145E-1;1,002422692E-1;1,605795443E0;1,955903082E0
2,770000000E0;6,980089172E-1;1,017000514E-1;1,590245245E0;1,311797723E0
2,780000000E0;6,823631447E-1;1,004086301E-1;1,576290860E0;1,033043803E0
2,790000000E0;6,664955512E-1;1,008140978E-1;1,579017797E0;6,298584957E0
2,800000000E0;6,508015797E-1;1,014978952E-1;1,567731288E0;2,197233167E0
2,810000000E0;6,351747114E-1;1,022692776E-1;1,562707671E0;3,037086423E0
2,820000000E0;6,196009835E-1;1,033268030E-1;1,568256173E0;3,466294893E0
2,830000000E0;6,039226191E-1;1,049296720E-1;1,568179101E0;3,343776496E0
2,840000000E0;5,884128772E-1;1,066398536E-1;1,552466100E0;3,075687039E0
2,850000000E0;5,731103078E-1;1,087587538E-1;1,548890652E0;2,829504804E0
2,860000000E0;5,577639247E-1;1,111416987E-1;1,538302427E0;2,964637376E0
2,870000000E0;5,427277391E-1;1,136011977E-1;1,543044768E0;8,860688074E0
2,880000000E0;5,274095416E-1;1,167100278E-1;1,528453432E0;3,537037833E0
2,890000000E0;5,132478936E-1;1,216886366E-1;1,462821172E0;4,269457555E0
2,900000000E0;4,988694927E-1;1,231446154E-1;1,468842654E0;7,514783749E-1
2,910000000E0;4,842951362E-1;1,266623007E-1;1,486969038E0;7,615899286E0
2,920000000E0;4,700370259E-1;1,304329370E-1;1,448717415E0;4,075018020E0
2,930000000E0;4,563431902E-1;1,342912961E-1;1,429095444E0;3,618392801E0
2,940000000E0;4,426457036E-1;1,385963296E-1;1,397849320E0;2,484422334E0
2,950000000E0;4,296113006E-1;1,424765981E-1;1,382965636E0;2,591095791E0
2,960000000E0;4,163053546E-1;1,470357368E-1;1,384382952E0;3,257754923E0
2,970000000E0;4,034566380E-1;1,515617555E-1;1,344311467E0;4,616698600E0
2,980000000E0;3,910381280E-1;1,562246749E-1;1,303032081E0;3,939998828E0
2,990000000E0;3,791232885E-1;1,608915544E-1;1,270530869E0;2,517161454E0
3,000000000E0;3,673961945E-1;1,655390969E-1;1,266902052E0;2,877618394E0
3,010000000E0;3,556977799E-1;1,705487729E-1;1,253751039E0;5,282962032E0
3,020000000E0;3,444891419E-1;1,757382934E-1;1,179522019E0;7,894122797E0
3,030000000E0;3,343447653E-1;1,805766164E-1;1,131888417E0;2,816521851E0
3,040000000E0;3,247007805E-1;1,867332608E-1;1,134948013E0;2,241113488E0
3,050000000E0;3,142026417E-1;1,910426402E-1;1,117174867E0;3,047271831E0
3,060000000E0;3,043818924E-1;1,960270577E-1;1,075206538E0;5,638973046E0
3,070000000E0;2,952507254E-1;2,012039643E-1;1,050469646E0;3,915957662E0
3,080000000E0;2,861155034E-1;2,064065386E-1;1,013731001E0;4,528698838E0
3,090000000E0;2,776647347E-1;2,112932234E-1;9,534450546E-1;4,996128443E0
3,100000000E0;2,696719431E-1;2,160622267E-1;9,166299780E-1;3,463434629E0
3,110000000E0;2,619597211E-1;2,207503242E-1;8,866704150E-1;2,945090285E0
3,120000000E0;2,545008812E-1;2,252444188E-1;8,580367843E-1;3,502083157E0
3,130000000E0;2,473454182E-1;2,297454894E-1;8,249823128E-1;3,080749970E0
3,140000000E0;2,406986486E-1;2,342852540E-1;8,006760995E-1;4,241117443E0
3,150000000E0;2,340613056E-1;2,386878179E-1;7,489704377E-1;4,342487798E0
3,160000000E0;2,282082411E-1;2,425540149E-1;7,010635367E-1;4,202757058E0
3,170000000E0;2,223804885E-1;2,464437541E-1;6,785942327E-1;3,500163477E0
3,180000000E0;2,171371080E-1;2,504042420E-1;6,310079954E-1;4,297608635E0
3,190000000E0;2,121483857E-1;2,538310748E-1;5,905391525E-1;3,888708583E0
3,200000000E0;2,074498447E-1;2,571608333E-1;5,561893099E-1;4,288380653E0
3,210000000E0;2,030599361E-1;2,602450208E-1;5,062112048E-1;4,972971178E0
3,220000000E0;1,992384080E-1;2,630830137E-1;4,542160303E-1;4,214679622E0
3,230000000E0;1,957323575E-1;2,656145155E-1;4,215780315E-1;3,032632263E0
3,240000000E0;1,923831145E-1;2,679917982E-1;3,958543380E-1;3,401271041E0
3,250000000E0;1,892942112E-1;2,702221760E-1;3,546402369E-1;4,663667902E0
3,260000000E0;1,866380862E-1;2,721514291E-1;3,013037914E-1;4,477044895E0
3,270000000E0;1,844613431E-1;2,738217559E-1;2,627976371E-1;3,905795232E0
3,280000000E0;1,824057737E-1;2,752679287E-1;2,272715849E-1;4,137139473E0
3,290000000E0;1,808267727E-1;2,765513799E-1;1,791844128E-1;4,437520491E0
3,300000000E0;1,796632214E-1;2,775747075E-1;1,392107860E-1;4,243610032E0
3,310000000E0;1,787804572E-1;2,784393551E-1;9,739797498E-2;3,875230400E0
3,320000000E0;1,782610604E-1;2,789269245E-1;5,836169506E-2;3,447119967E0
3,330000000E0;1,778983321E-1;2,792037439E-1;3,556310578E-2;3,017414803E0
3,340000000E0;1,775884135E-1;2,791580954E-1;1,400369492E-2;4,463077170E0
3,350000000E0;1,777147061E-1;2,789922661E-1;5,566661944E-2;4,504570589E0
3,360000000E0;1,783406863E-1;2,783373673E-1;9,385314482E-2;4,717126821E0
3,370000000E0;1,791936868E-1;2,778364196E-1;1,385278145E-1;3,771782237E0
3,380000000E0;1,806893104E-1;2,768676914E-1;1,795822368E-1;4,188059323E0
3,390000000E0;1,821011797E-1;2,757277714E-1;2,122550065E-1;4,578863294E0
3,400000000E0;1,841453942E-1;2,744026640E-1;2,748595182E-1;4,086313214E0
3,410000000E0;1,865248680E-1;2,724643248E-1;2,996027215E-1;3,470469841E0
3,420000000E0;1,889257020E-1;2,707897188E-1;3,321661789E-1;4,289054496E0
3,430000000E0;1,919487773E-1;2,686283171E-1;3,932005870E-1;5,252608496E0
3,440000000E0;1,953697674E-1;2,662823136E-1;4,346145811E-1;3,693502324E0
3,450000000E0;1,991630724E-1;2,637796183E-1;4,677115715E-1;3,406979960E0
3,460000000E0;2,030712474E-1;2,609729962E-1;5,004846675E-1;3,629565740E0
3,470000000E0;2,073267750E-1;2,579875615E-1;5,409122761E-1;3,673319624E0
3,480000000E0;2,119843745E-1;2,548418787E-1;5,750770393E-1;3,788876458E0
3,490000000E0;2,168036246E-1;2,514702950E-1;6,137285859E-1;4,573778888E0
3,500000000E0;2,220454872E-1;2,478105827E-1;6,678135422E-1;4,594485992E0
3,510000000E0;2,278554255E-1;2,439704506E-1;7,078834376E-1;4,369037085E0
3,520000000E0;2,338127244E-1;2,399383714E-1;7,497750487E-1;4,773255311E0
3,530000000E0;2,403117067E-1;2,356214323E-1;8,065848915E-1;4,881975248E0
3,540000000E0;2,472735957E-1;2,310481171E-1;8,471000019E-1;3,149308292E0
3,550000000E0;2,545696054E-1;2,264702744E-1;8,658815025E-1;2,128624695E0
3,560000000E0;2,619711615E-1;2,218894126E-1;8,848332702E-1;2,501866312E0
3,570000000E0;2,696017686E-1;2,171318572E-1;9,153577918E-1;3,119610355E0
3,580000000E0;2,776226190E-1;2,123928956E-1;9,431154334E-1;4,557660708E0
3,590000000E0;2,859109803E-1;2,076557660E-1;9,969473057E-1;4,353637021E0
3,600000000E0;2,949660460E-1;2,025558681E-1;1,040245651E0;4,070110100E0
3,610000000E0;3,039748090E-1;1,973338234E-1;1,066692200E0;4,593264580E0
3,620000000E0;3,136576453E-1;1,922720451E-1;1,094655571E0;4,257315121E0
3,630000000E0;3,237463827E-1;1,879320577E-1;1,141268376E0;3,424656772E0
3,640000000E0;3,339316747E-1;1,817858096E-1;1,168013015E0;4,157992936E0
3,650000000E0;3,441690561E-1;1,765911507E-1;1,203207791E0;5,817892466E0
3,660000000E0;3,556359456E-1;1,713931094E-1;1,237823781E0;3,211384644E0
3,670000000E0;3,667889098E-1;1,665300718E-1;1,223661235E0;1,810739532E0
3,680000000E0;3,781356209E-1;1,617648520E-1;1,246106014E0;3,368770440E0
3,690000000E0;3,898401140E-1;1,570562097E-1;1,281806975E0;3,722334916E0
3,700000000E0;4,019791302E-1;1,523468526E-1;1,314156279E0;4,279598793E0
3,710000000E0;4,144051467E-1;1,477094532E-1;1,348911863E0;3,606845612E0
3,720000000E0;4,274133611E-1;1,433510100E-1;1,372718820E0;2,700632276E0
3,730000000E0;4,404324780E-1;1,389732749E-1;1,354417080E0;2,022122879E0
3,740000000E0;4,532476677E-1;1,352044247E-1;1,378544084E0;2,903198498E0
3,750000000E0;4,668425238E-1;1,310572786E-1;1,411449403E0;4,104055238E0
3,760000000E0;4,803635994E-1;1,273557294E-1;1,432494718E0;5,892813697E0
3,770000000E0;4,945695215E-1;1,238440933E-1;1,422714800E0;2,435152525E0
3,780000000E0;5,082343850E-1;1,216228183E-1;1,451815588E0;2,365070312E0
3,790000000E0;5,228736733E-1;1,173647112E-1;1,495923524E0;2,956012314E0
3,800000000E0;5,372652679E-1;1,143893743E-1;1,488242913E0;5,591413258E0
3,810000000E0;5,520825272E-1;1,116384872E-1;1,504759915E0;3,027332460E0
3,820000000E0;5,669069241E-1;1,091842634E-1;1,502236299E0;3,402606507E0
3,830000000E0;5,817683647E-1;1,070085185E-1;1,499691142E0;2,721854363E0
3,840000000E0;5,966490194E-1;1,053064836E-1;1,515708297E0;2,682646006E0
3,850000000E0;6,118758113E-1;1,034743545E-1;1,524939072E0;2,822395687E0
3,860000000E0;6,269892679E-1;1,022008455E-1;1,526325439E0;3,399423586E0
3,870000000E0;6,423120909E-1;1,011290137E-1;1,505509041E0;2,284591051E0
3,880000000E0;6,570405752E-1;1,003188460E-1;1,515219971E0;2,799843783E0
3,890000000E0;6,725829290E-1;9,970318676E-2;1,519588298E0;5,193140895E0
3,900000000E0;6,874216025E-1;9,951099921E-2;1,556244218E0;1,711013352E0
3,910000000E0;7,037074701E-1;9,984936510E-2;1,557549915E0;1,529198193E0
3,920000000E0;7,185725531E-1;9,956548928E-2;1,507087287E0;4,072988045E0
3,930000000E0;7,338477730E-1;1,001442793E-1;1,519605923E0;4,738474484E0
3,940000000E0;7,489275923E-1;1,010663099E-1;1,502993872E0;3,371349427E0
3,950000000E0;7,638325174E-1;1,022682703E-1;1,494333622E0;3,187170343E0
3,960000000E0;7,786913472E-1;1,037740924E-1;1,493226415E0;3,240109677E0
3,970000000E0;7,935080961E-1;1,056223842E-1;1,488831734E0;3,343283144E0
3,980000000E0;8,081996400E-1;1,077626546E-1;1,480399168E0;3,437504204E0
3,990000000E0;8,227547595E-1;1,102338217E-1;1,445382474E0;2,746909141E0
4,000000000E0;8,366901991E-1;1,126555307E-1;1,433942174E0;2,363921565E0
4,010000000E0;8,509569601E-1;1,154407351E-1;1,432146389E0;5,835116302E0
4,020000000E0;8,647672335E-1;1,183209924E-1;1,404163257E0;1,909317718E0
4,030000000E0;8,781203095E-1;1,225697061E-1;1,395917208E0;2,111377799E0
4,040000000E0;8,919479012E-1;1,246963544E-1;1,382070325E0;2,237547877E0
4,050000000E0;9,052315059E-1;1,279576914E-1;1,350378842E0;5,949955606E0
4,060000000E0;9,180901715E-1;1,314780144E-1;1,337321129E0;3,469420568E0
4,070000000E0;9,309762893E-1;1,352087084E-1;1,327012864E0;3,554375944E0
4,080000000E0;9,434557092E-1;1,392866477E-1;1,307466006E0;3,627188668E0
4,090000000E0;9,557409451E-1;1,436050628E-1;1,275830522E0;3,114445114E0
4,100000000E0;9,675478453E-1;1,476929776E-1;1,243634159E0;2,826563645E0
4,110000000E0;9,791774520E-1;1,519345594E-1;1,235896573E0;3,102776108E0
4,120000000E0;9,906298092E-1;1,565360019E-1;1,209651151E0;3,771882634E0
4,130000000E0;1,001601676E0;1,610151172E-1;1,173916981E0;3,900923410E0
4,140000000E0;1,012224321E0;1,657506371E-1;1,143708244E0;2,882839787E0
4,150000000E0;1,022490586E0;1,703361067E-1;1,120612135E0;3,839006748E0
4,160000000E0;1,032637898E0;1,750023667E-1;1,082790483E0;4,298098618E0
4,170000000E0;1,041978881E0;1,797796475E-1;1,036429114E0;4,021624303E0
4,180000000E0;1,051144280E0;1,843398157E-1;1,038135236E0;1,206460791E0
4,190000000E0;1,060156827E0;1,898122035E-1;1,022735278E0;3,681925065E0
4,200000000E0;1,069172721E0;1,940026460E-1;9,588110348E-1;5,408627124E0
4,210000000E0;1,077231008E0;1,985414528E-1;9,112992388E-1;4,128387705E0
4,220000000E0;1,085052405E0;2,029481568E-1;8,932501187E-1;1,979541173E0
4,230000000E0;1,092753191E0;2,073856681E-1;8,770332399E-1;2,756662148E0
4,240000000E0;1,100184891E0;2,118184878E-1;8,455415491E-1;3,764863202E0
4,250000000E0;1,107176081E0;2,162149631E-1;8,021402935E-1;4,445036767E0
4,260000000E0;1,113870112E0;2,201902464E-1;7,580656917E-1;4,586250644E0
4,270000000E0;1,119973473E0;2,243446739E-1;7,125308672E-1;4,458079841E0
4,280000000E0;1,125799228E0;2,279861619E-1;6,678445446E-1;3,114834753E0
4,290000000E0;1,131226860E0;2,315396597E-1;6,489745787E-1;2,866861084E0
4,300000000E0;1,136703536E0;2,350262793E-1;6,188704851E-1;3,188173365E0
4,310000000E0;1,141568410E0;2,383405865E-1;5,796518541E-1;4,057521265E0
4,320000000E0;1,146253159E0;2,415991947E-1;5,433819069E-1;3,403885110E0
4,330000000E0;1,150661645E0;2,442919431E-1;5,064984161E-1;3,588627417E0
4,340000000E0;1,154705884E0;2,471819985E-1;4,768018157E-1;3,079956469E0
4,350000000E0;1,158427590E0;2,498260265E-1;4,427048205E-1;4,042236532E0
4,360000000E0;1,162049446E0;2,521284233E-1;3,991154117E-1;4,486148504E0
4,370000000E0;1,164994461E0;2,543640273E-1;3,497476997E-1;4,119926856E0
4,380000000E0;1,167861316E0;2,560209224E-1;3,174014548E-1;3,583397536E0
4,390000000E0;1,170283862E0;2,578739715E-1;2,810545567E-1;3,943935460E0
4,400000000E0;1,172505973E0;2,591869660E-1;2,368599378E-1;3,910452999E0
4,410000000E0;1,174300534E0;2,603854249E-1;2,024264625E-1;3,334674845E0
4,420000000E0;1,175874283E0;2,614330909E-1;1,732009239E-1;3,499303399E0
4,430000000E0;1,177118340E0;2,624002192E-1;1,341572729E-1;4,332306822E0
4,440000000E0;1,178179098E0;2,628068060E-1;8,574541291E-2;3,933368167E0
4,450000000E0;1,178569475E0;2,633140658E-1;5,583334840E-2;3,987759460E0
4,460000000E0;1,178893809E0;2,636647885E-1;1,895742382E-2;3,561464858E0
