mass_A
t;x;y;v;a
6,640000000E0;1,067186298E0;2,751333163E-1;2,604528835E-1;2,840755839E0
6,650000000E0;1,069414120E0;2,762894136E-1;2,394255167E-1;3,343156444E0
6,660000000E0;1,071430506E0;2,773506402E-1;1,968538582E-1;4,397882041E0
6,670000000E0;1,072908847E0;2,781025487E-1;1,469610984E-1;4,221334889E0
6,680000000E0;1,074041631E0;2,787001054E-1;1,146617652E-1;2,843610314E0
6,690000000E0;1,075026493E0;2,789826085E-1;9,145595283E-2;2,520329554E0
6,700000000E0;1,075760510E0;2,793255102E-1;6,558349303E-2;3,807731158E0
6,710000000E0;1,076243360E0;2,794722123E-1;2,783350611E-2;4,351683385E0
6,720000000E0;1,076263337E0;2,790866666E-1;3,846484251E-2;4,444472763E0
6,730000000E0;1,076053732E0;2,787266529E-1;6,471593360E-2;4,619648003E0
6,740000000E0;1,075164950E0;2,784019725E-1;1,198468546E-1;4,858501049E0
6,750000000E0;1,073977307E0;2,775292528E-1;1,636938782E-1;4,679767908E0
6,760000000E0;1,072546874E0;2,764362789E-1;2,090996347E-1;4,379816175E0
6,770000000E0;1,070526532E0;2,751667937E-1;2,530874529E-1;4,336526534E0
6,780000000E0;1,068197262E0;2,738474213E-1;2,912288317E-1;3,785369782E0
6,790000000E0;1,065529007E0;2,721750651E-1;3,309683392E-1;4,240244167E0
6,800000000E0;1,062495141E0;2,704856020E-1;3,734231536E-1;3,775017835E0
6,810000000E0;1,059110490E0;2,683566128E-1;4,100908633E-1;3,234036658E0
6,820000000E0;1,055535275E0;2,661462383E-1;4,340811359E-1;2,960812356E0
6,830000000E0;1,051763768E0;2,637310042E-1;4,686109494E-1;4,370399040E0
6,840000000E0;1,047555880E0;2,612301685E-1;5,203002778E-1;3,598675027E0
6,850000000E0;1,043023490E0;2,580836604E-1;5,469902648E-1;2,887422395E0
6,860000000E0;1,038323509E0;2,553613814E-1;5,686498312E-1;3,157803111E0
6,870000000E0;1,033368172E0;2,520736791E-1;6,150624525E-1;4,330978088E0
6,880000000E0;1,027986660E0;2,486927770E-1;6,542687950E-1;3,470767384E0
6,890000000E0;1,022309563E0;2,450783783E-1;6,848395809E-1;3,418419807E0
6,900000000E0;1,016415771E0;2,413636143E-1;7,197528316E-1;4,096417978E0
6,910000000E0;1,010197380E0;2,372993883E-1;7,667388123E-1;3,703669663E0
6,920000000E0;1,003654452E0;2,328604329E-1;7,963649219E-1;3,051887873E0
6,930000000E0;9,967965665E-1;2,286914249E-1;8,204757291E-1;3,578567331E0
6,940000000E0;9,897018592E-1;2,242234581E-1;8,658773060E-1;4,478423081E0
6,950000000E0;9,820818224E-1;2,195605044E-1;9,118214114E-1;4,296260081E0
6,960000000E0;9,740458575E-1;2,148716174E-1;9,498845730E-1;2,204761929E0
6,970000000E0;9,658028702E-1;2,097672416E-1;9,600655752E-1;1,478686752E0
6,980000000E0;9,576624442E-1;2,048579202E-1;9,677943286E-1;2,149204898E0
6,990000000E0;9,493188621E-1;1,996219066E-1;1,006279177E0;4,631980698E0
7,000000000E0;9,405375342E-1;1,942854763E-1;1,057753019E0;5,425981151E0
7,010000000E0;9,310832579E-1;1,888981331E-1;1,105014748E0;3,075885385E0
7,020000000E0;9,211780700E-1;1,836255427E-1;1,110384190E0;1,894045816E0
7,030000000E0;9,115503086E-1;1,783319080E-1;1,131780682E0;2,880943233E0
7,040000000E0;9,013278859E-1;1,727470687E-1;1,175393783E0;4,926421486E0
7,050000000E0;8,907339279E-1;1,674095222E-1;1,208295572E0;3,955277587E0
7,060000000E0;8,795812264E-1;1,622079000E-1;1,219454133E0;3,374364582E0
7,070000000E0;8,685116711E-1;1,573597134E-1;1,252374656E0;3,174912322E0
7,080000000E0;8,567059445E-1;1,520050382E-1;1,290284988E0;3,861153367E0
7,090000000E0;8,448136381E-1;1,471451467E-1;1,306154262E0;3,974807892E0
7,100000000E0;8,324572222E-1;1,422882975E-1;1,340463530E0;3,734292575E0
7,110000000E0;8,197233576E-1;1,376997874E-1;1,358047135E0;2,525463659E0
7,120000000E0;8,068387363E-1;1,332655491E-1;1,368981178E0;2,662122993E0
7,130000000E0;7,938227693E-1;1,288226644E-1;1,398373971E0;3,421115861E0
7,140000000E0;7,802700685E-1;1,245313751E-1;1,413382754E0;4,190526862E0
7,150000000E0;7,667244759E-1;1,207763720E-1;1,406480195E0;7,491041352E0
7,160000000E0;7,530635512E-1;1,173843455E-1;1,469571035E0;1,721858545E0
