mass_A
t;x;y;v;a
9,300000000E-1;1,201850813E0;2,689955492E-1;3,967068277E-1;2,456166838E0
9,400000000E-1;1,205248395E0;2,709379601E-1;3,848472044E-1;2,890120008E0
9,500000000E-1;1,208547281E0;2,727903171E-1;3,434904321E-1;4,223876338E0
9,600000000E-1;1,211200333E0;2,743685145E-1;2,937372610E-1;4,724213644E0
9,700000000E-1;1,213693513E0;2,756238532E-1;2,537265857E-1;2,800738573E0
9,800000000E-1;1,215698184E0;2,767180262E-1;2,325337795E-1;2,888645090E0
9,900000000E-1;1,217805586E0;2,777963264E-1;2,057273126E-1;3,665810043E0
1,000000000E0;1,219299440E0;2,787081134E-1;1,535828281E-1;4,246135417E0
1,010000000E0;1,220570002E0;2,791353850E-1;1,208446087E-1;2,691562266E0
1,020000000E0;1,221452124E0;2,798068941E-1;1,014024837E-1;3,272260622E0
1,030000000E0;1,222394540E0;2,800208492E-1;6,266906445E-2;4,058791499E0
1,040000000E0;1,222683855E0;2,800388541E-1;1,862727760E-2;3,922801336E0
1,050000000E0;1,222760347E0;2,799503133E-1;1,817193762E-2;3,835353362E0
1,060000000E0;1,222534422E0;2,797075571E-1;6,193439256E-2;4,267575074E0
1,070000000E0;1,221776825E0;2,791972975E-1;1,038319724E-1;4,728474940E0
1,080000000E0;1,220750243E0;2,786449484E-1;1,500740578E-1;4,116529705E0
1,090000000E0;1,219145432E0;2,777534634E-1;1,925158486E-1;3,821029656E0
1,100000000E0;1,217493735E0;2,765906613E-1;2,206189609E-1;3,968884934E0
1,110000000E0;1,215477177E0;2,753013223E-1;2,712133747E-1;4,687390301E0
1,120000000E0;1,212816453E0;2,738437163E-1;3,175422102E-1;3,947827511E0
1,130000000E0;1,209972361E0;2,721342688E-1;3,453818772E-1;3,616744188E0
1,140000000E0;1,206714991E0;2,706052575E-1;3,876254273E-1;3,828431029E0
1,150000000E0;1,203123311E0;2,685022042E-1;4,258813572E-1;4,117786158E0
1,160000000E0;1,199397388E0;2,662460532E-1;4,602812488E-1;4,171973849E0
1,170000000E0;1,195270683E0;2,636980625E-1;5,108467930E-1;4,421911104E0
1,180000000E0;1,190718004E0;2,608558696E-1;5,505628359E-1;3,477163211E0
1,190000000E0;1,185864405E0;2,579735803E-1;5,785857883E-1;3,616642151E0
1,200000000E0;1,180875729E0;2,547702949E-1;6,205634517E-1;3,853082084E0
1,210000000E0;1,175398476E0;2,513024531E-1;6,598626291E-1;3,050147906E0
1,220000000E0;1,169659660E0;2,478156361E-1;6,785534020E-1;2,372616044E0
1,230000000E0;1,163796960E0;2,442612374E-1;7,035185569E-1;3,364147870E0
1,240000000E0;1,157816269E0;2,402189641E-1;7,459813579E-1;4,438743730E0
1,250000000E0;1,151215325E0;2,362426517E-1;7,934098320E-1;3,707069948E0
1,260000000E0;1,144361044E0;2,318072698E-1;8,216247262E-1;1,797503891E0
1,270000000E0;1,137319943E0;2,274708087E-1;8,275284567E-1;2,176280133E0
1,280000000E0;1,130275839E0;2,231165657E-1;8,582164229E-1;3,123840729E0
1,290000000E0;1,122936932E0;2,181036755E-1;8,941666354E-1;3,388326494E0
1,300000000E0;1,115371028E0;2,132342484E-1;9,192045472E-1;3,590546886E0
1,310000000E0;1,107334036E0;2,083813074E-1;9,627280233E-1;3,746290744E0
1,320000000E0;1,099002240E0;2,030951711E-1;9,957863114E-1;4,476165681E0
1,330000000E0;1,090368136E0;1,979508523E-1;1,042141006E0;5,552525556E0
1,340000000E0;1,080958845E0;1,926616182E-1;1,085933966E0;3,463350713E0
1,350000000E0;1,071121609E0;1,878874430E-1;1,105651986E0;2,915733304E0
1,360000000E0;1,061620377E0;1,819373379E-1;1,140663707E0;2,541333835E0
1,370000000E0;1,051373141E0;1,764662560E-1;1,158593189E0;5,452382118E0
1,380000000E0;1,041031742E0;1,713051527E-1;1,186334254E0;3,747174755E0
1,390000000E0;1,029969380E0;1,662273806E-1;1,221184323E0;4,026152276E0
1,400000000E0;1,018834414E0;1,611171638E-1;1,253187625E0;2,570226581E0
1,410000000E0;1,007120960E0;1,559248848E-1;1,272612637E0;3,286936392E0
1,420000000E0;9,954614202E-1;1,510414347E-1;1,286934238E0;3,035671057E0
1,430000000E0;9,832610018E-1;1,462717884E-1;1,309681786E0;3,905134279E0
1,440000000E0;9,709930888E-1;1,416922470E-1;1,337891056E0;3,671508907E0
1,450000000E0;9,580888983E-1;1,371973079E-1;1,351638958E0;3,698585179E0
1,460000000E0;9,452979445E-1;1,332939905E-1;1,356809633E0;3,288713427E0
1,470000000E0;9,321038145E-1;1,293775652E-1;1,391881982E0;4,567261483E0
1,480000000E0;9,185321080E-1;1,256438809E-1;1,428435614E0;8,645988047E0
1,490000000E0;9,044424688E-1;1,222346475E-1;1,483670456E0;1,850545285E0
1,500000000E0;8,893482090E-1;1,202762702E-1;1,469917812E0;2,337230854E0
1,510000000E0;8,756927983E-1;1,160930030E-1;1,451452455E0;1,091331886E0
1,520000000E0;8,612314844E-1;1,130557792E-1;1,503074289E0;6,879953972E0
1,530000000E0;8,461629269E-1;1,104645380E-1;1,511469663E0;3,191453827E0
1,540000000E0;8,314234406E-1;1,080261927E-1;1,514140591E0;2,003785735E0
1,550000000E0;8,162299873E-1;1,058745682E-1;1,528696759E0;2,931263387E0
1,560000000E0;8,011434089E-1;1,037971040E-1;1,519525490E0;3,155651166E0
1,570000000E0;7,860501166E-1;1,023026658E-1;1,533420206E0;3,788740091E0
1,580000000E0;7,706088424E-1;1,009350659E-1;1,545751928E0;2,247864012E0
1,590000000E0;7,552186353E-1;1,000312404E-1;1,530131746E0;3,116042391E0
1,600000000E0;7,400618333E-1;9,909075033E-2;1,545882816E0;8,732125677E0
1,610000000E0;7,243248200E-1;9,881730174E-2;1,587844866E0;2,115339757E0
1,620000000E0;7,083364093E-1;1,005042561E-1;1,555757995E0;2,948934888E0
1,630000000E0;6,932136929E-1;9,931824353E-2;1,522258234E0;2,053578314E0
1,640000000E0;6,778972266E-1;9,990075720E-2;1,526013444E0;7,323024081E0
1,650000000E0;6,627243493E-1;1,006918318E-1;1,533694216E0;3,165539635E0
1,660000000E0;6,472921090E-1;1,019535484E-1;1,529605378E0;2,079156482E0
1,670000000E0;6,322522497E-1;1,033988947E-1;1,516755074E0;2,247040219E0
1,680000000E0;6,170904459E-1;1,047957187E-1;1,520495310E0;2,389755077E0
1,690000000E0;6,020334333E-1;1,068026467E-1;1,492621878E0;2,866206969E0
1,700000000E0;5,874792609E-1;1,085832972E-1;1,467653565E0;2,825849432E0
1,710000000E0;5,729278936E-1;1,106066390E-1;1,451607243E0;3,545975465E0
1,720000000E0;5,587700084E-1;1,129011963E-1;1,464303291E0;6,247813087E0
1,730000000E0;5,441031884E-1;1,157844782E-1;1,471519290E0;2,545876827E0
1,740000000E0;5,301300301E-1;1,196760948E-1;1,432872527E0;3,283215793E0
1,750000000E0;5,161671061E-1;1,221739052E-1;1,409552863E0;1,536638643E0
1,760000000E0;5,024768622E-1;1,251567898E-1;1,402157752E0;4,572960819E0
1,770000000E0;4,888814877E-1;1,286479744E-1;1,379396193E0;2,795997484E0
1,780000000E0;4,758015564E-1;1,321939486E-1;1,366677405E0;2,713460650E0
1,790000000E0;4,625185789E-1;1,358673849E-1;1,369211696E0;2,706442566E0
1,800000000E0;4,495742246E-1;1,400694379E-1;1,333269807E0;3,360673132E0
1,810000000E0;4,370933997E-1;1,439050222E-1;1,311690261E0;2,775888084E0
1,820000000E0;4,246486117E-1;1,482502910E-1;1,297135163E0;3,412903899E0
1,830000000E0;4,126125448E-1;1,524905681E-1;1,278482215E0;2,354050684E0
1,840000000E0;4,007226314E-1;1,572699460E-1;1,278088832E0;3,329736233E0
1,850000000E0;3,888358651E-1;1,618753391E-1;1,226409569E0;5,302121272E0
1,860000000E0;3,779497539E-1;1,663819283E-1;1,164563746E0;5,678095097E0
1,870000000E0;3,674020790E-1;1,709899594E-1;1,132114976E0;4,014233782E0
1,880000000E0;3,573251869E-1;1,757254269E-1;1,103956430E0;5,878317001E0
1,890000000E0;3,475339437E-1;1,806203862E-1;1,086479208E0;2,794193108E0
1,900000000E0;3,384308335E-1;1,864575394E-1;1,050356474E0;5,382664388E0
1,910000000E0;3,288442301E-1;1,902117413E-1;9,932292540E-1;4,125482829E0
1,920000000E0;3,202882214E-1;1,945474940E-1;9,623942808E-1;5,105280205E0
1,930000000E0;3,118823899E-1;1,993099322E-1;9,532908533E-1;2,384715668E0
1,940000000E0;3,036709034E-1;2,038946926E-1;9,287717054E-1;3,273781140E0
1,950000000E0;2,958011293E-1;2,086072334E-1;8,903635669E-1;3,620850788E0
1,960000000E0;2,882634595E-1;2,128227150E-1;8,540086080E-1;3,862819746E0
1,970000000E0;2,811056908E-1;2,173121956E-1;8,224811692E-1;4,201673219E0
1,980000000E0;2,743744268E-1;2,216366177E-1;7,799091530E-1;3,853606401E0
1,990000000E0;2,680939511E-1;2,259144015E-1;7,450553995E-1;4,001439723E0
2,000000000E0;2,618874610E-1;2,297679587E-1;7,026681973E-1;4,478312619E0
2,010000000E0;2,562479126E-1;2,334753809E-1;6,530717599E-1;3,923301190E0
2,020000000E0;2,510525245E-1;2,370621509E-1;6,253073916E-1;3,039608643E0
2,030000000E0;2,459238628E-1;2,405335484E-1;5,974934731E-1;2,759687682E0
2,040000000E0;2,412110874E-1;2,438404615E-1;5,669602810E-1;4,676170934E0
2,050000000E0;2,366882390E-1;2,471123657E-1;5,114785242E-1;4,324566267E0
2,060000000E0;2,328699778E-1;2,497624547E-1;4,699155023E-1;4,393883811E0
2,070000000E0;2,291985774E-1;2,527897948E-1;4,387664236E-1;3,058189030E0
2,080000000E0;2,259892794E-1;2,552087727E-1;3,982747216E-1;4,793803094E0
2,090000000E0;2,227399817E-1;2,574519449E-1;3,634918231E-1;3,147755670E0
2,100000000E0;2,198222876E-1;2,590582836E-1;3,332234427E-1;3,556530813E0
2,110000000E0;2,170039142E-1;2,608449782E-1;3,019463780E-1;3,397995438E0
2,120000000E0;2,146788232E-1;2,622226824E-1;2,580742075E-1;4,713095234E0
2,130000000E0;2,125061565E-1;2,633769921E-1;2,134850553E-1;3,828928250E0
2,140000000E0;2,110697173E-1;2,645040641E-1;1,766493202E-1;4,113584655E0
2,150000000E0;2,096357037E-1;2,654367235E-1;1,390927925E-1;3,594921224E0
2,160000000E0;2,086455796E-1;2,658687173E-1;1,005724201E-1;3,867047298E0
2,170000000E0;2,078205790E-1;2,663034685E-1;6,837615483E-2;3,853822082E0
2,180000000E0;2,075276580E-1;2,666563535E-1;2,240796851E-2;4,046536830E0
2,190000000E0;2,075303944E-1;2,666449941E-1;1,410061392E-2;3,855066781E0
2,200000000E0;2,077148357E-1;2,664454140E-1;5,167163780E-2;3,695518324E0
2,210000000E0;2,080738058E-1;2,657659677E-1;9,037905174E-2;3,757704556E0
2,220000000E0;2,089325505E-1;2,651095548E-1;1,217978289E-1;4,026093147E0
2,230000000E0;2,100737473E-1;2,643752418E-1;1,643730686E-1;4,346207685E0
2,240000000E0;2,115757973E-1;2,631549069E-1;2,122027560E-1;4,920396341E0
2,250000000E0;2,134163240E-1;2,617600583E-1;2,596553569E-1;3,780731543E0
2,260000000E0;2,156861864E-1;2,599810979E-1;2,922817206E-1;3,410245837E0
2,270000000E0;2,181122522E-1;2,582787224E-1;3,212220475E-1;3,105362571E0
2,280000000E0;2,208652194E-1;2,561796432E-1;3,585242143E-1;4,345804421E0
2,290000000E0;2,239315186E-1;2,540892136E-1;4,030802851E-1;5,184745266E0
2,300000000E0;2,275339738E-1;2,516500514E-1;4,651962847E-1;5,342933687E0
2,310000000E0;2,315251122E-1;2,487133073E-1;5,113044150E-1;5,202684293E0
2,320000000E0;2,360246708E-1;2,459508457E-1;5,626158952E-1;3,695380113E0
2,330000000E0;2,410588611E-1;2,427364946E-1;5,900506464E-1;3,553318336E0
2,340000000E0;2,460345155E-1;2,397004924E-1;6,202827700E-1;3,544244464E0
2,350000000E0;2,514853206E-1;2,360142012E-1;6,705389479E-1;3,570044018E0
2,360000000E0;2,572556361E-1;2,323564170E-1;6,887406007E-1;3,707837171E0
2,370000000E0;2,631958558E-1;2,287610080E-1;7,346279077E-1;4,268974207E0
2,380000000E0;2,698257171E-1;2,247495563E-1;7,831869459E-1;4,361224499E0
2,390000000E0;2,765991419E-1;2,206551682E-1;8,150911782E-1;1,920785324E0
2,400000000E0;2,837671739E-1;2,163005780E-1;8,247042744E-1;3,043714334E0
2,410000000E0;2,908712347E-1;2,123870231E-1;8,565370212E-1;4,086966182E0
2,420000000E0;2,987372678E-1;2,079723996E-1;9,168469857E-1;4,103755491E0
2,430000000E0;3,069024861E-1;2,034852066E-1;9,356050908E-1;3,006917445E0
2,440000000E0;3,151600848E-1;1,990039084E-1;9,695271026E-1;3,460014582E0
2,450000000E0;3,240048164E-1;1,943471861E-1;9,918705994E-1;4,414983124E0
2,460000000E0;3,330151664E-1;1,903598944E-1;1,033640537E0;3,635392560E0
2,470000000E0;3,427342982E-1;1,855966652E-1;1,075057368E0;3,099913711E0
2,480000000E0;3,520484468E-1;1,803582158E-1;1,081103327E0;3,150686841E0
2,490000000E0;3,620328052E-1;1,758456966E-1;1,116850086E0;3,566014642E0
2,500000000E0;3,724157056E-1;1,711867155E-1;1,127345071E0;1,606628750E0
2,510000000E0;3,826147299E-1;1,666398757E-1;1,137483433E0;3,066497992E0
2,520000000E0;3,932531707E-1;1,620572321E-1;1,186481632E0;4,513470744E0
2,530000000E0;4,044893217E-1;1,574421748E-1;1,225765207E0;3,413568756E0
2,540000000E0;4,159673003E-1;1,528339759E-1;1,244950954E0;2,152197281E0
2,550000000E0;4,276740174E-1;1,483630210E-1;1,255815028E0;2,778327810E0
2,560000000E0;4,394781673E-1;1,439983839E-1;1,275490174E0;3,757622083E0
2,570000000E0;4,517257829E-1;1,398622767E-1;1,316511675E0;3,756813982E0
2,580000000E0;4,644613002E-1;1,356842833E-1;1,333327010E0;2,198319337E0
2,590000000E0;4,771896488E-1;1,319442024E-1;1,326202998E0;2,997731871E0
2,600000000E0;4,899077471E-1;1,282006947E-1;1,369351203E0;2,696185541E0
2,610000000E0;5,035585789E-1;1,245463236E-1;1,377348713E0;5,298604153E0
2,620000000E0;5,165814948E-1;1,213197809E-1;1,390102428E0;4,606491299E-1
2,630000000E0;5,307638839E-1;1,188169884E-1;1,407446269E0;3,043113590E0
2,640000000E0;5,439346655E-1;1,146740267E-1;1,423184489E0;2,128021372E0
2,650000000E0;5,582994652E-1;1,116077305E-1;1,434173360E0;6,636313806E0
2,660000000E0;5,721059694E-1;1,092778311E-1;1,407235405E0;3,401665800E0
2,670000000E0;5,860696978E-1;1,070318402E-1;1,426282601E0;2,464765770E0
2,680000000E0;6,003260626E-1;1,051137992E-1;1,428764795E0;2,707180514E0
2,690000000E0;6,144095984E-1;1,033715705E-1;1,416804136E0;3,684163136E0
2,700000000E0;6,284888496E-1;1,019847394E-1;1,441706797E0;3,953405359E0
2,710000000E0;6,431550863E-1;1,011122969E-1;1,475105785E0;2,282947114E0
2,720000000E0;6,579297403E-1;1,000850592E-1;1,456460558E0;1,795972854E0
2,730000000E0;6,722408378E-1;9,952169798E-2;1,459304534E0;3,822287115E0
2,740000000E0;6,870972769E-1;9,904453133E-2;1,434492221E0;4,374015821E0
2,750000000E0;7,009280275E-1;9,913141589E-2;1,482444266E0;1,172376641E0
2,760000000E0;7,167433542E-1;9,945257417E-2;1,500726562E0;1,205024708E0
2,770000000E0;7,309425369E-1;9,909518000E-2;1,432690562E0;5,288964849E0
2,780000000E0;7,453936869E-1;9,989904352E-2;1,446296827E0;5,496617788E0
2,790000000E0;7,598069611E-1;1,009806021E-1;1,449766926E0;2,190245074E0
2,800000000E0;7,742817453E-1;1,023909785E-1;1,438355360E0;3,353659452E0
2,810000000E0;7,884403629E-1;1,037509373E-1;1,413200838E0;4,210111815E0
2,820000000E0;8,023371906E-1;1,058183144E-1;1,391825499E0;2,827306721E0
2,830000000E0;8,159554718E-1;1,079687654E-1;1,381476845E0;1,913565843E0
2,840000000E0;8,296387672E-1;1,100627490E-1;1,359824179E0;1,163075863E0
2,850000000E0;8,428501236E-1;1,120093624E-1;1,348907319E0;1,472006762E0
2,860000000E0;8,563038609E-1;1,141606949E-1;1,371213054E0;3,156277293E0
2,870000000E0;8,698758991E-1;1,166674256E-1;1,355780358E0;4,019321383E0
2,880000000E0;8,828822734E-1;1,195313690E-1;1,368034132E0;7,631259179E-1
2,890000000E0;8,965156037E-1;1,229070643E-1;1,363739101E0;2,255426143E0
2,900000000E0;9,095421517E-1;1,252902426E-1;1,310171134E0;3,868005399E0
2,910000000E0;9,221667879E-1;1,282583362E-1;1,292994295E0;3,886310505E0
2,920000000E0;9,346532150E-1;1,314682841E-1;1,290561769E0;2,512123850E0
2,930000000E0;9,471016998E-1;1,349269223E-1;1,271452002E0;2,684460998E0
2,940000000E0;9,591218958E-1;1,383906926E-1;1,248942292E0;3,241589071E0
2,950000000E0;9,710283770E-1;1,421002658E-1;1,241022215E0;4,483635822E0
2,960000000E0;9,826853421E-1;1,461893112E-1;1,187022013E0;5,223082265E0
2,970000000E0;9,933874147E-1;1,500803620E-1;1,139673466E0;4,171037875E0
2,980000000E0;1,003988907E0;1,542948862E-1;1,128868836E0;3,290624334E0
2,990000000E0;1,014289886E0;1,586140970E-1;1,088615621E0;3,869123997E0
3,000000000E0;1,024038696E0;1,627824997E-1;1,052294136E0;4,377290228E0
3,010000000E0;1,033562081E0;1,670705556E-1;1,009635990E0;3,763638124E0
3,020000000E0;1,042475927E0;1,710174508E-1;9,738193575E-1;3,457184407E0
3,030000000E0;1,051213343E0;1,753023591E-1;9,707106560E-1;4,668682963E0
3,040000000E0;1,059725343E0;1,799263973E-1;9,230172991E-1;3,792564518E0
3,050000000E0;1,067274823E0;1,844025370E-1;9,080731451E-1;2,683621518E0
3,060000000E0;1,075280532E0;1,893005556E-1;8,943067368E-1;3,250937354E0
3,070000000E0;1,082963756E0;1,929915537E-1;8,391560222E-1;4,391381389E0
3,080000000E0;1,090165579E0;1,970535227E-1;8,145319060E-1;4,304013661E0
3,090000000E0;1,096921045E0;2,013926826E-1;7,798198465E-1;3,174947383E0
3,100000000E0;1,103375185E0;2,053453203E-1;7,538017924E-1;3,411838627E0
3,110000000E0;1,109619433E0;2,095190478E-1;7,190009919E-1;3,811003548E0
3,120000000E0;1,115412402E0;2,132123633E-1;6,718646291E-1;4,648504541E0
3,130000000E0;1,120876129E0;2,168571420E-1;6,307509211E-1;4,153590392E0
3,140000000E0;1,125830951E0;2,203252058E-1;5,885839072E-1;3,293761952E0
3,150000000E0;1,130505845E0;2,236277374E-1;5,650411525E-1;3,012720441E0
3,160000000E0;1,135134459E0;2,267402929E-1;5,380514050E-1;3,518119066E0
3,170000000E0;1,139598908E0;2,293823816E-1;5,092386622E-1;3,362239850E0
3,180000000E0;1,144008210E0;2,317389080E-1;4,819796629E-1;2,411180527E0
3,190000000E0;1,148073197E0;2,339767466E-1;4,580924277E-1;2,522218888E0
3,200000000E0;1,151980557E0;2,362534563E-1;4,380907302E-1;3,121472487E0
3,210000000E0;1,155593868E0;2,384721788E-1;3,971926408E-1;4,256601062E0
3,220000000E0;1,158959315E0;2,400484179E-1;3,501864828E-1;3,655432169E0
3,230000000E0;1,161706015E0;2,418918112E-1;3,233746314E-1;2,932135733E0
3,240000000E0;1,164590621E0;2,432291189E-1;2,972564396E-1;3,618741258E0
3,250000000E0;1,167091257E0;2,444104866E-1;2,506944568E-1;4,280321035E0
3,260000000E0;1,169037939E0;2,455443830E-1;2,108237959E-1;4,191749303E0
3,270000000E0;1,170761098E0;2,464867661E-1;1,709171468E-1;3,865822687E0
3,280000000E0;1,172156122E0;2,469450977E-1;1,310388555E-1;3,442478154E0
