mass_A
t;x;y;v;a
1,820000000E0;5,106489665E-1;1,192984813E-1;1,576172460E0;4,322668889E0
1,830000000E0;5,266273538E-1;1,154438560E-1;1,628517510E0;2,988753159E0
1,840000000E0;5,424036271E-1;1,120549157E-1;1,607081505E0;5,573047636E0
1,850000000E0;5,581923048E-1;1,093826472E-1;1,605053341E0;4,342576174E0
1,860000000E0;5,741230731E-1;1,071198130E-1;1,614659395E0;2,826720226E0
1,870000000E0;5,901871398E-1;1,050030902E-1;1,632988506E0;2,560591306E0
1,880000000E0;6,065259281E-1;1,030313453E-1;1,633836757E0;3,796371969E0
1,890000000E0;6,226774487E-1;1,015175706E-1;1,624550560E0;3,260601305E0
1,900000000E0;6,389180259E-1;1,004980056E-1;1,625662031E0;2,197425288E0
1,910000000E0;6,551227532E-1;9,941684876E-2;1,646079582E0;2,616531961E0
1,920000000E0;6,717806211E-1;9,852797159E-2;1,646391027E0;7,983139023E0
1,930000000E0;6,880315217E-1;9,829688297E-2;1,638890981E0;1,316469936E0
1,940000000E0;7,045382179E-1;9,967919425E-2;1,636522952E0;8,981260470E-1
1,950000000E0;7,207619660E-1;9,832790193E-2;1,637573985E0;2,252348993E0
1,960000000E0;7,372858641E-1;9,917810892E-2;1,645464793E0;8,525428246E0
1,970000000E0;7,536152279E-1;1,002475213E-1;1,622162149E0;3,640754877E0
1,980000000E0;7,696266530E-1;1,017544222E-1;1,602607843E0;3,353917810E0
1,990000000E0;7,855138312E-1;1,033811878E-1;1,589866872E0;3,096790694E0
2,000000000E0;8,012207026E-1;1,053442269E-1;1,587135727E0;3,907085906E0
2,010000000E0;8,169607142E-1;1,077047827E-1;1,574042645E0;3,459328111E0
2,020000000E0;8,322944757E-1;1,103904853E-1;1,553977208E0;2,903485782E0
2,030000000E0;8,475489862E-1;1,132089341E-1;1,542735870E0;4,595815956E0
2,040000000E0;8,625959328E-1;1,162072956E-1;1,506417380E0;2,986361485E0
2,050000000E0;8,769120795E-1;1,199562357E-1;1,517039323E0;1,465705230E0
2,060000000E0;8,920853426E-1;1,233443844E-1;1,532188245E0;1,531086473E0
2,070000000E0;9,067268864E-1;1,270356156E-1;1,483809714E0;4,608766680E0
2,080000000E0;9,208054251E-1;1,308165574E-1;1,463576884E0;4,339672154E0
2,090000000E0;9,348906604E-1;1,350121280E-1;1,453719755E0;3,822954138E0
2,100000000E0;9,485132541E-1;1,396254541E-1;1,429507472E0;3,639666223E0
2,110000000E0;9,619580418E-1;1,442182951E-1;1,406167638E0;3,503658952E0
2,120000000E0;9,750152041E-1;1,490365973E-1;1,370959516E0;3,696682016E0
2,130000000E0;9,876394425E-1;1,538244208E-1;1,345436670E0;3,361870924E0
2,140000000E0;1,000073573E0;1,588426198E-1;1,325386330E0;3,827717083E0
2,150000000E0;1,012128516E0;1,639705957E-1;1,280848249E0;3,203007144E0
2,160000000E0;1,023621617E0;1,689281803E-1;1,270282459E0;3,789011736E0
2,170000000E0;1,035285364E0;1,744208291E-1;1,255139185E0;5,163416165E0
2,180000000E0;1,046146364E0;1,800090421E-1;1,185190135E0;4,100247645E0
2,190000000E0;1,056296912E0;1,853928440E-1;1,172197228E0;1,174909333E0
2,200000000E0;1,066881324E0;1,909488762E-1;1,186365517E0;2,654139120E0
2,210000000E0;1,077500994E0;1,960404802E-1;1,121538786E0;5,582697143E0
2,220000000E0;1,086761648E0;2,013369670E-1;1,073294138E0;4,769464083E0
2,230000000E0;1,096071692E0;2,068067853E-1;1,056618068E0;2,754516448E0
2,240000000E0;1,105007770E0;2,119979111E-1;1,014926258E0;4,314958019E0
2,250000000E0;1,113530625E0;2,171612903E-1;9,725558028E-1;4,176405724E0
2,260000000E0;1,121656893E0;2,220553766E-1;9,314102330E-1;2,708835485E0
2,270000000E0;1,129411737E0;2,268978337E-1;9,201907573E-1;2,756380184E0
2,280000000E0;1,137184619E0;2,319341494E-1;8,895078632E-1;3,549474843E0
2,290000000E0;1,144353708E0;2,365532579E-1;8,407719211E-1;4,677497176E0
2,300000000E0;1,151261290E0;2,411323178E-1;8,016218885E-1;3,814152445E0
2,310000000E0;1,157789743E0;2,453003722E-1;7,604820005E-1;4,336201455E0
2,320000000E0;1,164018827E0;2,494135256E-1;7,187339917E-1;3,872054320E0
2,330000000E0;1,169821079E0;2,531666538E-1;6,788953913E-1;3,291116526E0
2,340000000E0;1,175406463E0;2,568082076E-1;6,554185669E-1;3,361058992E0
2,350000000E0;1,180851683E0;2,602486860E-1;6,148105219E-1;3,655811965E0
2,360000000E0;1,185812907E0;2,633582240E-1;5,771682439E-1;3,835332114E0
2,370000000E0;1,190497692E0;2,665893305E-1;5,437771118E-1;2,627330360E0
2,380000000E0;1,194893805E0;2,693427623E-1;5,190213827E-1;3,239632326E0
2,390000000E0;1,199293513E0;2,721017547E-1;4,876802208E-1;3,905703738E0
2,400000000E0;1,203110378E0;2,745983054E-1;4,352625847E-1;4,702219137E0
2,410000000E0;1,206573848E0;2,768743981E-1;3,951791303E-1;3,340351894E0
2,420000000E0;1,209823098E0;2,787703565E-1;3,703218213E-1;3,566043089E0
2,430000000E0;1,212999004E0;2,805585082E-1;3,300430013E-1;4,051197436E0
2,440000000E0;1,215493890E0;2,821487399E-1;2,834779903E-1;5,173284668E0
2,450000000E0;1,217758439E0;2,836393665E-1;2,350294795E-1;5,047862377E0
2,460000000E0;1,219363299E0;2,848176756E-1;1,792302642E-1;4,829869010E0
2,470000000E0;1,220562020E0;2,858730467E-1;1,414762520E-1;3,327020393E0
2,480000000E0;1,221540796E0;2,866245288E-1;1,121482253E-1;3,516867014E0
2,490000000E0;1,222293498E0;2,872988353E-1;7,453196653E-2;3,890599810E0
2,500000000E0;1,222628300E0;2,876440091E-1;3,126521473E-2;3,785943209E0
2,510000000E0;1,222710986E0;2,877643561E-1;4,022275925E-3;2,866485029E0
2,520000000E0;1,222572488E0;2,877019450E-1;2,801725211E-2;2,903681040E0
2,530000000E0;1,222179102E0;2,875880452E-1;5,934179563E-2;3,688099125E0
2,540000000E0;1,221410459E0;2,874605580E-1;1,006011828E-1;3,419077202E0
2,550000000E0;1,220359030E0;2,867303874E-1;1,300533122E-1;3,248640565E0
2,560000000E0;1,219084902E0;2,862955127E-1;1,579504559E-1;3,617828619E0
2,570000000E0;1,217533128E0;2,853184315E-1;2,057217882E-1;4,572413718E0
2,580000000E0;1,215593332E0;2,841189281E-1;2,471925307E-1;4,291617617E0
2,590000000E0;1,213325647E0;2,827225182E-1;2,903442824E-1;4,003790191E0
2,600000000E0;1,210694067E0;2,810016982E-1;3,292065685E-1;3,812421826E0
2,610000000E0;1,207715713E0;2,792758638E-1;3,644685518E-1;3,672524223E0
2,620000000E0;1,204471992E0;2,772042364E-1;4,036642413E-1;3,306840789E0
2,630000000E0;1,200900241E0;2,749483622E-1;4,312708008E-1;3,445406849E0
2,640000000E0;1,197188636E0;2,725835734E-1;4,674744258E-1;3,809738749E0
2,650000000E0;1,192895832E0;2,701169694E-1;5,115307731E-1;4,223261149E0
2,660000000E0;1,188517840E0;2,671537681E-1;5,488344791E-1;3,054108254E0
2,670000000E0;1,183746555E0;2,640524453E-1;5,748235171E-1;3,173671020E0
2,680000000E0;1,178813164E0;2,609903198E-1;6,067087277E-1;2,957292240E0
2,690000000E0;1,173510082E0;2,575368627E-1;6,393070081E-1;3,144285201E0
2,700000000E0;1,168124335E0;2,539736040E-1;6,633113144E-1;4,110339211E0
2,710000000E0;1,162484999E0;2,501584958E-1;7,199334842E-1;4,510043732E0
2,720000000E0;1,156074727E0;2,460914321E-1;7,617395669E-1;3,999970599E0
2,730000000E0;1,149785604E0;2,417427823E-1;7,911327868E-1;3,603921643E0
2,740000000E0;1,142979969E0;2,372097794E-1;8,380292295E-1;4,333926290E0
2,750000000E0;1,135814926E0;2,324833349E-1;8,761062225E-1;2,772178489E0
2,760000000E0;1,128322201E0;2,276090139E-1;8,929654685E-1;3,667570564E0
2,770000000E0;1,120741677E0;2,229046039E-1;9,391367691E-1;3,831230920E0
2,780000000E0;1,112450678E0;2,175648168E-1;9,820189919E-1;4,385321311E0
2,790000000E0;1,104053549E0;2,125484027E-1;1,013261146E0;3,119930020E0
2,800000000E0;1,095129765E0;2,070450631E-1;1,050744902E0;4,096746483E0
2,810000000E0;1,086029794E0;2,017423764E-1;1,080077034E0;4,818851373E0
2,820000000E0;1,076295759E0;1,964664617E-1;1,130472149E0;4,639594249E0
2,830000000E0;1,066022791E0;1,912111496E-1;1,171074745E0;1,308895113E0
2,840000000E0;1,055637201E0;1,854305941E-1;1,161529838E0;7,109782725E-1
2,850000000E0;1,045610718E0;1,801202573E-1;1,167934429E0;4,560900885E0
2,860000000E0;1,034910943E0;1,746579169E-1;1,246417413E0;4,979046613E0
2,870000000E0;1,023269378E0;1,690619088E-1;1,263399480E0;3,015452557E0
2,880000000E0;1,011984593E0;1,640346514E-1;1,251946545E0;2,988172575E0
2,890000000E0;1,000336702E0;1,590100220E-1;1,302149012E0;4,243883355E0
2,900000000E0;9,879758932E-1;1,539441033E-1;1,332377796E0;3,893768938E0
2,910000000E0;9,755782835E-1;1,491554313E-1;1,353328781E0;3,035322372E0
2,920000000E0;9,626481653E-1;1,443991718E-1;1,377302533E0;3,335757254E0
2,930000000E0;9,496451847E-1;1,398678431E-1;1,396014885E0;3,344649219E0
2,940000000E0;9,362097661E-1;1,354239798E-1;1,401556325E0;3,079039437E0
2,950000000E0;9,228591579E-1;1,316063164E-1;1,419874944E0;3,242185030E0
2,960000000E0;9,089627101E-1;1,274229873E-1;1,459308737E0;6,881930392E0
2,970000000E0;8,947774079E-1;1,236534485E-1;1,497094865E0;2,268167124E0
2,980000000E0;8,796891491E-1;1,211320539E-1;1,487808729E0;1,227698102E0
2,990000000E0;8,657815694E-1;1,169697909E-1;1,485514775E0;1,302879765E0
3,000000000E0;8,509508923E-1;1,135945310E-1;1,523806645E0;6,130223717E0
3,010000000E0;8,359184749E-1;1,108878288E-1;1,521357896E0;2,671403681E0
3,020000000E0;8,210009231E-1;1,082269165E-1;1,532581398E0;2,140044509E0
3,030000000E0;8,057135029E-1;1,056741965E-1;1,539545681E0;4,039706855E0
3,040000000E0;7,905600788E-1;1,035970826E-1;1,558160135E0;3,976056968E0
3,050000000E0;7,747834224E-1;1,018695517E-1;1,564345095E0;3,101166375E0
3,060000000E0;7,594287311E-1;1,004810886E-1;1,549361302E0;2,628811613E0
3,070000000E0;7,439022790E-1;9,930768461E-2;1,563325126E0;3,359242876E0
3,080000000E0;7,282320664E-1;9,839247834E-2;1,574610478E0;7,918918761E0
3,090000000E0;7,124400154E-1;9,793464632E-2;1,624237237E0;3,474432358E0
3,100000000E0;6,957533967E-1;9,902069418E-2;1,562877575E0;3,564867460E0
3,110000000E0;6,811853339E-1;9,835820963E-2;1,508807665E0;2,474159100E0
3,120000000E0;6,655775907E-1;9,887592992E-2;1,548020059E0;5,659106167E0
3,130000000E0;6,502493665E-1;9,958799081E-2;1,541546843E0;2,740376346E0
3,140000000E0;6,347985708E-1;1,006643949E-1;1,549882340E0;3,632312496E0
3,150000000E0;6,193422126E-1;1,019548340E-1;1,561332904E0;3,935393302E0
3,160000000E0;6,037295722E-1;1,037983220E-1;1,570130376E0;3,694401739E0
3,170000000E0;5,881968722E-1;1,059662595E-1;1,551539670E0;3,474807391E0
3,180000000E0;5,730335171E-1;1,083439069E-1;1,522184671E0;2,904084585E0
3,190000000E0;5,581526764E-1;1,108820266E-1;1,507424940E0;2,606651979E0
3,200000000E0;5,433328105E-1;1,135207790E-1;1,524136879E0;7,423427370E0
3,210000000E0;5,282409929E-1;1,167547156E-1;1,523121070E0;3,821792539E0
3,220000000E0;5,139486192E-1;1,215537375E-1;1,447247065E0;3,888500158E0
3,230000000E0;5,000664864E-1;1,233884787E-1;1,437308127E0;7,319596271E-1
3,240000000E0;4,857557690E-1;1,271666740E-1;1,467860911E0;6,839873315E0
3,250000000E0;4,717760520E-1;1,312305183E-1;1,425724902E0;3,962551336E0
3,260000000E0;4,584020489E-1;1,352196609E-1;1,397000522E0;2,979580751E0
3,270000000E0;4,450912356E-1;1,395109022E-1;1,385182070E0;3,291772943E0
3,280000000E0;4,320568964E-1;1,437884812E-1;1,354472519E0;4,070945733E0
3,290000000E0;4,195076355E-1;1,484169521E-1;1,327645562E0;3,867400870E0
3,300000000E0;4,072217100E-1;1,531837253E-1;1,289493358E0;3,425380857E0
3,310000000E0;3,953973264E-1;1,575717456E-1;1,256475744E0;3,050342215E0
3,320000000E0;3,838145347E-1;1,623268465E-1;1,241416528E0;2,256331453E0
3,330000000E0;3,724618130E-1;1,670800695E-1;1,225590476E0;1,096525881E0
3,340000000E0;3,612220708E-1;1,718352313E-1;1,223862249E0;2,063296931E0
3,350000000E0;3,499518765E-1;1,766945524E-1;1,204746647E0;6,383309056E0
3,360000000E0;3,392534553E-1;1,817319845E-1;1,153335480E0;4,804382438E0
3,370000000E0;3,296191488E-1;1,875873609E-1;1,107804597E0;4,620173685E0
3,380000000E0;3,194626718E-1;1,916927727E-1;1,075156592E0;2,514611310E0
3,390000000E0;3,099510310E-1;1,962793009E-1;1,056755607E0;5,473797360E0
3,400000000E0;3,006297598E-1;2,012851859E-1;1,032747288E0;3,748114315E0
3,410000000E0;2,919083657E-1;2,063336041E-1;9,877495251E-1;4,499987877E0
3,420000000E0;2,834071083E-1;2,109619582E-1;9,442978730E-1;3,854192253E0
3,430000000E0;2,754049349E-1;2,155159873E-1;9,097548305E-1;2,981194632E0
3,440000000E0;2,677093759E-1;2,201621070E-1;8,928196920E-1;2,222076919E0
3,450000000E0;2,600976773E-1;2,247104784E-1;8,689055219E-1;3,705151409E0
3,460000000E0;2,527970871E-1;2,290852437E-1;8,190777830E-1;3,683669695E0
3,470000000E0;2,460552341E-1;2,331464226E-1;7,894294485E-1;3,829467226E0
3,480000000E0;2,393661333E-1;2,373851847E-1;7,533148170E-1;4,504598270E0
3,490000000E0;2,332165273E-1;2,410306405E-1;6,916837550E-1;6,453185135E0
3,500000000E0;2,276184393E-1;2,446901318E-1;6,299365226E-1;5,442446680E0
3,510000000E0;2,227034035E-1;2,479734236E-1;5,793006630E-1;4,067729791E0
3,520000000E0;2,180000065E-1;2,511493464E-1;5,543023409E-1;3,840615862E0
3,530000000E0;2,136103562E-1;2,543151052E-1;5,065529222E-1;3,447937831E0
3,540000000E0;2,097612578E-1;2,570452234E-1;4,808416942E-1;2,740708182E0
3,550000000E0;2,059559540E-1;2,601369280E-1;4,635392138E-1;3,702843060E0
3,560000000E0;2,023876001E-1;2,626645305E-1;4,029867936E-1;4,396486921E0
3,570000000E0;1,995082983E-1;2,649729468E-1;3,699056961E-1;4,065564716E0
3,580000000E0;1,964913603E-1;2,671329134E-1;3,324448615E-1;3,458818659E0
3,590000000E0;1,941120308E-1;2,688572913E-1;2,901232848E-1;5,014518671E0
3,600000000E0;1,918564293E-1;2,706237619E-1;2,442764522E-1;4,333828711E0
3,610000000E0;1,903386890E-1;2,719605613E-1;1,935795406E-1;4,741364362E0
3,620000000E0;1,888763178E-1;2,730952293E-1;1,583186732E-1;3,476510149E0
3,630000000E0;1,880219817E-1;2,741189840E-1;1,194470083E-1;4,171266104E0
3,640000000E0;1,871194255E-1;2,747139833E-1;7,959780289E-2;4,162710113E0
3,650000000E0;1,868757293E-1;2,752237145E-1;3,717882028E-2;4,120122214E0
3,660000000E0;1,868511235E-1;2,754074671E-1;1,161070571E-2;3,360719137E0
3,670000000E0;1,870480043E-1;2,753794217E-1;3,780314215E-2;3,874015336E0
3,680000000E0;1,875856857E-1;2,752284437E-1;7,730125622E-2;3,664174711E0
3,690000000E0;1,882903723E-1;2,744592503E-1;1,117456404E-1;3,962895583E0
3,700000000E0;1,894879618E-1;2,740553364E-1;1,524009308E-1;4,082918724E0
3,710000000E0;1,909993113E-1;2,730620865E-1;1,973827839E-1;3,995127927E0
3,720000000E0;1,928208665E-1;2,719397439E-1;2,288243655E-1;3,893787126E0
3,730000000E0;1,948875415E-1;2,706483960E-1;2,705696372E-1;3,813569879E0
3,740000000E0;1,971515522E-1;2,686950046E-1;3,066972119E-1;2,831486689E0
3,750000000E0;1,997209656E-1;2,668717197E-1;3,243398178E-1;3,019129843E0
3,760000000E0;2,024193594E-1;2,649096732E-1;3,632962109E-1;4,706116477E0
3,770000000E0;2,055636802E-1;2,625524211E-1;4,210416295E-1;4,814219542E0
3,780000000E0;2,091179833E-1;2,598068446E-1;4,614264719E-1;4,038399638E0
3,790000000E0;2,128959223E-1;2,569484955E-1;4,978616612E-1;4,236978319E0
3,800000000E0;2,170699342E-1;2,538141015E-1;5,474191462E-1;4,110456598E0
3,810000000E0;2,216746799E-1;2,504062861E-1;5,824787441E-1;3,905642217E0
3,820000000E0;2,264142525E-1;2,468573558E-1;6,193870198E-1;3,952774036E0
3,830000000E0;2,317554700E-1;2,432067178E-1;6,592491986E-1;4,677810060E0
3,840000000E0;2,374193321E-1;2,395956738E-1;7,056394875E-1;2,967511206E0
3,850000000E0;2,435059389E-1;2,353902407E-1;7,281926629E-1;3,439110537E0
3,860000000E0;2,495154496E-1;2,314845850E-1;7,600834886E-1;3,906573569E0
3,870000000E0;2,562170511E-1;2,270524718E-1;8,176166939E-1;4,539066034E0
3,880000000E0;2,631893366E-1;2,225166622E-1;8,459947848E-1;2,957950902E0
3,890000000E0;2,704947855E-1;2,179734206E-1;8,743265461E-1;3,413814204E0
3,900000000E0;2,780252605E-1;2,132606303E-1;9,090812883E-1;3,666062912E0
3,910000000E0;2,860554624E-1;2,085693338E-1;9,442392891E-1;4,535624444E0
3,920000000E0;2,943785592E-1;2,038158035E-1;9,945700544E-1;3,604833047E0
3,930000000E0;3,032375729E-1;1,985472124E-1;1,024564554E0;3,582509992E0
3,940000000E0;3,121794490E-1;1,936658609E-1;1,006580014E0;4,462877871E0
3,950000000E0;3,212977152E-1;1,896526866E-1;1,073220114E0;5,281688395E0
3,960000000E0;3,315550560E-1;1,844297135E-1;1,133735427E0;4,428857859E0
3,970000000E0;3,412281759E-1;1,788397710E-1;1,139854109E0;5,045057170E0
3,980000000E0;3,518458298E-1;1,740378199E-1;1,193705243E0;5,738574402E0
3,990000000E0;3,631340564E-1;1,693473907E-1;1,204002817E0;1,877318347E0
4,000000000E0;3,741099220E-1;1,648639814E-1;1,204473628E0;2,011544085E0
4,010000000E0;3,854539325E-1;1,602850611E-1;1,244793311E0;4,027790135E0
4,020000000E0;3,972594234E-1;1,557040285E-1;1,282560026E0;3,931228499E0
4,030000000E0;4,094102864E-1;1,511156991E-1;1,315664112E0;3,562547624E0
4,040000000E0;4,219551993E-1;1,466206658E-1;1,341825465E0;2,913144300E0
4,050000000E0;4,347658283E-1;1,423239574E-1;1,338418858E0;2,765430237E0
4,060000000E0;4,474364244E-1;1,384198620E-1;1,335757750E0;2,892409935E0
4,070000000E0;4,603544083E-1;1,346477552E-1;1,382181033E0;3,642572747E0
4,080000000E0;4,739740211E-1;1,306786915E-1;1,412593759E0;3,521507757E0
4,090000000E0;4,875592779E-1;1,270278127E-1;1,430033112E0;7,498101215E0
4,100000000E0;5,016591016E-1;1,234999590E-1;1,403613858E0;3,441984243E-1
4,110000000E0;5,151935262E-1;1,220880693E-1;1,402730042E0;4,425914070E0
4,120000000E0;5,290645171E-1;1,174996398E-1;1,494116853E0;3,748596843E0
4,130000000E0;5,440855560E-1;1,144588698E-1;1,488801136E0;7,549304755E0
4,140000000E0;5,583401344E-1;1,120636706E-1;1,462476033E0;2,555190828E0
4,150000000E0;5,729567618E-1;1,097697408E-1;1,486838886E0;2,539206829E0
4,160000000E0;5,877355053E-1;1,075705515E-1;1,487771252E0;3,200212843E0
4,170000000E0;6,024505687E-1;1,058326513E-1;1,510971481E0;3,053629747E0
4,180000000E0;6,177671691E-1;1,042070571E-1;1,517257862E0;2,583473928E0
4,190000000E0;6,326573300E-1;1,029378045E-1;1,506029052E0;2,831766107E0
4,200000000E0;6,477992928E-1;1,019003389E-1;1,503848184E0;2,409508698E0
4,210000000E0;6,626780690E-1;1,010996057E-1;1,509608264E0;3,299074381E0
4,220000000E0;6,779596266E-1;1,005142988E-1;1,494101111E0;3,923432439E0
4,230000000E0;6,925534684E-1;1,004705078E-1;1,512293415E0;1,181152063E0
4,240000000E0;7,082049028E-1;1,007035519E-1;1,522917472E0;8,104549971E-1
4,250000000E0;7,230117106E-1;1,003896824E-1;1,486701968E0;3,847432242E0
4,260000000E0;7,379383669E-1;1,008885183E-1;1,491151847E0;4,998362045E0
4,270000000E0;7,527991539E-1;1,018463061E-1;1,485981638E0;3,006985320E0
4,280000000E0;7,675791943E-1;1,030513684E-1;1,482585806E0;3,095467564E0
4,290000000E0;7,823356522E-1;1,044577312E-1;1,476306742E0;3,178813268E0
4,300000000E0;7,969194671E-1;1,063590913E-1;1,467422920E0;3,729999372E0
4,310000000E0;8,114224211E-1;1,083682154E-1;1,451151645E0;3,487447089E0
4,320000000E0;8,255906136E-1;1,108648428E-1;1,421305665E0;1,917969965E0
4,330000000E0;8,394145778E-1;1,133162534E-1;1,427613061E0;1,782337339E0
4,340000000E0;8,536967742E-1;1,158923032E-1;1,431936793E0;5,738246052E0
4,350000000E0;8,674967772E-1;1,189347291E-1;1,375796621E0;1,859396444E0
4,360000000E0;8,803443799E-1;1,227502653E-1;1,380967527E0;1,419849190E0
4,370000000E0;8,944521521E-1;1,249543873E-1;1,402142313E0;1,131767987E0
4,380000000E0;9,078228660E-1;1,283479461E-1;1,360884857E0;6,121087542E0
4,390000000E0;9,207775699E-1;1,318663634E-1;1,331021884E0;3,238208275E0
4,400000000E0;9,334856150E-1;1,354240337E-1;1,309965586E0;3,373129594E0
4,410000000E0;9,459254343E-1;1,392140740E-1;1,288388056E0;3,339984494E0
4,420000000E0;9,580302563E-1;1,432686557E-1;1,263219655E0;2,266592243E0
4,430000000E0;9,698776411E-1;1,472503263E-1;1,257403225E0;2,405149447E0
4,440000000E0;9,817868227E-1;1,515179408E-1;1,247638440E0;3,419538006E0
4,450000000E0;9,932448183E-1;1,560033657E-1;1,209384276E0;4,621387573E0
4,460000000E0;1,004265982E0;1,604471913E-1;1,170855531E0;3,288610706E0
4,470000000E0;1,014819528E0;1,651079236E-1;1,148468067E0;1,904591729E0
4,480000000E0;1,025361380E0;1,695343110E-1;1,145900228E0;2,972052768E0
4,490000000E0;1,035781798E0;1,743717330E-1;1,102880336E0;5,090475629E0
4,500000000E0;1,045356062E0;1,788483175E-1;1,047839965E0;5,127798252E0
4,510000000E0;1,054554477E0;1,836869882E-1;1,041779664E0;1,331753838E0
4,520000000E0;1,063517497E0;1,890602828E-1;1,025311269E0;4,285237713E0
4,530000000E0;1,072790145E0;1,930659890E-1;9,709154846E-1;5,456709901E0
4,540000000E0;1,081113681E0;1,972727768E-1;9,117325768E-1;7,090500365E0
4,550000000E0;1,088780270E0;2,018306020E-1;8,657976366E-1;4,552243909E0
4,560000000E0;1,095956864E0;2,061902952E-1;8,250498518E-1;3,002948935E0
4,570000000E0;1,102944848E0;2,102950949E-1;8,085231282E-1;3,166251411E0
4,580000000E0;1,109682751E0;2,147392065E-1;7,698671040E-1;3,480661935E0
4,590000000E0;1,115944162E0;2,185471231E-1;7,338046346E-1;3,335391231E0
4,600000000E0;1,121969403E0;2,227657798E-1;7,130259909E-1;3,725075351E0
4,610000000E0;1,127754821E0;2,265390411E-1;6,578323358E-1;4,215662556E0
4,620000000E0;1,132978909E0;2,299691210E-1;6,228512619E-1;2,818217232E0
4,630000000E0;1,138086316E0;2,334987609E-1;6,080513000E-1;2,805234521E0
4,640000000E0;1,143035177E0;2,368073981E-1;5,677197962E-1;4,738758436E0
4,650000000E0;1,147466619E0;2,398965893E-1;5,115967812E-1;4,383807288E0
4,660000000E0;1,151401604E0;2,426976792E-1;4,776241262E-1;2,929766810E0
4,670000000E0;1,155220867E0;2,454752594E-1;4,582680440E-1;3,082846284E0
4,680000000E0;1,158971402E0;2,478650767E-1;4,167550613E-1;4,425853568E0
4,690000000E0;1,162089973E0;2,501964135E-1;3,676430869E-1;4,629220794E0
4,700000000E0;1,164865757E0;2,522606601E-1;3,267811320E-1;3,969389305E0
4,710000000E0;1,167299910E0;2,541424151E-1;2,893464783E-1;3,215675474E0
4,720000000E0;1,169597655E0;2,555919798E-1;2,614144570E-1;3,230472348E0
4,730000000E0;1,171564073E0;2,571676289E-1;2,294337294E-1;3,917255282E0
4,740000000E0;1,173137775E0;2,585114810E-1;1,865866834E-1;4,192078555E0
4,750000000E0;1,174317683E0;2,596862528E-1;1,458889758E-1;3,563810287E0
4,760000000E0;1,175399051E0;2,603554083E-1;1,163132373E-1;4,093661964E0
4,770000000E0;1,176262514E0;2,609626312E-1;6,950010030E-2;4,181122645E0
4,780000000E0;1,176529941E0;2,611636122E-1;2,539066106E-2;3,682555845E0
4,790000000E0;1,176649300E0;2,612916761E-1;3,350664704E-3;2,608164559E0
4,800000000E0;1,176509683E0;2,612274904E-1;2,877658374E-2;3,118872460E0
