mass_A
t;x;y;v;a
1,260000000E0;1,144618469E0;2,270549225E-1;8,732731827E-1;3,174539472E0
1,270000000E0;1,137101555E0;2,223240210E-1;9,017012103E-1;3,351773794E0
1,280000000E0;1,129336330E0;2,174798376E-1;9,382467485E-1;3,925174507E0
1,290000000E0;1,121271102E0;2,122483290E-1;9,807919325E-1;4,948035871E0
1,300000000E0;1,112627369E0;2,072040536E-1;1,032531865E0;4,210604140E0
1,310000000E0;1,103510737E0;2,017118103E-1;1,062657237E0;2,698543724E0
1,320000000E0;1,094212424E0;1,965933993E-1;1,076705552E0;5,395658719E0
1,330000000E0;1,084735641E0;1,911660179E-1;1,089211515E0;4,360995579E0
1,340000000E0;1,074514119E0;1,872912781E-1;1,151000580E0;4,898257728E0
1,350000000E0;1,064268257E0;1,806300273E-1;1,202025741E0;3,949007735E0
1,360000000E0;1,053674174E0;1,753061604E-1;1,209779450E0;5,920157123E0
1,370000000E0;1,042628259E0;1,698070415E-1;1,249259723E0;3,769544961E0
1,380000000E0;1,031082366E0;1,646351648E-1;1,259299404E0;2,641125451E0
1,390000000E0;1,019550009E0;1,597209925E-1;1,274100455E0;3,187129050E0
1,400000000E0;1,007686594E0;1,545371135E-1;1,318446878E0;4,330717309E0
1,410000000E0;9,951962467E-1;1,496108430E-1;1,347432402E0;3,381512998E0
1,420000000E0;9,825067079E-1;1,449348757E-1;1,353075076E0;2,455219124E0
1,430000000E0;9,697811928E-1;1,403156883E-1;1,368647953E0;2,845075064E0
1,440000000E0;9,566594617E-1;1,359238406E-1;1,399202737E0;4,020869285E0
1,450000000E0;9,432313033E-1;1,314720078E-1;1,422167012E0;3,527454959E0
1,460000000E0;9,294568985E-1;1,276145593E-1;1,430274129E0;4,166125007E0
1,470000000E0;9,156660047E-1;1,238281901E-1;1,430886913E0;6,076537983E0
1,480000000E0;9,016898762E-1;1,206887080E-1;1,512617107E0;2,537503657E0
1,490000000E0;8,860960286E-1;1,174390809E-1;1,513766561E0;1,097594350E0
1,500000000E0;8,722260554E-1;1,137260256E-1;1,488450373E0;2,669302687E0
1,510000000E0;8,571413863E-1;1,105237000E-1;1,521627630E0;5,146020282E0
1,520000000E0;8,423500866E-1;1,079323443E-1;1,505751418E0;3,248567002E0
1,530000000E0;8,274510515E-1;1,054839624E-1;1,522917399E0;3,379634780E0
1,540000000E0;8,122410121E-1;1,033329318E-1;1,548758195E0;3,731638954E0
1,550000000E0;7,967455739E-1;1,014054301E-1;1,559340855E0;3,462259280E0
1,560000000E0;7,812419000E-1;9,991641121E-2;1,548674219E0;3,108353568E0
1,570000000E0;7,658862444E-1;9,874864353E-2;1,566015435E0;3,480340089E0
1,580000000E0;7,500000208E-1;9,770129998E-2;1,570896811E0;5,553963911E0
1,590000000E0;7,344998256E-1;9,734172105E-2;1,536255202E0;5,248054883E0
1,600000000E0;7,192749504E-1;9,774680138E-2;1,612284897E0;6,115441142E-1
1,610000000E0;7,022583344E-1;9,786256899E-2;1,590938524E0;1,650168155E0
1,620000000E0;6,874561847E-1;9,772936915E-2;1,538354099E0;5,552350040E0
1,630000000E0;6,715025217E-1;9,869522822E-2;1,557965630E0;4,195217085E0
1,640000000E0;6,563597366E-1;9,970767028E-2;1,543670257E0;1,580512675E0
1,650000000E0;6,407117012E-1;1,009518887E-1;1,554737374E0;2,800182287E0
1,660000000E0;6,253670491E-1;1,022249396E-1;1,542763102E0;3,697818350E0
1,670000000E0;6,100280924E-1;1,042020193E-1;1,525802651E0;3,255716897E0
1,680000000E0;5,951062416E-1;1,061635969E-1;1,497743670E0;2,546362408E0
1,690000000E0;5,803492943E-1;1,082595284E-1;1,501653118E0;3,035374946E0
1,700000000E0;5,654479262E-1;1,108932014E-1;1,509938857E0;4,655300737E0
1,710000000E0;5,506350844E-1;1,136476519E-1;1,499606746E0;6,303797764E0
1,720000000E0;5,361443018E-1;1,172827049E-1;1,486570606E0;3,083181314E0
1,730000000E0;5,219594574E-1;1,215003763E-1;1,442516405E0;3,151373633E0
1,740000000E0;5,080724964E-1;1,239396694E-1;1,431293161E0;1,767624136E0
1,750000000E0;4,939694414E-1;1,275002972E-1;1,437163438E0;5,851381674E0
1,760000000E0;4,803588650E-1;1,315639813E-1;1,389158987E0;4,354658538E0
1,770000000E0;4,673516044E-1;1,354624469E-1;1,366764910E0;2,434276755E0
1,780000000E0;4,542975648E-1;1,398118392E-1;1,353732158E0;1,520025282E0
1,790000000E0;4,415608519E-1;1,437009776E-1;1,337446892E0;2,763665039E0
1,800000000E0;4,288607112E-1;1,480866293E-1;1,320979680E0;3,930102536E0
1,810000000E0;4,166755500E-1;1,525732195E-1;1,287650232E0;3,090956237E0
1,820000000E0;4,047860550E-1;1,572314738E-1;1,270993295E0;3,384351224E0
1,830000000E0;3,929873300E-1;1,617948145E-1;1,232631123E0;3,382442753E0
1,840000000E0;3,819321907E-1;1,664755355E-1;1,201451250E0;2,645136099E0
1,850000000E0;3,708526200E-1;1,711462131E-1;1,195431840E0;3,493125365E0
1,860000000E0;3,599685474E-1;1,759212375E-1;1,148363628E0;6,855151932E0
1,870000000E0;3,500124926E-1;1,807994354E-1;1,124807134E0;4,177393620E0
1,880000000E0;3,403427805E-1;1,869169508E-1;1,083774069E0;3,500918734E0
1,890000000E0;3,307285601E-1;1,906967300E-1;1,046968702E0;3,087545935E0
1,900000000E0;3,213159307E-1;1,956597404E-1;1,044850478E0;3,659397835E0
1,910000000E0;3,121712957E-1;2,003046926E-1;9,965468770E-1;4,236681321E0
1,920000000E0;3,035898590E-1;2,047717465E-1;9,571785591E-1;4,244948367E0
1,930000000E0;2,953029321E-1;2,093564674E-1;9,217775523E-1;3,452951264E0
1,940000000E0;2,874829562E-1;2,137404267E-1;8,904997204E-1;3,723150213E0
1,950000000E0;2,798754307E-1;2,182552370E-1;8,610904791E-1;2,997892429E0
1,960000000E0;2,727839903E-1;2,227143403E-1;8,291623503E-1;3,233150427E0
1,970000000E0;2,657342282E-1;2,269172503E-1;8,005290295E-1;2,577588334E0
1,980000000E0;2,591223613E-1;2,310629081E-1;7,740117973E-1;3,304913296E0
1,990000000E0;2,525944524E-1;2,351016255E-1;7,406071703E-1;5,300567360E0
2,000000000E0;2,465856811E-1;2,389515862E-1;6,687857648E-1;6,978370604E0
2,010000000E0;2,414079339E-1;2,424345352E-1;5,996923621E-1;6,066001813E0
2,020000000E0;2,367654159E-1;2,458374240E-1;5,512296556E-1;3,526834986E0
2,030000000E0;2,323799552E-1;2,487620349E-1;5,259192855E-1;2,878175411E0
2,040000000E0;2,280668959E-1;2,517511529E-1;5,037065608E-1;3,482720222E0
2,050000000E0;2,243608643E-1;2,548597641E-1;4,583662359E-1;4,099995355E0
2,060000000E0;2,208468528E-1;2,574001191E-1;4,196144781E-1;3,264746615E0
2,070000000E0;2,175843773E-1;2,598104961E-1;3,990795890E-1;3,254259691E0
2,080000000E0;2,143176855E-1;2,619909558E-1;3,609410003E-1;4,709488235E0
2,090000000E0;2,118540348E-1;2,642007737E-1;3,008629630E-1;4,225634307E0
2,100000000E0;2,095193994E-1;2,656219144E-1;2,732862192E-1;3,786183030E0
2,110000000E0;2,074836079E-1;2,674830765E-1;2,369246922E-1;4,380403751E0
2,120000000E0;2,060250199E-1;2,688223261E-1;1,812517041E-1;4,499778019E0
2,130000000E0;2,048337859E-1;2,699568015E-1;1,497935172E-1;3,809677259E0
2,140000000E0;2,038196493E-1;2,708500292E-1;1,093979264E-1;4,342440249E0
2,150000000E0;2,030541868E-1;2,712296682E-1;6,435106856E-2;4,586618149E0
2,160000000E0;2,026630354E-1;2,714145364E-1;2,039456905E-2;3,753833454E0
2,170000000E0;2,026609165E-1;2,713378987E-1;1,376490172E-2;4,114363565E0
2,180000000E0;2,028513983E-1;2,712137668E-1;5,660883964E-2;4,613972355E0
2,190000000E0;2,037725308E-1;2,711231015E-1;1,096565412E-1;4,714683731E0
2,200000000E0;2,048395630E-1;2,702880108E-1;1,460154789E-1;4,162264939E0
2,210000000E0;2,060626956E-1;2,693110989E-1;1,789810367E-1;3,734480681E0
2,220000000E0;2,076023220E-1;2,680118633E-1;2,224441781E-1;4,095276977E0
2,230000000E0;2,095887172E-1;2,665982154E-1;2,579354659E-1;3,905492857E0
2,240000000E0;2,119530991E-1;2,652400372E-1;2,973942950E-1;4,135193167E0
2,250000000E0;2,144674571E-1;2,631959746E-1;3,429502451E-1;4,982667759E0
2,260000000E0;2,175799685E-1;2,613177560E-1;3,943066579E-1;4,158805179E0
2,270000000E0;2,210012027E-1;2,587799508E-1;4,315746422E-1;3,612678660E0
2,280000000E0;2,245610286E-1;2,562415893E-1;4,600493898E-1;2,654574193E0
2,290000000E0;2,287291590E-1;2,537862681E-1;4,889208611E-1;2,807656666E0
2,300000000E0;2,326693942E-1;2,507760746E-1;5,121442122E-1;3,130955252E0
2,310000000E0;2,371664534E-1;2,479786230E-1;5,510661575E-1;3,613412461E0
2,320000000E0;2,418162725E-1;2,446275642E-1;5,863932453E-1;3,802132570E0
2,330000000E0;2,467419489E-1;2,412071609E-1;6,241840990E-1;4,324488316E0
2,340000000E0;2,521606438E-1;2,376392669E-1;6,717961102E-1;4,185535803E0
2,350000000E0;2,579927670E-1;2,338625643E-1;7,089160631E-1;4,718290226E0
2,360000000E0;2,639356738E-1;2,297415798E-1;7,609540155E-1;4,545926804E0
2,370000000E0;2,705635435E-1;2,252837541E-1;8,067429244E-1;3,376321452E0
2,380000000E0;2,774835948E-1;2,209787324E-1;8,195968986E-1;2,856979266E0
2,390000000E0;2,844411741E-1;2,165598215E-1;8,474926783E-1;2,719141104E0
2,400000000E0;2,920407583E-1;2,122961909E-1;8,767034665E-1;3,504204258E0
2,410000000E0;2,995638649E-1;2,076858253E-1;9,094128063E-1;4,221503775E0
2,420000000E0;3,077427364E-1;2,031168366E-1;9,639504540E-1;5,860570971E0
2,430000000E0;3,163588926E-1;1,982197155E-1;1,023754782E0;3,673671427E0
2,440000000E0;3,256017787E-1;1,931026391E-1;1,014094601E0;4,334650088E0
2,450000000E0;3,345735650E-1;1,892989053E-1;1,058037665E0;4,509702655E0
2,460000000E0;3,447828533E-1;1,841659811E-1;1,114067695E0;4,467641036E0
2,470000000E0;3,539023668E-1;1,782148559E-1;1,100380067E0;3,721093671E0
2,480000000E0;3,639486163E-1;1,733489554E-1;1,139151077E0;6,995039390E0
2,490000000E0;3,745732720E-1;1,686346811E-1;1,191108605E0;4,137944521E0
2,500000000E0;3,856627140E-1;1,635513106E-1;1,224717523E0;2,365664781E0
2,510000000E0;3,968822043E-1;1,585210890E-1;1,226567241E0;2,824968125E0
2,520000000E0;4,082469866E-1;1,539733405E-1;1,247188146E0;3,014451135E0
2,530000000E0;4,200423166E-1;1,492582327E-1;1,276845976E0;3,785258729E0
2,540000000E0;4,320340667E-1;1,446830726E-1;1,309011628E0;3,437805276E0
2,550000000E0;4,446155608E-1;1,402271615E-1;1,328513246E0;3,318261189E0
2,560000000E0;4,571618357E-1;1,360474369E-1;1,337207140E0;2,896508155E0
2,570000000E0;4,700809085E-1;1,320561615E-1;1,336125408E0;2,356372363E0
2,580000000E0;4,827877095E-1;1,284706941E-1;1,339636138E0;3,824677093E0
2,590000000E0;4,958700539E-1;1,247918673E-1;1,396034373E0;8,129040924E0
2,600000000E0;5,098062403E-1;1,214305388E-1;1,385706420E0;1,306824441E0
2,610000000E0;5,232172452E-1;1,202969767E-1;1,388779416E0;4,923788407E0
2,620000000E0;5,369814978E-1;1,156869610E-1;1,460907789E0;3,889213805E0
2,630000000E0;5,513639314E-1;1,124570352E-1;1,462985288E0;8,384427668E0
2,640000000E0;5,656912597E-1;1,100407275E-1;1,465800816E0;3,357679440E0
2,650000000E0;5,803138369E-1;1,078384009E-1;1,463115258E0;2,405489924E0
2,660000000E0;5,946259329E-1;1,056741282E-1;1,456968238E0;2,377956714E0
2,670000000E0;6,092091133E-1;1,040746817E-1;1,487826489E0;3,255287823E0
2,680000000E0;6,241862553E-1;1,022626181E-1;1,498102084E0;2,450235597E0
2,690000000E0;6,390218517E-1;1,010872791E-1;1,496770912E0;3,240374865E0
2,700000000E0;6,540321723E-1;9,994950238E-2;1,475650302E0;2,325116350E0
2,710000000E0;6,684718389E-1;9,915964352E-2;1,472575252E0;2,747800280E0
2,720000000E0;6,834532956E-1;9,861209636E-2;1,486123449E0;7,629382313E0
2,730000000E0;6,981822994E-1;9,831483743E-2;1,514384017E0;6,275375808E-1
2,740000000E0;7,137140336E-1;9,988932566E-2;1,499129005E0;2,465279146E0
2,750000000E0;7,281636837E-1;9,858261361E-2;1,464319998E0;1,445677281E0
2,760000000E0;7,429865612E-1;9,898802083E-2;1,486828955E0;7,888630436E0
2,770000000E0;7,578704230E-1;9,991444761E-2;1,490621303E0;3,453102768E0
2,780000000E0;7,727259515E-1;1,010735449E-1;1,462695961E0;3,759933573E0
2,790000000E0;7,870151295E-1;1,024398925E-1;1,450538577E0;3,204981862E0
2,800000000E0;8,015438225E-1;1,044134815E-1;1,452106219E0;1,803991928E0
2,810000000E0;8,158017431E-1;1,062838313E-1;1,442338360E0;2,070686294E0
2,820000000E0;8,301241816E-1;1,083248818E-1;1,430164502E0;3,198620852E0
2,830000000E0;8,440653545E-1;1,106788816E-1;1,410213138E0;3,282297079E0
2,840000000E0;8,578830246E-1;1,133175839E-1;1,403773540E0;3,609133773E0
2,850000000E0;8,716020064E-1;1,161528987E-1;1,379524623E0;3,110915394E0
2,860000000E0;8,847970180E-1;1,193898350E-1;1,367062518E0;1,765103086E0
2,870000000E0;8,981605902E-1;1,226479429E-1;1,353408160E0;1,881419838E0
2,880000000E0;9,111778943E-1;1,254507611E-1;1,323307788E0;2,954383994E0
2,890000000E0;9,238915707E-1;1,288426214E-1;1,312812996E0;3,086971895E0
2,900000000E0;9,365164550E-1;1,323317877E-1;1,309967556E0;2,607105498E0
2,910000000E0;9,490813677E-1;1,360454074E-1;1,298617480E0;2,975948693E0
2,920000000E0;9,613072574E-1;1,400764024E-1;1,268299390E0;3,805239516E0
2,930000000E0;9,731945175E-1;1,439187385E-1;1,239990814E0;2,993862713E0
2,940000000E0;9,847137035E-1;1,482720824E-1;1,218691377E0;2,940685728E0
2,950000000E0;9,960972093E-1;1,522584136E-1;1,190330231E0;2,729584745E0
2,960000000E0;1,007048679E0;1,565124266E-1;1,174141623E0;3,598277649E0
2,970000000E0;1,017878058E0;1,610355461E-1;1,148547192E0;4,178067829E0
2,980000000E0;1,028203367E0;1,654647134E-1;1,092582535E0;3,230898923E0
2,990000000E0;1,037947050E0;1,696802099E-1;1,082117476E0;2,623094046E0
3,000000000E0;1,047937169E0;1,743511277E-1;1,057867382E0;2,840847986E0
3,010000000E0;1,057241257E0;1,783616227E-1;1,020202403E0;4,840540405E0
3,020000000E0;1,066357999E0;1,831259898E-1;1,017759044E0;2,331776206E0
3,030000000E0;1,074999960E0;1,883095787E-1;9,792444863E-1;3,827417817E0
3,040000000E0;1,083727763E0;1,921735984E-1;9,404668735E-1;3,958412790E0
3,050000000E0;1,091863050E0;1,966418889E-1;9,046627064E-1;4,531318946E0
3,060000000E0;1,099683417E0;2,007048908E-1;8,623286276E-1;3,438638987E0
3,070000000E0;1,106990182E0;2,049252531E-1;8,355450625E-1;3,678805129E0
3,080000000E0;1,114264637E0;2,088683601E-1;7,992029525E-1;3,058475255E0
3,090000000E0;1,120820266E0;2,129389256E-1;7,681679990E-1;3,934432279E0
3,100000000E0;1,127519417E0;2,166364765E-1;7,291086192E-1;3,949180731E0
3,110000000E0;1,133469518E0;2,201940042E-1;6,813626186E-1;3,861058604E0
3,120000000E0;1,139268234E0;2,235406275E-1;6,565865318E-1;3,404323725E0
3,130000000E0;1,144777071E0;2,268709495E-1;6,187976313E-1;4,437670638E0
3,140000000E0;1,149706528E0;2,301894034E-1;5,684749846E-1;4,501015779E0
3,150000000E0;1,154322591E0;2,330474020E-1;5,279421389E-1;4,568903598E0
3,160000000E0;1,158559757E0;2,359434891E-1;4,812116930E-1;4,522897731E0
3,170000000E0;1,162306588E0;2,384215694E-1;4,333479317E-1;3,755559930E0
3,180000000E0;1,165753773E0;2,407769464E-1;4,076738157E-1;3,158016965E0
3,190000000E0;1,169015024E0;2,430557965E-1;3,775864530E-1;3,697800149E0
3,200000000E0;1,171775441E0;2,453341528E-1;3,408789306E-1;4,238635958E0
3,210000000E0;1,174194496E0;2,474889042E-1;2,947711862E-1;4,768558633E0
3,220000000E0;1,176431160E0;2,489508222E-1;2,479776208E-1;4,154202255E0
3,230000000E0;1,178355215E0;2,501880858E-1;2,183517908E-1;2,915924351E0
3,240000000E0;1,180161660E0;2,512211461E-1;1,917324902E-1;3,380813413E0
3,250000000E0;1,181583770E0;2,522571359E-1;1,558963266E-1;3,642138628E0
3,260000000E0;1,182546329E0;2,532298324E-1;1,204092293E-1;4,561901883E0
3,270000000E0;1,183386323E0;2,538540568E-1;6,818581167E-2;3,517903120E0
3,280000000E0;1,183609506E0;2,540838681E-1;4,109257501E-2;3,245715745E0
