mass_A
t;x;y;v;a
1,028000000E1;7,019440460E-1;9,671120922E-2;4,128564766E-1;2,472430687E-1
1,032000000E1;7,196797882E-1;9,667881000E-2;4,286210493E-1;1,411015558E-1
1,036000000E1;7,362334891E-1;9,658267599E-2;4,097024553E-1;3,796879815E-1
1,040000000E1;7,524520432E-1;9,718709477E-2;4,055672651E-1;2,805727483E-1
1,044000000E1;7,686448798E-1;9,806743627E-2;4,038820277E-1;2,893234122E-1
1,048000000E1;7,846923717E-1;9,931633158E-2;4,025771026E-1;3,229406022E-1
1,052000000E1;8,006854688E-1;1,013290195E-1;3,993036623E-1;2,722099304E-1
1,056000000E1;8,163548631E-1;1,035500645E-1;3,931930276E-1;2,045689745E-1
1,060000000E1;8,317908993E-1;1,060084468E-1;3,881035467E-1;1,740591983E-1
1,064000000E1;8,469901067E-1;1,085976154E-1;3,907366054E-1;1,713525417E-1
1,068000000E1;8,625281493E-1;1,116954554E-1;3,856321203E-1;5,080400103E-1
1,072000000E1;8,772353207E-1;1,146791182E-1;3,803479895E-1;1,432672927E-1
1,076000000E1;8,918084688E-1;1,199729119E-1;3,786821238E-1;1,615852415E-1
1,080000000E1;9,067651018E-1;1,214432141E-1;3,779624488E-1;1,218403574E-1
1,084000000E1;9,215411921E-1;1,254721017E-1;3,729609343E-1;5,774098217E-1
1,088000000E1;9,355392924E-1;1,293353019E-1;3,618201903E-1;2,722524401E-1
1,092000000E1;9,492920643E-1;1,337023951E-1;3,587752417E-1;2,006764085E-1
1,096000000E1;9,628415609E-1;1,381892305E-1;3,544755343E-1;1,973178219E-1
1,100000000E1;9,761532902E-1;1,427937721E-1;3,483612446E-1;2,662355297E-1
1,104000000E1;9,890593565E-1;1,476392439E-1;3,375281757E-1;2,513443239E-1
1,108000000E1;1,001380326E0;1,524228104E-1;3,336703644E-1;2,211657083E-1
1,112000000E1;1,013761839E0;1,577554287E-1;3,278949453E-1;2,054203692E-1
1,116000000E1;1,025483012E0;1,627744828E-1;3,191076224E-1;1,822519328E-1
1,120000000E1;1,037073683E0;1,681606122E-1;3,196541664E-1;2,588120896E-1
1,124000000E1;1,048590078E0;1,737292875E-1;3,041033946E-1;4,027778952E-1
1,128000000E1;1,058915525E0;1,788750304E-1;2,880879103E-1;1,866827080E-1
1,132000000E1;1,068857746E0;1,847014054E-1;2,949236073E-1;2,707772053E-2
1,136000000E1;1,079576498E0;1,902678238E-1;2,916699248E-1;1,842372444E-1
1,140000000E1;1,089588183E0;1,954114751E-1;2,771080270E-1;3,441966220E-1
1,144000000E1;1,099086178E0;2,007949840E-1;2,682632443E-1;3,173972413E-1
1,148000000E1;1,108134529E0;2,062100907E-1;2,566760481E-1;3,048838003E-1
1,152000000E1;1,116602094E0;2,115113869E-1;2,451662671E-1;2,570819682E-1
1,156000000E1;1,124700278E0;2,167104512E-1;2,365553887E-1;1,523709176E-1
1,160000000E1;1,132616637E0;2,215944665E-1;2,325025505E-1;1,984606902E-1
1,164000000E1;1,140430659E0;2,266363121E-1;2,226668780E-1;2,894808408E-1
1,168000000E1;1,147615314E0;2,312046251E-1;2,073598862E-1;2,610172974E-1
1,172000000E1;1,154433293E0;2,355309284E-1;2,016932121E-1;1,872564400E-1
1,176000000E1;1,161254315E0;2,398261456E-1;1,941845852E-1;2,123299580E-1
1,180000000E1;1,167522596E0;2,438974769E-1;1,832797031E-1;2,094708105E-1
1,184000000E1;1,173544551E0;2,478221060E-1;1,778048499E-1;1,628780184E-1
1,188000000E1;1,179566218E0;2,514661218E-1;1,711180180E-1;2,230510148E-1
1,192000000E1;1,185165156E0;2,550582885E-1;1,598911631E-1;2,495249835E-1
1,196000000E1;1,190277241E0;2,584583443E-1;1,507962445E-1;2,433216661E-1
1,200000000E1;1,195238263E0;2,616964627E-1;1,415154300E-1;2,466880500E-1
1,204000000E1;1,199766139E0;2,646333875E-1;1,302382452E-1;2,643101007E-1
1,208000000E1;1,203921741E0;2,674544158E-1;1,206718644E-1;2,304659610E-1
1,212000000E1;1,207842816E0;2,699213135E-1;1,121450039E-1;2,376072022E-1
1,216000000E1;1,211594526E0;2,721039293E-1;1,025109186E-1;2,186228680E-1
1,220000000E1;1,214866990E0;2,741539605E-1;9,385468569E-2;2,094168893E-1
1,224000000E1;1,217978389E0;2,760563948E-1;8,651571345E-2;2,032368432E-1
1,228000000E1;1,220795594E0;2,777254388E-1;7,754265107E-2;2,270013143E-1
1,232000000E1;1,223361317E0;2,791396411E-1;6,873223079E-2;2,267338771E-1
1,236000000E1;1,225628644E0;2,803476509E-1;5,941515848E-2;2,294489431E-1
1,240000000E1;1,227481968E0;2,815088741E-1;5,039875125E-2;2,244652881E-1
1,244000000E1;1,229070726E0;2,824472429E-1;4,159788784E-2;2,554791283E-1
1,248000000E1;1,230405311E0;2,830990077E-1;3,052077937E-2;2,698455758E-1
1,252000000E1;1,231269857E0;2,835081570E-1;1,941210746E-2;2,159148925E-1
1,256000000E1;1,231783373E0;2,838150094E-1;1,431016073E-2;1,500710352E-1
1,260000000E1;1,232397431E0;2,837060806E-1;1,072088359E-2;1,766219317E-1
1,264000000E1;1,232634833E0;2,837119844E-1;2,247369973E-3;2,783087689E-1
1,268000000E1;1,232445300E0;2,835327808E-1;1,210680364E-2;2,147584479E-1
1,272000000E1;1,231718860E0;2,833972294E-1;1,833956900E-2;2,296076197E-1
1,276000000E1;1,231360687E0;2,825447575E-1;2,818209761E-2;2,539586103E-1
1,280000000E1;1,230343131E0;2,816110470E-1;3,945660920E-2;3,440799614E-1
1,284000000E1;1,228977085E0;2,804754305E-1;5,204261196E-2;3,050087896E-1
1,288000000E1;1,226932485E0;2,792232729E-1;6,329849997E-2;2,389451964E-1
1,292000000E1;1,224596986E0;2,779342479E-1;7,039711631E-2;2,488108684E-1
1,296000000E1;1,222268015E0;2,760673980E-1;8,248109796E-2;2,624191831E-1
1,300000000E1;1,218972503E0;2,744838516E-1;9,292725139E-2;2,504498277E-1
1,304000000E1;1,215827911E0;2,723536277E-1;1,009566469E-1;2,105768978E-1
1,308000000E1;1,212172340E0;2,701263112E-1;1,093990150E-1;2,487340501E-1
1,312000000E1;1,208468936E0;2,676163703E-1;1,190060721E-1;2,137252854E-1
1,316000000E1;1,204019295E0;2,652102665E-1;1,279047439E-1;2,804993197E-1
1,320000000E1;1,199780883E0;2,622108788E-1;1,394642085E-1;2,250161338E-1
1,324000000E1;1,194699885E0;2,590759124E-1;1,481106287E-1;2,231929585E-1
1,328000000E1;1,189796112E0;2,558312545E-1;1,542708708E-1;2,146283048E-1
1,332000000E1;1,184314505E0;2,524080268E-1;1,666558323E-1;2,407001192E-1
1,336000000E1;1,178601568E0;2,485899261E-1;1,735525297E-1;1,740801455E-1
1,340000000E1;1,172787826E0;2,446680829E-1;1,796404496E-1;1,769005736E-1
1,344000000E1;1,166608380E0;2,406718535E-1;1,879880651E-1;2,517478930E-1
1,348000000E1;1,160186494E0;2,364595916E-1;1,992135727E-1;2,581246007E-1
1,352000000E1;1,153256905E0;2,319696229E-1;2,096630604E-1;2,780572415E-1
1,356000000E1;1,146121404E0;2,273213056E-1;2,200106782E-1;2,691601954E-1
1,360000000E1;1,138367476E0;2,225837311E-1;2,313695322E-1;2,446713936E-1
1,364000000E1;1,130301123E0;2,177128404E-1;2,392340012E-1;1,635700599E-1
1,368000000E1;1,122158990E0;2,124065220E-1;2,444783557E-1;1,620333471E-1
1,372000000E1;1,113592008E0;2,075476377E-1;2,509027813E-1;2,233581143E-1
1,376000000E1;1,104859117E0;2,022276956E-1;2,606873881E-1;3,022070504E-1
1,380000000E1;1,095550876E0;1,970858870E-1;2,743309634E-1;4,231635292E-1
1,384000000E1;1,085683248E0;1,915537119E-1;2,867580439E-1;2,153328649E-1
1,388000000E1;1,074935680E0;1,870217535E-1;2,912837159E-1;1,245061427E-1
1,392000000E1;1,065012511E0;1,807956300E-1;2,945042989E-1;5,442178571E-2
1,396000000E1;1,054379558E0;1,755093399E-1;2,961540856E-1;3,216138508E-1
1,400000000E1;1,043683262E0;1,704811024E-1;3,047730195E-1;2,387301169E-1
1,404000000E1;1,032308825E0;1,651480212E-1;3,152392914E-1;3,008718337E-1
1,408000000E1;1,020683616E0;1,601359837E-1;3,247330507E-1;2,174166869E-1
1,412000000E1;1,008428032E0;1,549207201E-1;3,307427778E-1;1,474262206E-1
1,416000000E1;9,962129294E-1;1,500718634E-1;3,295581751E-1;1,757169117E-1
1,420000000E1;9,838726205E-1;1,453224517E-1;3,371247008E-1;2,684398374E-1
1,424000000E1;9,709268972E-1;1,406912354E-1;3,480437805E-1;2,340852600E-1
1,428000000E1;9,575682484E-1;1,361933426E-1;3,524164547E-1;1,834694152E-1
1,432000000E1;9,441830311E-1;1,317677431E-1;3,510819876E-1;2,026441287E-1
1,436000000E1;9,307110460E-1;1,279747369E-1;3,532750077E-1;2,968905641E-1
1,440000000E1;9,169517326E-1;1,242048693E-1;3,636314809E-1;4,139280324E-1
1,444000000E1;9,024936730E-1;1,209009738E-1;3,804796517E-1;8,167518059E-2
1,448000000E1;8,872123222E-1;1,177193493E-1;3,730177223E-1;8,700272721E-2
1,452000000E1;8,734447104E-1;1,140695766E-1;3,659590795E-1;1,470234021E-1
1,456000000E1;8,587169961E-1;1,110004882E-1;3,793646897E-1;3,497080444E-1
1,460000000E1;8,436476451E-1;1,083069960E-1;3,822020253E-1;1,883530035E-1
1,464000000E1;8,285907453E-1;1,057745241E-1;3,806951216E-1;1,371671126E-1
1,468000000E1;8,135525400E-1;1,036348646E-1;3,816828597E-1;2,110643316E-1
1,472000000E1;7,983562196E-1;1,015040431E-1;3,887791950E-1;2,402394881E-1
1,476000000E1;7,826733560E-1;9,991582231E-2;3,944313894E-1;1,847350510E-1
1,480000000E1;7,669473376E-1;9,847595668E-2;3,914168959E-1;2,086627275E-1
1,484000000E1;7,514727429E-1;9,726106510E-2;3,853639329E-1;3,304137158E-1
1,488000000E1;7,361746555E-1;9,661146179E-2;3,853457754E-1;4,230356945E-1
1,492000000E1;7,206498915E-1;9,671647971E-2;4,062852742E-1;9,977424943E-2
1,496000000E1;7,036727583E-1;9,685664669E-2;3,951837517E-1;1,575578422E-1
1,500000000E1;6,890352036E-1;9,674433418E-2;3,815651053E-1;2,274455658E-1
1,504000000E1;6,731511328E-1;9,732432356E-2;3,913764730E-1;2,807915530E-1
1,508000000E1;6,577488864E-1;9,796492223E-2;3,910449122E-1;1,696893963E-1
1,512000000E1;6,419164105E-1;9,907226971E-2;3,898841225E-1;2,237908435E-1
1,516000000E1;6,266443617E-1;1,002822849E-1;3,871479082E-1;1,657482521E-1
1,520000000E1;6,110946712E-1;1,021177257E-1;3,879979846E-1;1,656807903E-1
1,524000000E1;5,957989389E-1;1,037509273E-1;3,835949822E-1;1,989788307E-1
1,528000000E1;5,806480655E-1;1,059560728E-1;3,795852368E-1;2,377040843E-1
1,532000000E1;5,657788834E-1;1,083269476E-1;3,738937695E-1;3,014496605E-1
1,536000000E1;5,511534745E-1;1,109327210E-1;3,642997381E-1;4,292381080E-1
1,540000000E1;5,372056585E-1;1,140664889E-1;3,755801842E-1;8,277952685E-2
1,544000000E1;5,220952435E-1;1,185751191E-1;3,708589183E-1;1,644840555E-1
1,548000000E1;5,083266729E-1;1,208662498E-1;3,543278707E-1;2,674244644E-1
1,552000000E1;4,943679391E-1;1,244662419E-1;3,558244994E-1;3,302977592E-1
1,556000000E1;4,808501128E-1;1,283059757E-1;3,556284407E-1;1,317014728E-1
1,560000000E1;4,670231061E-1;1,323197936E-1;3,543778818E-1;2,518631046E-1
1,564000000E1;4,536819137E-1;1,364068726E-1;3,393163536E-1;3,311123063E-1
1,568000000E1;4,412218277E-1;1,407555386E-1;3,299427298E-1;1,790156548E-1
1,572000000E1;4,287539101E-1;1,450851643E-1;3,313237492E-1;1,197358785E-1
1,576000000E1;4,162722069E-1;1,497042341E-1;3,258978863E-1;1,904169920E-1
1,580000000E1;4,043642482E-1;1,542984569E-1;3,250199101E-1;2,331238210E-1
1,584000000E1;3,921984031E-1;1,595294464E-1;3,175097850E-1;2,666780405E-1
1,588000000E1;3,810399954E-1;1,643572341E-1;3,011595291E-1;3,106088686E-1
1,592000000E1;3,701215252E-1;1,691768638E-1;2,948134442E-1;2,093973058E-1
1,596000000E1;3,595355526E-1;1,740430343E-1;2,892549925E-1;4,347519665E-1
1,600000000E1;3,493018926E-1;1,792774074E-1;2,962940392E-1;2,396293722E-1
1,604000000E1;3,391593500E-1;1,861536650E-1;2,766113685E-1;4,447544932E-1
1,608000000E1;3,296935605E-1;1,895342074E-1;2,551290288E-1;3,493650813E-1
1,612000000E1;3,205109704E-1;1,944493986E-1;2,555854166E-1;2,981672633E-1
1,616000000E1;3,117386228E-1;1,993164979E-1;2,476602826E-1;1,066130966E-1
1,620000000E1;3,031485770E-1;2,039937810E-1;2,487668190E-1;1,189400894E-1
1,624000000E1;2,944481317E-1;2,091705564E-1;2,432126971E-1;2,567396784E-1
1,628000000E1;2,863905938E-1;2,138804114E-1;2,264938479E-1;3,481732124E-1
1,632000000E1;2,788688097E-1;2,184226530E-1;2,155663983E-1;2,856488417E-1
1,636000000E1;2,716691603E-1;2,228626260E-1;2,055274148E-1;2,500194692E-1
1,640000000E1;2,650110209E-1;2,272718002E-1;1,959144878E-1;2,176314821E-1
1,644000000E1;2,585720958E-1;2,314716222E-1;1,889249025E-1;2,349196987E-1
1,648000000E1;2,524190552E-1;2,356309365E-1;1,778501797E-1;2,392602271E-1
1,652000000E1;2,467388633E-1;2,393716856E-1;1,682765826E-1;2,530350365E-1
1,656000000E1;2,411595834E-1;2,430101742E-1;1,592584675E-1;1,907887238E-1
1,660000000E1;2,361333634E-1;2,464320135E-1;1,515780909E-1;2,097449613E-1
1,664000000E1;2,311667699E-1;2,498796393E-1;1,444243564E-1;2,744799602E-1
1,668000000E1;2,265899389E-1;2,529448298E-1;1,290197683E-1;3,542562419E-1
1,672000000E1;2,226705806E-1;2,557405105E-1;1,153873200E-1;2,544919714E-1
1,676000000E1;2,190935715E-1;2,583314402E-1;1,088144090E-1;1,521752656E-1
1,680000000E1;2,155904718E-1;2,608052655E-1;1,039391971E-1;2,793717542E-1
1,684000000E1;2,123429709E-1;2,631864246E-1;8,764653874E-2;3,145979298E-1
1,688000000E1;2,098649389E-1;2,648527997E-1;7,549945238E-2;2,513543216E-1
1,692000000E1;2,074927725E-1;2,667859588E-1;7,049185749E-2;2,288126154E-1
1,696000000E1;2,053189931E-1;2,681899587E-1;5,654242951E-2;2,580280114E-1
1,700000000E1;2,037825851E-1;2,693735458E-1;4,841551554E-2;1,617825937E-1
1,704000000E1;2,022447940E-1;2,705460779E-1;4,523256813E-2;2,422401977E-1
1,708000000E1;2,008551666E-1;2,715006392E-1;3,003510546E-2;2,776460991E-1
1,712000000E1;2,002421692E-1;2,718738513E-1;1,984190578E-2;2,544666477E-1
1,716000000E1;1,996403316E-1;2,725223356E-1;1,367248961E-2;2,040669937E-1
1,720000000E1;1,995133692E-1;2,726894782E-1;1,763723093E-3;2,833534936E-1
1,724000000E1;1,996070256E-1;2,726594462E-1;8,187422843E-3;2,485204722E-1
1,728000000E1;2,000615665E-1;2,723310139E-1;1,882859979E-2;2,403988881E-1
1,732000000E1;2,007266138E-1;2,716517628E-1;2,735556709E-2;2,036990747E-1
1,736000000E1;2,018211729E-1;2,710298304E-1;3,461691451E-2;2,757047439E-1
1,740000000E1;2,031311695E-1;2,702779256E-1;4,790210599E-2;3,329117543E-1
1,744000000E1;2,051124905E-1;2,690669897E-1;6,258563070E-2;3,010290972E-1
1,748000000E1;2,072175220E-1;2,673847830E-1;7,102140215E-2;2,116737358E-1
1,752000000E1;2,097194007E-1;2,657415977E-1;7,901761632E-2;2,440604394E-1
1,756000000E1;2,123195205E-1;2,636525146E-1;9,021009835E-2;2,674469884E-1
1,760000000E1;2,155283507E-1;2,614592601E-1;1,011922374E-1;2,176601530E-1
1,764000000E1;2,189947676E-1;2,590725324E-1;1,071484161E-1;2,493351966E-1
1,768000000E1;2,225805519E-1;2,565865329E-1;1,195866519E-1;2,312305568E-1
1,772000000E1;2,268323474E-1;2,535863193E-1;1,285864224E-1;2,864767926E-1
1,776000000E1;2,310286590E-1;2,507171138E-1;1,388270599E-1;2,373391203E-1
1,780000000E1;2,360320721E-1;2,473644256E-1;1,510192183E-1;2,704007549E-1
1,784000000E1;2,410315042E-1;2,439416702E-1;1,579353718E-1;1,953396428E-1
1,788000000E1;2,465409732E-1;2,403500176E-1;1,678451968E-1;2,440388578E-1
1,792000000E1;2,522620216E-1;2,365812120E-1;1,766938387E-1;1,603275054E-1
1,796000000E1;2,583425208E-1;2,325695268E-1;1,813994790E-1;1,777262985E-1
1,800000000E1;2,645269844E-1;2,288244330E-1;1,887684462E-1;2,509903971E-1
1,804000000E1;2,710285750E-1;2,243769328E-1;2,029994201E-1;3,537824826E-1
1,808000000E1;2,780997161E-1;2,199071998E-1;2,165824788E-1;2,836450019E-1
1,812000000E1;2,857224685E-1;2,151954022E-1;2,253545311E-1;2,273078604E-1
1,816000000E1;2,935015374E-1;2,105367273E-1;2,318314557E-1;1,938076061E-1
1,820000000E1;3,017565715E-1;2,058744145E-1;2,393778537E-1;2,431223400E-1
1,824000000E1;3,102258002E-1;2,012077254E-1;2,497343340E-1;2,299067228E-1
1,828000000E1;3,191844295E-1;1,961060941E-1;2,594684525E-1;2,028294520E-1
1,832000000E1;3,283173199E-1;1,910308037E-1;2,524521684E-1;2,148935704E-1
1,836000000E1;3,373506789E-1;1,872815370E-1;2,665289387E-1;3,336512873E-1
1,840000000E1;3,475317564E-1;1,817870733E-1;2,855615386E-1;2,905070748E-1
1,844000000E1;3,573108301E-1;1,761692521E-1;2,839731458E-1;2,558991358E-1
1,848000000E1;3,677059170E-1;1,713417860E-1;2,898435565E-1;3,094066959E-1
1,852000000E1;3,784329719E-1;1,666029276E-1;2,996423467E-1;2,440796774E-1
1,856000000E1;3,896288425E-1;1,616457678E-1;3,099151227E-1;1,899566612E-1
1,860000000E1;4,011136666E-1;1,565884710E-1;3,137630372E-1;2,370535671E-1
1,864000000E1;4,127600012E-1;1,518983654E-1;3,219183584E-1;2,167489875E-1
1,868000000E1;4,251111751E-1;1,472417746E-1;3,271519863E-1;1,448712989E-1
1,872000000E1;4,372920847E-1;1,427792216E-1;3,273223835E-1;1,569810715E-1
1,876000000E1;4,497454826E-1;1,383622180E-1;3,303874762E-1;2,657169252E-1
1,880000000E1;4,623784344E-1;1,344561983E-1;3,429985494E-1;2,262803717E-1
1,884000000E1;4,759124789E-1;1,301017375E-1;3,478457636E-1;1,505840695E-1
1,888000000E1;4,890414675E-1;1,264899326E-1;3,447712662E-1;2,010207475E-1
1,892000000E1;5,025037262E-1;1,227767248E-1;3,528336431E-1;4,432393032E-1
1,896000000E1;5,163827661E-1;1,194756972E-1;3,595837566E-1;1,148636576E-1
1,900000000E1;5,308067896E-1;1,176328291E-1;3,607377771E-1;2,527983186E-1
1,904000000E1;5,444413263E-1;1,127258555E-1;3,671438562E-1;8,318948863E-2
1,908000000E1;5,590534430E-1;1,095822339E-1;3,695192755E-1;5,456533182E-1
1,912000000E1;5,734387071E-1;1,069781018E-1;3,690513380E-1;2,134739199E-1
1,916000000E1;5,881701469E-1;1,046944481E-1;3,752449008E-1;1,702351752E-1
1,920000000E1;6,031182150E-1;1,024722477E-1;3,774323986E-1;1,714896475E-1
1,924000000E1;6,180730604E-1;1,005076658E-1;3,715961823E-1;2,434553034E-1
1,928000000E1;6,326474766E-1;9,904317601E-2;3,682900077E-1;1,848082307E-1
1,932000000E1;6,474192186E-1;9,788408231E-2;3,726299300E-1;1,715133108E-1
1,936000000E1;6,623731351E-1;9,679710331E-2;3,683706575E-1;1,729540750E-1
1,940000000E1;6,768439167E-1;9,625694880E-2;3,716645010E-1;3,062209443E-1
1,944000000E1;6,920883764E-1;9,576499840E-2;3,687180247E-1;2,466560843E-1
1,948000000E1;7,063412425E-1;9,633972224E-2;3,808533718E-1;1,309750797E-1
1,952000000E1;7,225565081E-1;9,585673769E-2;3,899995808E-1;8,630049496E-2
1,956000000E1;7,375397093E-1;9,603381584E-2;3,730197322E-1;4,292960563E-1
1,960000000E1;7,523843774E-1;9,676118330E-2;3,722883650E-1;2,329203822E-1
1,964000000E1;7,672609638E-1;9,795169036E-2;3,723415091E-1;2,013974702E-1
1,968000000E1;7,820723313E-1;9,919220560E-2;3,696028489E-1;1,885701028E-1
1,972000000E1;7,966728901E-1;1,009879206E-1;3,671634400E-1;2,195222389E-1
1,976000000E1;8,112153816E-1;1,028610157E-1;3,602766243E-1;1,837173023E-1
1,980000000E1;8,252194688E-1;1,049638503E-1;3,568678527E-1;2,006413488E-1
1,984000000E1;8,394002687E-1;1,074087615E-1;3,568171923E-1;1,425672535E-1
1,988000000E1;8,533010362E-1;1,100886946E-1;3,589492186E-1;2,092356745E-1
1,992000000E1;8,675943697E-1;1,128583241E-1;3,467027294E-1;4,270146657E-1
1,996000000E1;8,804741971E-1;1,156490127E-1;3,326607349E-1;1,685270365E-1
2,000000000E1;8,932657772E-1;1,198742409E-1;3,366316725E-1;1,891780701E-1
2,004000000E1;9,067614839E-1;1,214998420E-1;3,375277239E-1;2,895358934E-2
2,008000000E1;9,198363301E-1;1,246831378E-1;3,343477207E-1;3,851295272E-1
2,012000000E1;9,326928978E-1;1,280578539E-1;3,307926766E-1;1,851824146E-1
2,016000000E1;9,453943325E-1;1,315461402E-1;3,245184921E-1;1,439317401E-1
2,020000000E1;9,576530177E-1;1,351986400E-1;3,234168111E-1;1,811239012E-1
2,024000000E1;9,701543026E-1;1,390543929E-1;3,207279246E-1;2,015360852E-1
2,028000000E1;9,820386284E-1;1,431790511E-1;3,133316406E-1;2,268559994E-1
2,032000000E1;9,937707760E-1;1,474563671E-1;3,078201211E-1;1,685504904E-1
2,036000000E1;1,005154176E0;1,516697575E-1;2,999189543E-1;1,720459815E-1
2,040000000E1;1,016269600E0;1,557925384E-1;2,959369706E-1;1,544272974E-1
2,044000000E1;1,027193578E0;1,603166282E-1;2,937939007E-1;1,927584699E-1
2,048000000E1;1,037966657E0;1,648287319E-1;2,861023978E-1;3,173152360E-1
2,052000000E1;1,048188154E0;1,694323907E-1;2,706026788E-1;4,089651247E-1
2,056000000E1;1,057611016E0;1,739251224E-1;2,543085804E-1;5,376231744E-1
2,060000000E1;1,066501921E0;1,782931021E-1;2,547358158E-1;8,803810023E-2
2,064000000E1;1,074742066E0;1,849625726E-1;2,511753563E-1;4,601042015E-1
2,068000000E1;1,084068920E0;1,880486410E-1;2,337423360E-1;4,641599659E-1
2,072000000E1;1,092208523E0;1,916401432E-1;2,163200872E-1;5,745555204E-1
2,076000000E1;1,099430529E0;1,960176432E-1;2,117798134E-1;2,745045362E-1
2,080000000E1;1,106598942E0;2,005821923E-1;2,049049916E-1;1,908200819E-1
2,084000000E1;1,113348860E0;2,046773661E-1;1,946987967E-1;2,000174641E-1
2,088000000E1;1,119828693E0;2,088030478E-1;1,897184063E-1;1,378531985E-1
2,092000000E1;1,126275811E0;2,126303290E-1;1,844550479E-1;1,758879548E-1
2,096000000E1;1,132287880E0;2,167100133E-1;1,762904053E-1;2,911010668E-1
2,100000000E1;1,138054725E0;2,203865098E-1;1,620177150E-1;3,143889626E-1
2,104000000E1;1,143083803E0;2,238826273E-1;1,504166979E-1;2,820652994E-1
2,108000000E1;1,147825495E0;2,274102720E-1;1,418178117E-1;1,907009270E-1
2,112000000E1;1,152229414E0;2,305965280E-1;1,341091296E-1;2,160166495E-1
2,116000000E1;1,156561412E0;2,336383857E-1;1,258701469E-1;2,309603941E-1
2,120000000E1;1,160301233E0;2,366167295E-1;1,147784307E-1;2,515291512E-1
