mass_A
t;x;y;v;a
7,690000000E0;2,344998236E-1;2,409750346E-1;6,504020295E-1;3,666351374E0
7,700000000E0;2,290969565E-1;2,441977540E-1;6,189885671E-1;4,037562655E0
7,710000000E0;2,240820288E-1;2,476629557E-1;5,748387712E-1;3,449055738E0
7,720000000E0;2,194405818E-1;2,504371667E-1;5,416185938E-1;4,330956610E0
7,730000000E0;2,149106844E-1;2,534272183E-1;4,998489883E-1;4,392388489E0
7,740000000E0;2,110475178E-1;2,558681963E-1;4,435550341E-1;4,548365820E0
7,750000000E0;2,074312346E-1;2,581973606E-1;4,138602992E-1;2,399917021E0
7,760000000E0;2,041780764E-1;2,604858703E-1;3,937984110E-1;4,193287688E0
7,770000000E0;2,008926710E-1;2,625880395E-1;3,389164557E-1;4,365001680E0
7,780000000E0;1,984434130E-1;2,640996468E-1;2,927923596E-1;3,754163235E0
7,790000000E0;1,959090936E-1;2,656629220E-1;2,771449050E-1;2,722218004E0
7,800000000E0;1,938895374E-1;2,672597001E-1;2,352689078E-1;4,160116781E0
7,810000000E0;1,920436015E-1;2,683459343E-1;1,944932927E-1;4,527948839E0
7,820000000E0;1,905278179E-1;2,692167128E-1;1,491511768E-1;5,184016183E0
7,830000000E0;1,894125186E-1;2,697515772E-1;9,108455717E-2;4,728330642E0
7,840000000E0;1,889045511E-1;2,700434918E-1;5,058149790E-2;4,261261966E0
7,850000000E0;1,884818700E-1;2,701481733E-1;1,890101775E-2;4,222200967E0
7,860000000E0;1,885464618E-1;2,699223662E-1;3,892623868E-2;4,905022110E0
7,870000000E0;1,890797154E-1;2,696494933E-1;8,439940915E-2;4,804484894E0
7,880000000E0;1,899285427E-1;2,689532652E-1;1,345858680E-1;3,997063649E0
7,890000000E0;1,913388881E-1;2,681861132E-1;1,670359625E-1;4,008118703E0
7,900000000E0;1,928228423E-1;2,672849022E-1;2,074776169E-1;4,142094159E0
7,910000000E0;1,949138232E-1;2,660793091E-1;2,563925718E-1;4,269375323E0
7,920000000E0;1,972386382E-1;2,646780639E-1;2,886049740E-1;3,879399405E0
7,930000000E0;1,997105902E-1;2,628686769E-1;3,315685969E-1;3,631728628E0
7,940000000E0;2,027059097E-1;2,609251934E-1;3,649141534E-1;3,339758895E0
7,950000000E0;2,058175385E-1;2,588724140E-1;3,933066371E-1;4,191540256E0
7,960000000E0;2,092882118E-1;2,566182986E-1;4,484920586E-1;4,360210185E0
7,970000000E0;2,133027177E-1;2,539297281E-1;4,869372889E-1;3,601810068E0
7,980000000E0;2,174153258E-1;2,512523702E-1;5,118450605E-1;2,689267797E0
7,990000000E0;2,216978590E-1;2,480717636E-1;5,442228839E-1;4,358131712E0
8,000000000E0;2,264632573E-1;2,452020517E-1;5,918588106E-1;4,701472928E0
8,010000000E0;2,317695900E-1;2,418525211E-1;6,415165078E-1;4,570300642E0
8,020000000E0;2,373492349E-1;2,384114064E-1;6,788537376E-1;3,869042707E0
8,030000000E0;2,433320146E-1;2,347358298E-1;7,208240786E-1;3,614060890E0
8,040000000E0;2,495550339E-1;2,307398086E-1;7,514180158E-1;3,694137197E0
8,050000000E0;2,560973956E-1;2,268050883E-1;7,910849051E-1;3,561529151E0
8,060000000E0;2,630877395E-1;2,225427353E-1;8,265623505E-1;3,532116375E0
8,070000000E0;2,702493785E-1;2,182608792E-1;8,563440249E-1;2,701880508E0
8,080000000E0;2,778377929E-1;2,138383710E-1;8,825860288E-1;3,690270220E0
8,090000000E0;2,855366735E-1;2,094358098E-1;9,184190299E-1;3,095260678E0
8,100000000E0;2,939227120E-1;2,049686029E-1;9,472933823E-1;3,078081018E0
8,110000000E0;3,022487934E-1;2,005110718E-1;9,708561817E-1;2,396562242E0
8,120000000E0;3,109211714E-1;1,955836645E-1;9,991837660E-1;4,376956516E0
8,130000000E0;3,199692303E-1;1,912734640E-1;1,040856921E0;3,493450478E0
8,140000000E0;3,296390327E-1;1,864735098E-1;1,079075482E0;2,813023014E0
8,150000000E0;3,389817559E-1;1,810614403E-1;1,086690827E0;3,474173416E0
8,160000000E0;3,488639939E-1;1,763364665E-1;1,133719139E0;5,365843719E0
8,170000000E0;3,594701040E-1;1,713477786E-1;1,166856626E0;3,389491663E0
8,180000000E0;3,701721255E-1;1,668188363E-1;1,166509456E0;1,729125116E0
8,190000000E0;3,810373232E-1;1,624509936E-1;1,188708624E0;2,883513357E0
8,200000000E0;3,921058398E-1;1,576469525E-1;1,222053949E0;3,469137290E0
8,210000000E0;4,037154313E-1;1,533367326E-1;1,252236178E0;4,012414934E0
8,220000000E0;4,155234546E-1;1,487670033E-1;1,289508280E0;3,499906337E0
8,230000000E0;4,278784163E-1;1,443210353E-1;1,323220749E0;3,349869259E0
8,240000000E0;4,404339110E-1;1,398319923E-1;1,324355881E0;2,680409273E0
8,250000000E0;4,530377230E-1;1,360399313E-1;1,339911945E0;2,530980094E0
8,260000000E0;4,660335712E-1;1,319071577E-1;1,359210186E0;2,549303729E0
8,270000000E0;4,790587060E-1;1,281729513E-1;1,371896108E0;3,900956891E0
8,280000000E0;4,924643489E-1;1,245414558E-1;1,369872375E0;4,169133776E0
8,290000000E0;5,056713328E-1;1,216623270E-1;1,388259828E0;9,278198907E-1
8,300000000E0;5,196200981E-1;1,187560066E-1;1,400248152E0;2,726232990E0
8,310000000E0;5,329417338E-1;1,152902644E-1;1,422729639E0;3,661587046E0
8,320000000E0;5,473324861E-1;1,122994284E-1;1,453498761E0;5,397762808E0
8,330000000E0;5,615538364E-1;1,101510967E-1;1,451834513E0;3,731891189E0
8,340000000E0;5,760225632E-1;1,078263021E-1;1,450915266E0;2,628529601E0
8,350000000E0;5,903059692E-1;1,062297571E-1;1,463175611E0;2,718411558E0
8,360000000E0;6,050968759E-1;1,045040301E-1;1,486289907E0;2,327404239E0
8,370000000E0;6,198582621E-1;1,030227245E-1;1,480834681E0;3,422128850E0
8,380000000E0;6,346060943E-1;1,019832036E-1;1,466197582E0;2,904011024E0
8,390000000E0;6,491256086E-1;1,012015800E-1;1,464030177E0;2,714380063E0
8,400000000E0;6,638538667E-1;1,005970013E-1;1,485915954E0;4,167218537E0
8,410000000E0;6,788319555E-1;1,003581072E-1;1,458114864E0;2,209650993E0
8,420000000E0;6,930151783E-1;1,008367697E-1;1,469512619E0;5,120194062E-1
8,430000000E0;7,082208305E-1;1,006426458E-1;1,492517669E0;1,599491501E0
8,440000000E0;7,228652876E-1;1,007160756E-1;1,463058854E0;5,615937635E0
8,450000000E0;7,374662198E-1;1,016037328E-1;1,456984755E0;4,624993673E0
8,460000000E0;7,519294059E-1;1,028134209E-1;1,423872200E0;3,789943308E0
8,470000000E0;7,658316787E-1;1,041267387E-1;1,382448251E0;1,425350441E0
8,480000000E0;7,794578999E-1;1,053916543E-1;1,400570350E0;2,824213252E0
8,490000000E0;7,936983954E-1;1,069701557E-1;1,439106666E0;3,174955488E0
8,500000000E0;8,080406094E-1;1,087739487E-1;1,426473733E0;3,427342120E0
8,510000000E0;8,219435224E-1;1,109880812E-1;1,399176643E0;2,660895089E0
8,520000000E0;8,356558067E-1;1,132993203E-1;1,395383109E0;1,851532026E0
8,530000000E0;8,494463325E-1;1,157244346E-1;1,383332638E0;4,664313827E0
8,540000000E0;8,628582574E-1;1,183461366E-1;1,342426114E0;1,020254683E0
8,550000000E0;8,756159769E-1;1,217238396E-1;1,373392722E0;7,873834506E-1
8,560000000E0;8,897108363E-1;1,241273159E-1;1,380222131E0;2,048841238E0
8,570000000E0;9,026923414E-1;1,270974548E-1;1,321126083E0;6,344373247E0
8,580000000E0;9,153553919E-1;1,304917810E-1;1,305169971E0;2,698208390E0
8,590000000E0;9,278545616E-1;1,340436865E-1;1,297196462E0;2,867447084E0
8,600000000E0;9,402940131E-1;1,376438881E-1;1,260617907E0;3,358664905E0
8,610000000E0;9,520130976E-1;1,412567401E-1;1,226587116E0;3,041134661E0
8,620000000E0;9,637081118E-1;1,449641591E-1;1,226869739E0;3,714508034E0
8,630000000E0;9,752651825E-1;1,490941052E-1;1,204867493E0;4,744341353E0
8,640000000E0;9,862393986E-1;1,535095312E-1;1,150833244E0;5,366779190E0
8,650000000E0;9,966515484E-1;1,576023492E-1;1,102531624E0;4,213709148E0
8,660000000E0;1,006612031E0;1,619467251E-1;1,070393022E0;3,774775628E0
8,670000000E0;1,016365822E0;1,659476418E-1;1,038593643E0;2,739558391E0
8,680000000E0;1,025576729E0;1,704208583E-1;1,031053623E0;2,838342170E0
8,690000000E0;1,034932869E0;1,749194519E-1;1,012333319E0;3,610367311E0
8,700000000E0;1,043736558E0;1,793734066E-1;9,638969774E-1;4,442345466E0
8,710000000E0;1,051962905E0;1,839536558E-1;9,539525753E-1;2,092510685E0
8,720000000E0;1,060191228E0;1,890302189E-1;9,336382100E-1;2,778093187E0
8,730000000E0;1,068305141E0;1,929871184E-1;8,968232284E-1;4,441301073E0
8,740000000E0;1,076120433E0;1,972750477E-1;8,537943133E-1;4,390424643E0
8,750000000E0;1,083082720E0;2,015433471E-1;8,156673183E-1;3,370079938E0
8,760000000E0;1,090096870E0;2,056883984E-1;8,007522971E-1;3,152741692E0
8,770000000E0;1,096709468E0;2,099572310E-1;7,550709414E-1;4,904950116E0
8,780000000E0;1,102825994E0;2,138138057E-1;6,996584526E-1;4,088659584E0
8,790000000E0;1,108527076E0;2,174507566E-1;6,719188813E-1;3,701054053E0
8,800000000E0;1,114103575E0;2,211217586E-1;6,330709336E-1;3,557830910E0
8,810000000E0;1,119127063E0;2,243754799E-1;5,926976043E-1;3,826668907E0
8,820000000E0;1,123998612E0;2,276489638E-1;5,657336496E-1;3,288781373E0
8,830000000E0;1,128380374E0;2,308868591E-1;5,264461742E-1;3,717362392E0
8,840000000E0;1,132564885E0;2,337708267E-1;4,924768368E-1;3,510807394E0
8,850000000E0;1,136362577E0;2,366572846E-1;4,575438419E-1;3,245529738E0
8,860000000E0;1,140021997E0;2,390746013E-1;4,292943303E-1;3,067753943E0
8,870000000E0;1,143595762E0;2,412831346E-1;4,034427218E-1;2,937209702E0
8,880000000E0;1,146849499E0;2,433747915E-1;3,708065299E-1;3,353910795E0
8,890000000E0;1,149936908E0;2,451287621E-1;3,367961845E-1;3,576714718E0
8,900000000E0;1,152574130E0;2,469246168E-1;2,994385966E-1;3,923379029E0
8,910000000E0;1,154944729E0;2,484131371E-1;2,585044624E-1;3,448378064E0
8,920000000E0;1,157020803E0;2,495622153E-1;2,306292060E-1;3,401691647E0
8,930000000E0;1,158980477E0;2,506466706E-1;1,959049496E-1;4,130346082E0
8,940000000E0;1,160339458E0;2,516450088E-1;1,444859125E-1;3,667656421E0
