mass_A
t;x;y;v;a
2,450000000E0;4,773864470E-1;1,315011733E-1;1,556958741E0;8,528767951E0
2,460000000E0;4,929508015E-1;1,275691736E-1;1,548224610E0;1,282009493E0
2,470000000E0;5,078758315E-1;1,260977293E-1;1,548039290E0;4,008173539E0
2,480000000E0;5,231189122E-1;1,206081856E-1;1,633484450E0;4,811962446E0
2,490000000E0;5,394232187E-1;1,176082687E-1;1,643408699E0;9,357591061E0
2,500000000E0;5,554999894E-1;1,149705712E-1;1,614001882E0;2,762336793E0
2,510000000E0;5,713035994E-1;1,125444604E-1;1,614568649E0;3,487663204E0
2,520000000E0;5,874609595E-1;1,103630603E-1;1,638968725E0;3,967860319E0
2,530000000E0;6,038588111E-1;1,087175050E-1;1,638527664E0;3,982777887E0
2,540000000E0;6,200880867E-1;1,073004253E-1;1,626321296E0;3,114063281E0
2,550000000E0;6,363024632E-1;1,063984929E-1;1,615277836E0;2,226026463E0
2,560000000E0;6,523447125E-1;1,055230428E-1;1,644838822E0;2,556496859E0
2,570000000E0;6,691550709E-1;1,046943592E-1;1,617590499E0;4,490441201E0
2,580000000E0;6,846836757E-1;1,046114135E-1;1,641911499E0;2,108421035E0
2,590000000E0;7,019931159E-1;1,048045618E-1;1,672099327E0;2,155261834E0
2,600000000E0;7,181255953E-1;1,045445090E-1;1,614069891E0;5,770295460E0
2,610000000E0;7,342682182E-1;1,054420731E-1;1,617575486E0;5,173957661E0
2,620000000E0;7,504049336E-1;1,067042553E-1;1,607800085E0;3,098821290E0
2,630000000E0;7,663175558E-1;1,080590190E-1;1,602468910E0;3,653489348E0
2,640000000E0;7,822888016E-1;1,099571930E-1;1,607688350E0;3,975827704E0
2,650000000E0;7,982020518E-1;1,122115659E-1;1,592103920E0;3,994952228E0
2,660000000E0;8,137712985E-1;1,147290213E-1;1,549346810E0;3,058044146E0
2,670000000E0;8,287688188E-1;1,172971309E-1;1,547879813E0;3,380388780E0
2,680000000E0;8,442242514E-1;1,202959260E-1;1,534421230E0;6,714407544E0
2,690000000E0;8,588201784E-1;1,235176766E-1;1,496584187E0;1,221888678E0
2,700000000E0;8,731355432E-1;1,280446612E-1;1,513186485E0;1,890207563E0
2,710000000E0;8,883209948E-1;1,302700960E-1;1,511206456E0;2,688055728E0
2,720000000E0;9,027587232E-1;1,340417593E-1;1,463255153E0;7,895610221E0
2,730000000E0;9,165376414E-1;1,380332855E-1;1,443817577E0;4,042874905E0
2,740000000E0;9,304081022E-1;1,423697555E-1;1,435636178E0;3,534982495E0
2,750000000E0;9,438182991E-1;1,469879609E-1;1,398352348E0;3,390487374E0
2,760000000E0;9,568220703E-1;1,515598591E-1;1,381926839E0;2,568005938E0
2,770000000E0;9,698075155E-1;1,563927121E-1;1,369961790E0;2,811439595E0
2,780000000E0;9,824317681E-1;1,612995459E-1;1,347769192E0;4,796034540E0
2,790000000E0;9,948273388E-1;1,664227250E-1;1,296786013E0;4,708150298E0
2,800000000E0;1,006283124E0;1,714865191E-1;1,255068140E0;3,274154890E0
2,810000000E0;1,017746471E0;1,766595109E-1;1,256305864E0;3,065236520E0
2,820000000E0;1,029055715E0;1,821039981E-1;1,225485783E0;5,081898907E0
2,830000000E0;1,039678678E0;1,876004639E-1;1,172066051E0;3,402770368E0
2,840000000E0;1,049746350E0;1,931218543E-1;1,161458372E0;1,729793065E0
2,850000000E0;1,060142876E0;1,985918625E-1;1,148570042E0;2,280984968E0
2,860000000E0;1,070043816E0;2,038781597E-1;1,111608363E0;3,913870757E0
2,870000000E0;1,079565014E0;2,094108192E-1;1,086473353E0;4,660672633E0
2,880000000E0;1,088786415E0;2,148729190E-1;1,029957699E0;4,191857541E0
2,890000000E0;1,097213995E0;2,200333700E-1;9,984447589E-1;4,348793486E0
2,900000000E0;1,105677712E0;2,255237805E-1;9,601890330E-1;3,917333994E0
2,910000000E0;1,113462477E0;2,302691917E-1;9,056361752E-1;4,840471287E0
2,920000000E0;1,121078873E0;2,350566182E-1;8,726535872E-1;3,255933817E0
2,930000000E0;1,128144137E0;2,397062760E-1;8,372812132E-1;2,694997875E0
2,940000000E0;1,135113410E0;2,441915896E-1;8,216497355E-1;1,993920247E0
2,950000000E0;1,141925463E0;2,486571632E-1;7,992758245E-1;3,627580879E0
2,960000000E0;1,148432609E0;2,530310296E-1;7,505666831E-1;4,704842725E0
2,970000000E0;1,154468968E0;2,569034112E-1;7,002152234E-1;5,380834211E0
2,980000000E0;1,160132145E0;2,607278723E-1;6,479959887E-1;3,963393586E0
2,990000000E0;1,165285593E0;2,640420493E-1;6,133411268E-1;3,149877504E0
3,000000000E0;1,170460215E0;2,673464749E-1;5,931811702E-1;2,465111714E0
3,010000000E0;1,175190277E0;2,705721938E-1;5,601813433E-1;3,846255147E0
3,020000000E0;1,179788572E0;2,735515546E-1;5,201719461E-1;3,943378394E0
3,030000000E0;1,183829251E0;2,763687158E-1;4,776533242E-1;3,868244728E0
3,040000000E0;1,187768866E0;2,788028392E-1;4,457606327E-1;3,118607434E0
3,050000000E0;1,191390874E0;2,810913081E-1;4,152795675E-1;3,087385342E0
3,060000000E0;1,194791325E0;2,832376912E-1;3,858918210E-1;3,728670630E0
3,070000000E0;1,197847645E0;2,853192043E-1;3,419229841E-1;4,198514167E0
3,080000000E0;1,200561149E0;2,869083397E-1;2,986603584E-1;3,714963949E0
3,090000000E0;1,202932352E0;2,884536838E-1;2,704522019E-1;2,843211257E0
3,100000000E0;1,205216927E0;2,896617911E-1;2,431031535E-1;3,314734333E0
3,110000000E0;1,207063301E0;2,910178435E-1;2,051968251E-1;4,366462603E0
3,120000000E0;1,208637252E0;2,919297578E-1;1,551238552E-1;4,145002537E0
3,130000000E0;1,209744610E0;2,925785949E-1;1,195221098E-1;3,706490632E0
3,140000000E0;1,210670724E0;2,931864213E-1;8,614147566E-2;3,831287308E0
3,150000000E0;1,211174567E0;2,935395136E-1;4,016072939E-2;4,245641736E0
3,160000000E0;1,211362227E0;2,935950493E-1;2,031460270E-3;3,016313391E0
3,170000000E0;1,211176463E0;2,935800986E-1;2,203640160E-2;3,478246381E0
3,180000000E0;1,210944000E0;2,934560290E-1;6,213783806E-2;3,268217129E0
3,190000000E0;1,210234821E0;2,927690784E-1;9,603472419E-2;3,602325608E0
3,200000000E0;1,209398388E0;2,923157873E-1;1,241203215E-1;3,711122449E0
3,210000000E0;1,208181181E0;2,913744793E-1;1,758651405E-1;4,187726329E0
3,220000000E0;1,206593888E0;2,901930057E-1;2,083004435E-1;4,000368174E0
3,230000000E0;1,204793213E0;2,889501648E-1;2,510534891E-1;3,646240770E0
3,240000000E0;1,202541980E0;2,872276758E-1;2,881469603E-1;4,050137235E0
3,250000000E0;1,200208780E0;2,854581108E-1;3,242685389E-1;3,656910641E0
3,260000000E0;1,197321327E0;2,833799734E-1;3,675402613E-1;4,250864404E0
3,270000000E0;1,194246472E0;2,811586662E-1;4,036146831E-1;3,652398749E0
3,280000000E0;1,190673460E0;2,788009132E-1;4,422142781E-1;3,364382342E0
3,290000000E0;1,186852275E0;2,763061174E-1;4,695439621E-1;2,881487255E0
3,300000000E0;1,182926510E0;2,734930530E-1;4,984739383E-1;3,519779487E0
3,310000000E0;1,178684747E0;2,705893002E-1;5,381233386E-1;3,776393637E0
3,320000000E0;1,174136322E0;2,672831188E-1;5,766238926E-1;4,113528587E0
3,330000000E0;1,169292111E0;2,638977806E-1;6,172910922E-1;3,096248540E0
3,340000000E0;1,164006369E0;2,602259679E-1;6,429357787E-1;3,399235189E0
3,350000000E0;1,158687090E0;2,566259098E-1;6,762786942E-1;4,058167876E0
3,360000000E0;1,152936972E0;2,524536071E-1;7,309070000E-1;4,154385464E0
3,370000000E0;1,146672574E0;2,482987600E-1;7,590657100E-1;3,218969667E0
3,380000000E0;1,140346607E0;2,439709766E-1;7,898724921E-1;4,052115245E0
3,390000000E0;1,133591529E0;2,394418040E-1;8,415525063E-1;4,458131543E0
3,400000000E0;1,126314769E0;2,346762595E-1;8,781889765E-1;3,995831064E0
3,410000000E0;1,118743118E0;2,300603841E-1;9,113334534E-1;3,799586929E0
3,420000000E0;1,110768223E0;2,251622513E-1;9,563796424E-1;4,235359386E0
3,430000000E0;1,102481803E0;2,199889172E-1;9,951199603E-1;4,375858438E0
3,440000000E0;1,093713797E0;2,149030080E-1;1,040171625E0;4,114990369E0
3,450000000E0;1,084522976E0;2,094882817E-1;1,076294660E0;2,419829576E0
3,460000000E0;1,075033889E0;2,042060416E-1;1,081157516E0;4,264340692E0
3,470000000E0;1,065568543E0;1,990820280E-1;1,125656899E0;3,115496402E0
3,480000000E0;1,054944673E0;1,940441127E-1;1,159507681E0;2,731854090E0
3,490000000E0;1,045003635E0;1,883643901E-1;1,165567390E0;3,414802128E0
3,500000000E0;1,034387497E0;1,830522323E-1;1,229862387E0;4,934086429E0
3,510000000E0;1,022989596E0;1,773913920E-1;1,248900895E0;3,171478395E0
3,520000000E0;1,011792369E0;1,724050934E-1;1,241019046E0;3,465514645E0
3,530000000E0;1,000234284E0;1,674794265E-1;1,297048741E0;4,958696168E0
3,540000000E0;9,879085107E-1;1,622810871E-1;1,340727074E0;4,237483693E0
3,550000000E0;9,753599172E-1;1,574651599E-1;1,356276388E0;3,181388169E0
3,560000000E0;9,624975136E-1;1,527902765E-1;1,369643476E0;2,531138674E0
3,570000000E0;9,495423162E-1;1,483097911E-1;1,386271282E0;2,635611198E0
3,580000000E0;9,362627730E-1;1,438215748E-1;1,397654638E0;3,825381748E0
3,590000000E0;9,229139553E-1;1,398065099E-1;1,425169510E0;3,442232723E0
3,600000000E0;9,088952236E-1;1,358553655E-1;1,443732884E0;4,513065555E0
3,610000000E0;8,950706853E-1;1,321581002E-1;1,437974721E0;3,634313283E0
3,620000000E0;8,808688739E-1;1,294030603E-1;1,497663654E0;2,570628970E0
3,630000000E0;8,658704647E-1;1,254838448E-1;1,509084525E0;1,645274912E0
3,640000000E0;8,515668391E-1;1,221694444E-1;1,502365226E0;4,458703774E0
3,650000000E0;8,364690769E-1;1,192871596E-1;1,511617944E0;3,239609339E0
3,660000000E0;8,218311390E-1;1,167120034E-1;1,514486549E0;2,247891840E0
3,670000000E0;8,066178855E-1;1,141515806E-1;1,529349549E0;3,990186503E0
3,680000000E0;7,916058033E-1;1,120223235E-1;1,551973586E0;4,054895845E0
3,690000000E0;7,758346096E-1;1,101717903E-1;1,562517206E0;2,992265048E0
3,700000000E0;7,605212379E-1;1,088077002E-1;1,548985832E0;3,029927918E0
3,710000000E0;7,449758125E-1;1,074372910E-1;1,559725299E0;3,351658185E0
3,720000000E0;7,294016323E-1;1,066472952E-1;1,579741086E0;6,560425664E0
3,730000000E0;7,134162841E-1;1,059443321E-1;1,568343932E0;2,037476514E0
3,740000000E0;6,980352638E-1;1,068261863E-1;1,566334509E0;8,705468373E-1
3,750000000E0;6,820895953E-1;1,059535209E-1;1,571658586E0;1,947907805E0
3,760000000E0;6,666058623E-1;1,063393555E-1;1,578032639E0;5,476705699E0
3,770000000E0;6,505501213E-1;1,071095412E-1;1,577898861E0;2,285227909E0
3,780000000E0;6,350890764E-1;1,079512293E-1;1,547386814E0;2,794574235E0
3,790000000E0;6,196613389E-1;1,090188612E-1;1,543482316E0;3,310279519E0
3,800000000E0;6,043116198E-1;1,103351816E-1;1,552225730E0;3,969162770E0
3,810000000E0;5,887813475E-1;1,122107292E-1;1,552691941E0;3,568954871E0
3,820000000E0;5,735230791E-1;1,143856955E-1;1,538132998E0;3,067113570E0
3,830000000E0;5,583569081E-1;1,167598759E-1;1,515208680E0;2,406858388E0
3,840000000E0;5,436071207E-1;1,192208144E-1;1,528058882E0;6,651210391E0
3,850000000E0;5,282807624E-1;1,221830701E-1;1,519774323E0;3,444426418E0
3,860000000E0;5,141027499E-1;1,265268186E-1;1,459440140E0;3,999021585E0
3,870000000E0;4,998592644E-1;1,288317286E-1;1,446606556E0;9,517016339E-1
3,880000000E0;4,856888459E-1;1,319782656E-1;1,454144503E0;5,897386901E0
3,890000000E0;4,715706885E-1;1,355823560E-1;1,450323828E0;3,902986921E0
3,900000000E0;4,577232371E-1;1,396789411E-1;1,418139777E0;3,815400511E0
3,910000000E0;4,443563255E-1;1,435715121E-1;1,387185383E0;3,445903807E0
3,920000000E0;4,312078359E-1;1,478426913E-1;1,361485946E0;2,804811200E0
3,930000000E0;4,184429167E-1;1,519352936E-1;1,337990616E0;2,389261640E0
3,940000000E0;4,058052729E-1;1,562568071E-1;1,333044709E0;3,594728980E0
3,950000000E0;3,933128409E-1;1,608393695E-1;1,297726148E0;4,210108545E0
3,960000000E0;3,815410623E-1;1,654701317E-1;1,255498867E0;4,025363229E0
3,970000000E0;3,699765131E-1;1,701090386E-1;1,232469546E0;1,639117939E0
3,980000000E0;3,587714471E-1;1,749113760E-1;1,244487924E0;2,471969606E0
3,990000000E0;3,471157073E-1;1,799519873E-1;1,215005421E0;5,474731012E0
4,000000000E0;3,365757347E-1;1,848030705E-1;1,148950275E0;4,178489747E0
4,010000000E0;3,266188883E-1;1,903402068E-1;1,170268512E0;3,500694219E0
4,020000000E0;3,159170300E-1;1,958044013E-1;1,107003685E0;3,485735807E0
4,030000000E0;3,066115560E-1;1,998212149E-1;1,063987740E0;5,048281921E0
4,040000000E0;2,968481994E-1;2,052493821E-1;1,057740924E0;3,219048725E0
4,050000000E0;2,881380124E-1;2,101291989E-1;1,002328379E0;4,882509764E0
4,060000000E0;2,793026019E-1;2,149456122E-1;9,742666900E-1;3,585637562E0
4,070000000E0;2,710884355E-1;2,195626585E-1;9,255164681E-1;4,688213834E0
4,080000000E0;2,632781416E-1;2,242110840E-1;8,864537589E-1;2,590346913E0
4,090000000E0;2,558238224E-1;2,285799581E-1;8,713012446E-1;2,275376583E0
4,100000000E0;2,483185021E-1;2,331483951E-1;8,541712780E-1;4,891479172E0
4,110000000E0;2,413259921E-1;2,376163482E-1;7,750933391E-1;5,186588998E0
4,120000000E0;2,352202142E-1;2,414395186E-1;7,384357851E-1;3,608183130E0
4,130000000E0;2,289835642E-1;2,457268005E-1;7,216292712E-1;3,704568330E0
4,140000000E0;2,232017330E-1;2,494304904E-1;6,561429640E-1;5,617979065E0
4,150000000E0;2,179769990E-1;2,528727755E-1;6,082885952E-1;4,313327111E0
4,160000000E0;2,131555132E-1;2,562919388E-1;5,755538125E-1;3,012904828E0
4,170000000E0;2,086186978E-1;2,595755418E-1;5,520469776E-1;4,128798122E0
4,180000000E0;2,042821729E-1;2,628620360E-1;4,994153162E-1;5,065033380E0
4,190000000E0;2,005777086E-1;2,655008060E-1;4,413201460E-1;4,282420381E0
4,200000000E0;1,970842902E-1;2,679704481E-1;4,178596484E-1;2,581548198E0
4,210000000E0;1,938978373E-1;2,705229563E-1;3,918720662E-1;3,421146875E0
4,220000000E0;1,906671044E-1;2,724699161E-1;3,500588410E-1;4,430807544E0
4,230000000E0;1,881401543E-1;2,745061162E-1;3,014051578E-1;3,905741376E0
4,240000000E0;1,858559857E-1;2,761018803E-1;2,723623869E-1;3,746387892E0
4,250000000E0;1,837737183E-1;2,777629160E-1;2,333534328E-1;4,425236903E0
4,260000000E0;1,822640806E-1;2,790817709E-1;1,803559350E-1;4,326482263E0
4,270000000E0;1,810841815E-1;2,801666001E-1;1,478274032E-1;3,633507371E0
4,280000000E0;1,800626270E-1;2,810552902E-1;1,117079514E-1;4,296970343E0
4,290000000E0;1,792881435E-1;2,814954017E-1;6,196086651E-2;4,593620951E0
4,300000000E0;1,790029121E-1;2,816976794E-1;1,799110933E-2;4,009069429E0
4,310000000E0;1,790108461E-1;2,817247010E-1;1,714477299E-2;3,697316749E0
4,320000000E0;1,793310106E-1;2,815980368E-1;5,645750388E-2;4,707270742E0
4,330000000E0;1,800915571E-1;2,813975259E-1;1,091914076E-1;4,352884169E0
4,340000000E0;1,812252049E-1;2,805112372E-1;1,473725921E-1;3,701208505E0
4,350000000E0;1,825741002E-1;2,798086735E-1;1,765399863E-1;3,257391712E0
4,360000000E0;1,843939280E-1;2,789537582E-1;2,163714636E-1;4,203299895E0
4,370000000E0;1,862740751E-1;2,775643852E-1;2,492797830E-1;3,668397270E0
4,380000000E0;1,882768361E-1;2,758265888E-1;2,827650114E-1;4,109894819E0
4,390000000E0;1,907052773E-1;2,740505742E-1;3,277802286E-1;4,104527736E0
4,400000000E0;1,937169309E-1;2,721685402E-1;3,665605108E-1;2,987983120E0
4,410000000E0;1,967254021E-1;2,698667075E-1;3,847557886E-1;4,176362192E0
4,420000000E0;1,998450105E-1;2,675143542E-1;4,403841628E-1;4,731336758E0
4,430000000E0;2,037337229E-1;2,645320356E-1;4,914031554E-1;4,849826972E0
4,440000000E0;2,078248375E-1;2,617773527E-1;5,252513590E-1;3,389726971E0
4,450000000E0;2,123343155E-1;2,585000042E-1;5,664758457E-1;3,613028885E0
4,460000000E0;2,170484626E-1;2,551983944E-1;5,927830071E-1;3,170629803E0
4,470000000E0;2,220051558E-1;2,516420507E-1;6,298698588E-1;4,691887929E0
4,480000000E0;2,273913605E-1;2,480068105E-1;6,845039126E-1;4,533842840E0
4,490000000E0;2,333180061E-1;2,439324684E-1;7,255238460E-1;3,945382226E0
4,500000000E0;2,394421289E-1;2,399239323E-1;7,567127644E-1;3,734647967E0
4,510000000E0;2,458796500E-1;2,354914503E-1;8,029297921E-1;4,079743237E0
4,520000000E0;2,528059157E-1;2,310195679E-1;8,377536623E-1;3,694427747E0
4,530000000E0;2,599993325E-1;2,264710819E-1;8,710711705E-1;3,008277437E0
4,540000000E0;2,675527139E-1;2,217439043E-1;8,985091570E-1;3,713339202E0
4,550000000E0;2,753075792E-1;2,170591180E-1;9,334496989E-1;3,274076394E0
4,560000000E0;2,836937790E-1;2,123632137E-1;9,622814989E-1;4,411060017E0
4,570000000E0;2,920771293E-1;2,076157889E-1;1,011061238E0;3,557975723E0
4,580000000E0;3,012175170E-1;2,022727958E-1;1,047835128E0;4,982638698E0
4,590000000E0;3,103798177E-1;1,974081949E-1;1,060552753E0;2,997453219E0
4,600000000E0;3,203511268E-1;1,931178063E-1;1,111036610E0;4,357015859E0
4,610000000E0;3,300504300E-1;1,870724340E-1;1,144925648E0;3,806999360E0
4,620000000E0;3,403183211E-1;1,819082991E-1;1,180216770E0;6,345083279E0
4,630000000E0;3,512281465E-1;1,766479929E-1;1,201431433E0;3,556868455E0
4,640000000E0;3,622658497E-1;1,721266334E-1;1,199046770E0;2,259839307E0
4,650000000E0;3,733743105E-1;1,674483905E-1;1,215415742E0;3,204202384E0
4,660000000E0;3,847471137E-1;1,628807187E-1;1,254355592E0;5,103279254E0
4,670000000E0;3,967705026E-1;1,583940337E-1;1,310375039E0;4,580347366E0
4,680000000E0;4,093347463E-1;1,538098080E-1;1,341979157E0;3,015786839E0
4,690000000E0;4,220392694E-1;1,493467884E-1;1,336539045E0;2,415304246E0
4,700000000E0;4,347517706E-1;1,455327602E-1;1,347985498E0;2,719635121E0
4,710000000E0;4,477790427E-1;1,413286822E-1;1,375738492E0;2,722274874E0
4,720000000E0;4,611019024E-1;1,376123362E-1;1,389167267E0;3,756595929E0
4,730000000E0;4,745523674E-1;1,339055179E-1;1,423527103E0;3,698234907E0
4,740000000E0;4,886387012E-1;1,303807060E-1;1,423549546E0;3,708180518E0
4,750000000E0;5,023320257E-1;1,276695009E-1;1,426542899E0;1,102108957E0
4,760000000E0;5,165976553E-1;1,246968037E-1;1,457834339E0;3,349875097E0
4,770000000E0;5,307487974E-1;1,211426743E-1;1,484740314E0;3,273004749E0
4,780000000E0;5,455982145E-1;1,183133029E-1;1,490578782E0;4,500034005E0
4,790000000E0;5,601062795E-1;1,159592110E-1;1,478188106E0;3,361835941E0
4,800000000E0;5,747995046E-1;1,136980363E-1;1,480192709E0;3,122902400E0
4,810000000E0;5,894432966E-1;1,119934060E-1;1,498378978E0;2,856563422E0
4,820000000E0;6,045712659E-1;1,102777944E-1;1,504908284E0;2,295960453E0
4,830000000E0;6,193874895E-1;1,089528658E-1;1,485580341E0;2,530636896E0
4,840000000E0;6,341840467E-1;1,078564742E-1;1,486961875E0;2,477546173E0
4,850000000E0;6,490537518E-1;1,068707675E-1;1,497621291E0;3,004306459E0
4,860000000E0;6,640968657E-1;1,063166444E-1;1,510227283E0;7,174647381E0
4,870000000E0;6,792445771E-1;1,059604669E-1;1,503192698E0;3,405977096E-1
4,880000000E0;6,941417079E-1;1,073856481E-1;1,499764148E0;1,832233209E0
4,890000000E0;7,092396366E-1;1,058446997E-1;1,524949796E0;1,552842610E0
4,900000000E0;7,246256351E-1;1,064270378E-1;1,520069767E0;7,285303726E0
4,910000000E0;7,396069502E-1;1,072838331E-1;1,501454777E0;3,550587452E0
4,920000000E0;7,546059682E-1;1,081376541E-1;1,485196770E0;3,878233282E0
4,930000000E0;7,692127336E-1;1,096965841E-1;1,467097217E0;3,895306899E0
4,940000000E0;7,837653348E-1;1,114058393E-1;1,478810105E0;2,922015768E0
4,950000000E0;7,985401742E-1;1,135245020E-1;1,467644774E0;3,526036634E0
4,960000000E0;8,127770599E-1;1,158681572E-1;1,426908488E0;3,498123002E0
4,970000000E0;8,266781584E-1;1,182869574E-1;1,405184351E0;1,481389773E0
4,980000000E0;8,404549554E-1;1,207416905E-1;1,419525655E0;3,859316272E0
4,990000000E0;8,545757682E-1;1,235542719E-1;1,400598037E0;4,229294472E0
5,000000000E0;8,677526873E-1;1,270268934E-1;1,384693508E0;1,966281025E0
5,010000000E0;8,813851417E-1;1,304974655E-1;1,378564835E0;1,177755355E0
5,020000000E0;8,945907378E-1;1,333431776E-1;1,350243929E0;2,558522815E0
5,030000000E0;9,076060472E-1;1,369571545E-1;1,345212268E0;3,578883480E0
5,040000000E0;9,205380904E-1;1,404546694E-1;1,339428783E0;3,932131033E0
5,050000000E0;9,333061003E-1;1,445159279E-1;1,291861677E0;4,345902377E0
5,060000000E0;9,451316925E-1;1,483740994E-1;1,264078334E0;2,789014301E0
5,070000000E0;9,572158709E-1;1,527305783E-1;1,262361705E0;1,419885243E0
5,080000000E0;9,689212586E-1;1,568286469E-1;1,237634682E0;3,434554988E0
5,090000000E0;9,805168987E-1;1,610827008E-1;1,210701158E0;4,168747437E0
5,100000000E0;9,914823839E-1;1,656215158E-1;1,175589005E0;4,313501862E0
5,110000000E0;1,002186346E0;1,702062347E-1;1,143736408E0;3,026596884E0
5,120000000E0;1,012442856E0;1,747818533E-1;1,115127756E0;2,433922257E0
5,130000000E0;1,022575929E0;1,792433167E-1;1,105246346E0;3,393065467E0
5,140000000E0;1,032507406E0;1,840577160E-1;1,070108708E0;5,099188727E0
5,150000000E0;1,041727096E0;1,887976798E-1;1,011189462E0;3,633549145E0
5,160000000E0;1,050435401E0;1,934165966E-1;9,978546560E-1;1,462604663E0
5,170000000E0;1,059359150E0;1,981462757E-1;9,951670921E-1;2,072060405E0
5,180000000E0;1,068196735E0;2,023986925E-1;9,542033206E-1;4,064420090E0
5,190000000E0;1,076286900E0;2,069583627E-1;9,202345857E-1;4,786533738E0
5,200000000E0;1,084161965E0;2,115553346E-1;8,735502897E-1;4,049919452E0
5,210000000E0;1,091436804E0;2,156598827E-1;8,306717707E-1;3,628222386E0
5,220000000E0;1,098526726E0;2,199015852E-1;8,101387737E-1;2,793245680E0
5,230000000E0;1,105268207E0;2,240992085E-1;7,765204553E-1;4,230329545E0
5,240000000E0;1,111759103E0;2,280316398E-1;7,273274651E-1;4,513727891E0
5,250000000E0;1,117692776E0;2,316644042E-1;6,820274864E-1;3,502951492E0
5,260000000E0;1,123439130E0;2,350773180E-1;6,592797626E-1;2,963502714E0
5,270000000E0;1,128940091E0;2,385461066E-1;6,268930716E-1;3,482716874E0
5,280000000E0;1,134017997E0;2,418067711E-1;5,904561709E-1;3,936248027E0
5,290000000E0;1,138783656E0;2,450698795E-1;5,514952834E-1;2,931694959E0
5,300000000E0;1,143264521E0;2,478201409E-1;5,261829681E-1;3,657295183E0
5,310000000E0;1,147612784E0;2,507964771E-1;4,879016275E-1;4,097008586E0
5,320000000E0;1,151350243E0;2,532827678E-1;4,352900905E-1;4,407125505E0
5,330000000E0;1,154871117E0;2,556035116E-1;4,039837585E-1;3,362011965E0
5,340000000E0;1,158061814E0;2,577812078E-1;3,690268513E-1;3,481493171E0
5,350000000E0;1,161139165E0;2,595001646E-1;3,349435610E-1;4,028128161E0
5,360000000E0;1,163779670E0;2,612713372E-1;2,901910532E-1;3,987809534E0
5,370000000E0;1,166056941E0;2,625823417E-1;2,515068816E-1;4,005510073E0
