mass_A
t;x;y;v;a
4,380000000E0;8,623066420E-1;1,142732468E-1;1,500154242E0;2,368893232E0
4,390000000E0;8,764016937E-1;1,179656317E-1;1,536039582E0;1,216273473E0
4,400000000E0;8,922564238E-1;1,211126628E-1;1,561467291E0;1,475666342E0
4,410000000E0;9,069496972E-1;1,244534292E-1;1,500833676E0;7,249565035E0
4,420000000E0;9,213529801E-1;1,284876950E-1;1,462047126E0;4,544087183E0
4,430000000E0;9,350835438E-1;1,324233349E-1;1,436423558E0;2,997815929E0
4,440000000E0;9,488562756E-1;1,367879235E-1;1,443913430E0;3,247649875E0
4,450000000E0;9,625355518E-1;1,413866855E-1;1,417034511E0;4,964477740E0
4,460000000E0;9,756209534E-1;1,461070835E-1;1,359104481E0;4,850076860E0
4,470000000E0;9,880126628E-1;1,508620648E-1;1,344056610E0;3,721124861E0
4,480000000E0;1,000528139E0;1,562178387E-1;1,319167106E0;2,469312925E0
4,490000000E0;1,012331468E0;1,610932164E-1;1,302365195E0;2,531578570E0
4,500000000E0;1,024404509E0;1,666284584E-1;1,315596074E0;4,646861162E0
4,510000000E0;1,036150381E0;1,722725101E-1;1,228578398E0;8,036819051E0
4,520000000E0;1,046511827E0;1,773535904E-1;1,150501781E0;3,771118417E0
4,530000000E0;1,056465725E0;1,830775339E-1;1,194631946E0;1,371686499E0
4,540000000E0;1,067307578E0;1,891177266E-1;1,186300720E0;3,698704994E0
4,550000000E0;1,077635139E0;1,937910607E-1;1,108034393E0;6,132466464E0
4,560000000E0;1,087055454E0;1,991734469E-1;1,076326049E0;5,648179884E0
4,570000000E0;1,096213372E0;2,046648991E-1;1,028915414E0;3,530869584E0
4,580000000E0;1,104739070E0;2,096975383E-1;1,000833032E0;3,351295150E0
4,590000000E0;1,113246642E0;2,151784333E-1;9,788486658E-1;1,934203801E0
4,600000000E0;1,121270044E0;2,201849008E-1;9,522051780E-1;3,757022044E0
4,610000000E0;1,129379045E0;2,252988812E-1;9,168479742E-1;4,629238080E0
4,620000000E0;1,136658231E0;2,301572518E-1;8,540669351E-1;4,815578898E0
4,630000000E0;1,143535543E0;2,348574210E-1;8,233957585E-1;2,805844019E0
4,640000000E0;1,150295372E0;2,393887529E-1;8,002703176E-1;3,832124274E0
4,650000000E0;1,156785889E0;2,438352474E-1;7,497498711E-1;4,012954736E0
4,660000000E0;1,162744406E0;2,477476697E-1;7,116384637E-1;3,238284060E0
4,670000000E0;1,168642229E0;2,517091872E-1;6,929408970E-1;3,459764082E0
4,680000000E0;1,174155010E0;2,556130983E-1;6,427114105E-1;4,320144887E0
4,690000000E0;1,179231481E0;2,589960888E-1;6,011055125E-1;3,834112267E0
4,700000000E0;1,184052780E0;2,624369736E-1;5,712876199E-1;3,786661534E0
4,710000000E0;1,188557115E0;2,655976309E-1;5,244729991E-1;4,760155102E0
4,720000000E0;1,192656492E0;2,684373824E-1;4,761741348E-1;4,402280262E0
4,730000000E0;1,196477256E0;2,708861181E-1;4,374085865E-1;3,645313196E0
4,740000000E0;1,200013129E0;2,731713461E-1;4,046769624E-1;2,880329028E0
4,750000000E0;1,203283277E0;2,752660094E-1;3,796812287E-1;3,532722224E0
4,760000000E0;1,206307874E0;2,774186179E-1;3,385516127E-1;3,542750882E0
4,770000000E0;1,208909986E0;2,790325769E-1;3,014344706E-1;3,383529987E0
4,780000000E0;1,211350435E0;2,807228087E-1;2,771338885E-1;3,308669305E0
4,790000000E0;1,213509859E0;2,821248974E-1;2,337557777E-1;4,023781359E0
4,800000000E0;1,215258962E0;2,832879833E-1;1,948759224E-1;3,504342435E0
4,810000000E0;1,216731089E0;2,843190537E-1;1,648939046E-1;3,448129583E0
4,820000000E0;1,217981524E0;2,851490734E-1;1,275444716E-1;3,744712155E0
4,830000000E0;1,218910330E0;2,856449304E-1;8,843675733E-2;3,734806226E0
4,840000000E0;1,219515174E0;2,860301760E-1;5,428371793E-2;4,333709128E0
4,850000000E0;1,219879323E0;2,861345637E-1;9,976314564E-3;4,009952491E0
4,860000000E0;1,219677130E0;2,859136391E-1;3,283760321E-2;2,361302047E0
4,870000000E0;1,219384403E0;2,857028491E-1;3,854950012E-2;2,121127055E0
4,880000000E0;1,219021512E0;2,855079425E-1;7,083353895E-2;3,526540147E0
4,890000000E0;1,218209557E0;2,849112100E-1;1,149338551E-1;3,778391967E0
4,900000000E0;1,217045027E0;2,843343049E-1;1,439318358E-1;3,652171806E0
4,910000000E0;1,215797769E0;2,833396403E-1;1,861529653E-1;3,860126843E0
4,920000000E0;1,214013344E0;2,821732707E-1;2,249692865E-1;3,411005359E0
4,930000000E0;1,212029300E0;2,808813665E-1;2,516294851E-1;3,340673112E0
4,940000000E0;1,209864465E0;2,793248043E-1;2,907364019E-1;4,035058146E0
4,950000000E0;1,207247861E0;2,775724538E-1;3,340651922E-1;3,803854091E0
4,960000000E0;1,204401527E0;2,754782305E-1;3,668883687E-1;3,751361590E0
4,970000000E0;1,201243360E0;2,733547763E-1;4,064582095E-1;3,573889409E0
4,980000000E0;1,197663733E0;2,709301053E-1;4,423124707E-1;3,314978076E0
4,990000000E0;1,193969508E0;2,683201765E-1;4,694108613E-1;3,294525801E0
5,000000000E0;1,189888145E0;2,656690355E-1;5,085274141E-1;4,102787003E0
5,010000000E0;1,185558696E0;2,626019336E-1;5,520378675E-1;4,250263153E0
5,020000000E0;1,180870068E0;2,592993717E-1;5,926529682E-1;3,352239214E0
5,030000000E0;1,175901679E0;2,557290131E-1;6,202582528E-1;3,008615521E0
5,040000000E0;1,170736870E0;2,521435068E-1;6,484744855E-1;3,619068930E0
5,050000000E0;1,165178689E0;2,484334560E-1;6,934246645E-1;3,507403037E0
5,060000000E0;1,159359895E0;2,442125825E-1;7,224458203E-1;3,261670502E0
5,070000000E0;1,153333948E0;2,401585966E-1;7,518842107E-1;3,859037118E0
5,080000000E0;1,146856550E0;2,358580440E-1;8,007103486E-1;4,063805571E0
5,090000000E0;1,139994574E0;2,312976756E-1;8,344052839E-1;3,950560763E0
5,100000000E0;1,132920304E0;2,266779615E-1;8,749060475E-1;5,536206993E0
5,110000000E0;1,125341276E0;2,217339377E-1;9,447218176E-1;4,586266891E0
5,120000000E0;1,116941238E0;2,165948477E-1;9,708902806E-1;3,648915939E0
5,130000000E0;1,108715670E0;2,117019686E-1;9,994834009E-1;1,385625154E0
5,140000000E0;1,099826549E0;2,062665262E-1;1,015294067E0;3,434038546E0
5,150000000E0;1,091287872E0;2,012808037E-1;1,044714815E0;3,275149328E0
5,160000000E0;1,081739598E0;1,958054633E-1;1,094391828E0;6,555697341E0
5,170000000E0;1,072210787E0;1,905503691E-1;1,129087244E0;4,088332062E0
5,180000000E0;1,061422012E0;1,859499623E-1;1,184016770E0;3,061989984E0
5,190000000E0;1,051119914E0;1,797831340E-1;1,181316969E0;1,796115718E0
5,200000000E0;1,040824876E0;1,743757715E-1;1,206183214E0;5,889722120E0
5,210000000E0;1,029534143E0;1,690125406E-1;1,262323762E0;4,429377028E0
5,220000000E0;1,017906817E0;1,637858196E-1;1,272684246E0;2,409767156E0
5,230000000E0;1,006273631E0;1,586762617E-1;1,271924501E0;2,774003220E0
5,240000000E0;9,944614615E-1;1,539150506E-1;1,311618301E0;3,818072316E0
5,250000000E0;9,819856915E-1;1,487650055E-1;1,352765998E0;4,081716900E0
5,260000000E0;9,693479807E-1;1,438500906E-1;1,376435237E0;4,083089858E0
5,270000000E0;9,561972870E-1;1,391323641E-1;1,407384432E0;4,004621659E0
5,280000000E0;9,427554002E-1;1,346236591E-1;1,420666978E0;2,760318729E0
5,290000000E0;9,291437774E-1;1,304475795E-1;1,421773859E0;2,736538341E0
5,300000000E0;9,155444351E-1;1,263689791E-1;1,429033483E0;4,352284469E0
5,310000000E0;9,016455130E-1;1,226565506E-1;1,444883466E0;5,784689660E0
5,320000000E0;8,874437784E-1;1,196289206E-1;1,514606244E0;2,060415797E0
5,330000000E0;8,721076850E-1;1,159386977E-1;1,511636905E0;1,055067843E0
5,340000000E0;8,580551583E-1;1,125347359E-1;1,499634958E0;3,444883424E0
5,350000000E0;8,428424749E-1;1,093729167E-1;1,536039700E0;4,295192717E0
5,360000000E0;8,278838768E-1;1,067501909E-1;1,516697143E0;3,168631959E0
5,370000000E0;8,129252148E-1;1,043623643E-1;1,518909202E0;3,079511246E0
5,380000000E0;7,978509120E-1;1,021834534E-1;1,550795955E0;3,940451666E0
5,390000000E0;7,821874474E-1;1,002178627E-1;1,574830401E0;3,797795403E0
5,400000000E0;7,665477319E-1;9,869816560E-2;1,570125920E0;3,306759670E0
5,410000000E0;7,509025660E-1;9,750228469E-2;1,563423069E0;3,284542757E0
5,420000000E0;7,353547664E-1;9,652662803E-2;1,561277239E0;5,659746444E0
5,430000000E0;7,197110200E-1;9,604554125E-2;1,557899331E0;4,957501704E0
5,440000000E0;7,041968281E-1;9,658154702E-2;1,610228848E0;7,072927634E-1
5,450000000E0;6,875091001E-1;9,645922181E-2;1,586979007E0;1,485439567E0
5,460000000E0;6,724572593E-1;9,655479968E-2;1,554980220E0;4,666146340E0
5,470000000E0;6,564239502E-1;9,740729816E-2;1,578775560E0;3,683425112E0
5,480000000E0;6,409344553E-1;9,837845965E-2;1,564645341E0;2,727596476E0
5,490000000E0;6,252108176E-1;9,964031676E-2;1,552251826E0;2,725108551E0
5,500000000E0;6,099995571E-1;1,009911914E-1;1,539622339E0;3,323373250E0
5,510000000E0;5,945822867E-1;1,028133084E-1;1,536568452E0;2,265682620E0
5,520000000E0;5,795131515E-1;1,048636731E-1;1,533599268E0;2,512004192E0
5,530000000E0;5,641826337E-1;1,068915164E-1;1,532148501E0;3,417175230E0
5,540000000E0;5,492288960E-1;1,095386581E-1;1,517498980E0;6,269828757E0
5,550000000E0;5,343399091E-1;1,124171883E-1;1,493145525E0;2,998331885E0
5,560000000E0;5,201191360E-1;1,162031380E-1;1,489471381E0;1,375231786E0
5,570000000E0;5,053575822E-1;1,193044754E-1;1,478612703E0;2,211458206E0
5,580000000E0;4,912148504E-1;1,224529767E-1;1,436216731E0;4,704133133E0
5,590000000E0;4,774519493E-1;1,261135175E-1;1,414532398E0;3,340944258E0
5,600000000E0;4,639013138E-1;1,298239660E-1;1,425003814E0;2,526276679E0
5,610000000E0;4,500756189E-1;1,340375873E-1;1,398122131E0;3,519059872E0
5,620000000E0;4,371549521E-1;1,379805788E-1;1,352344693E0;3,939480157E0
5,630000000E0;4,243068936E-1;1,422538677E-1;1,344453149E0;3,018150515E0
5,640000000E0;4,117424960E-1;1,467685696E-1;1,329898216E0;3,138247244E0
5,650000000E0;3,993374011E-1;1,514177180E-1;1,301115062E0;3,226221112E0
5,660000000E0;3,874270493E-1;1,560378315E-1;1,268461976E0;4,397835844E0
5,670000000E0;3,757343347E-1;1,607179099E-1;1,227996177E0;3,627766255E0
5,680000000E0;3,647533200E-1;1,654766790E-1;1,199578460E0;1,919345615E0
5,690000000E0;3,537352525E-1;1,702905676E-1;1,210225100E0;3,085901944E0
5,700000000E0;3,426311439E-1;1,752984530E-1;1,175838442E0;4,492541590E0
5,710000000E0;3,325843089E-1;1,805704509E-1;1,175769840E0;4,318551346E0
5,720000000E0;3,219664736E-1;1,865209878E-1;1,120847639E0;5,748387545E0
5,730000000E0;3,124399167E-1;1,904052480E-1;1,031664945E0;6,123419284E0
5,740000000E0;3,033051078E-1;1,953236266E-1;1,020435999E0;3,443474587E0
5,750000000E0;2,945819397E-1;2,002849499E-1;1,020828369E0;1,881983403E0
5,760000000E0;2,854365241E-1;2,052003639E-1;9,974702929E-1;3,530188099E0
5,770000000E0;2,771548930E-1;2,099945759E-1;9,405013189E-1;4,895822505E0
5,780000000E0;2,691875658E-1;2,146760405E-1;9,090640775E-1;2,983566140E0
5,790000000E0;2,615753066E-1;2,193666348E-1;8,815787842E-1;3,495297214E0
5,800000000E0;2,540937053E-1;2,237890991E-1;8,432927976E-1;4,500913867E0
5,810000000E0;2,472250447E-1;2,282281854E-1;7,906164281E-1;4,174090517E0
5,820000000E0;2,407392367E-1;2,322559699E-1;7,573591659E-1;3,943286571E0
5,830000000E0;2,343995042E-1;2,362868871E-1;7,186033917E-1;3,753748236E0
5,840000000E0;2,286433076E-1;2,400177244E-1;6,756836509E-1;3,596337295E0
5,850000000E0;2,230410702E-1;2,436084535E-1;6,508520449E-1;2,759261144E0
5,860000000E0;2,177444808E-1;2,471352330E-1;6,201140839E-1;3,522281473E0
5,870000000E0;2,126429835E-1;2,503683636E-1;5,823559220E-1;5,823415756E0
5,880000000E0;2,080868626E-1;2,536456691E-1;5,083357035E-1;6,454276677E0
5,890000000E0;2,043361189E-1;2,562299398E-1;4,433847758E-1;5,095808876E0
5,900000000E0;2,007953998E-1;2,586925091E-1;4,131330632E-1;2,498613967E0
5,910000000E0;1,976089310E-1;2,610274927E-1;3,906078248E-1;3,143721689E0
5,920000000E0;1,943765670E-1;2,631454154E-1;3,569202176E-1;4,399837572E0
5,930000000E0;1,918587273E-1;2,652573833E-1;2,990107295E-1;4,036420069E0
5,940000000E0;1,895777066E-1;2,667138753E-1;2,720525387E-1;3,683397423E0
5,950000000E0;1,874270357E-1;2,684141447E-1;2,362542008E-1;4,067392171E0
5,960000000E0;1,859492601E-1;2,697405557E-1;1,839642638E-1;5,100898401E0
5,970000000E0;1,846343465E-1;2,708095627E-1;1,398019254E-1;3,343094163E0
5,980000000E0;1,837547254E-1;2,714731401E-1;1,113490591E-1;3,911911514E0
5,990000000E0;1,828447222E-1;2,721349646E-1;7,191959877E-2;4,293909125E0
6,000000000E0;1,826144685E-1;2,723499445E-1;1,596336527E-2;4,105427739E0
6,010000000E0;1,826059017E-1;2,723468522E-1;7,661831222E-3;3,504196491E0
6,020000000E0;1,827449019E-1;2,722695168E-1;5,084128439E-2;4,080409399E0
6,030000000E0;1,835917038E-1;2,720975958E-1;9,487639150E-2;4,313051343E0
6,040000000E0;1,843474862E-1;2,712534778E-1;1,306434458E-1;3,308374759E0
6,050000000E0;1,857124855E-1;2,705713688E-1;1,640919075E-1;4,118076558E0
6,060000000E0;1,872835197E-1;2,697871323E-1;2,067300535E-1;4,828736628E0
6,070000000E0;1,892893894E-1;2,684975597E-1;2,605780337E-1;4,342617707E0
6,080000000E0;1,915538239E-1;2,667996808E-1;2,928073302E-1;3,470072668E0
6,090000000E0;1,941490907E-1;2,652298759E-1;3,259899053E-1;3,771410027E0
6,100000000E0;1,969160045E-1;2,630909361E-1;3,700496712E-1;3,894731176E0
6,110000000E0;2,000650502E-1;2,607828403E-1;4,041792753E-1;4,349127915E0
6,120000000E0;2,035199630E-1;2,584291676E-1;4,492451321E-1;4,576131650E0
6,130000000E0;2,075923063E-1;2,558768346E-1;4,997471938E-1;4,444674878E0
6,140000000E0;2,117717203E-1;2,527893621E-1;5,365646718E-1;4,674334317E0
6,150000000E0;2,164046698E-1;2,497528728E-1;5,894435247E-1;4,240906369E0
6,160000000E0;2,214630760E-1;2,460770531E-1;6,282866038E-1;3,331360879E0
6,170000000E0;2,267250233E-1;2,425843356E-1;6,491686137E-1;2,783539432E0
6,180000000E0;2,322736482E-1;2,388868178E-1;6,786099676E-1;4,515527765E0
6,190000000E0;2,381622831E-1;2,352772375E-1;7,339832296E-1;3,220048758E0
6,200000000E0;2,446228467E-1;2,309502033E-1;7,563590042E-1;2,915958220E0
6,210000000E0;2,508935002E-1;2,271073115E-1;7,744393209E-1;4,426236305E0
6,220000000E0;2,577705586E-1;2,227623968E-1;8,514913716E-1;5,101513504E0
6,230000000E0;2,653869089E-1;2,181654925E-1;8,826041237E-1;2,831008375E0
6,240000000E0;2,728619120E-1;2,136055923E-1;8,957502186E-1;2,847544164E0
6,250000000E0;2,807628222E-1;2,089715450E-1;9,375320454E-1;4,023876723E0
6,260000000E0;2,891598143E-1;2,043338657E-1;9,727702623E-1;4,272391837E0
6,270000000E0;2,977734362E-1;1,995295217E-1;1,018249035E0;3,606767471E0
6,280000000E0;3,069631566E-1;1,944458203E-1;1,051269228E0;4,539570207E0
6,290000000E0;3,162520775E-1;1,894992369E-1;1,055482553E0;2,258457109E0
6,300000000E0;3,261076614E-1;1,855517040E-1;1,091715320E0;4,491958069E0
6,310000000E0;3,357240289E-1;1,796209758E-1;1,147919589E0;4,504469960E0
6,320000000E0;3,462819030E-1;1,745932493E-1;1,180835142E0;5,542121503E0
6,330000000E0;3,571802957E-1;1,697529836E-1;1,188311720E0;1,889215333E0
6,340000000E0;3,680474359E-1;1,650488543E-1;1,184558634E0;2,122486729E0
6,350000000E0;3,789903975E-1;1,605014366E-1;1,216622410E0;4,158102394E0
6,360000000E0;3,905579531E-1;1,558106376E-1;1,269319679E0;4,281454850E0
6,370000000E0;4,025650175E-1;1,510830359E-1;1,291299705E0;2,731770598E0
6,380000000E0;4,147647313E-1;1,468098676E-1;1,303014330E0;2,418404149E0
6,390000000E0;4,271006187E-1;1,422999379E-1;1,330100955E0;2,659747725E0
6,400000000E0;4,398466045E-1;1,379460615E-1;1,345539648E0;3,785689621E0
6,410000000E0;4,526912231E-1;1,339745703E-1;1,377224255E0;3,011545667E0
6,420000000E0;4,661729794E-1;1,298454044E-1;1,397958478E0;3,133180375E0
6,430000000E0;4,795162484E-1;1,260921099E-1;1,409226141E0;4,459535713E0
6,440000000E0;4,933788205E-1;1,224826920E-1;1,419474611E0;3,070009757E0
6,450000000E0;5,071835873E-1;1,197295929E-1;1,438104024E0;2,800532762E0
6,460000000E0;5,214377606E-1;1,161618413E-1;1,481190952E0;2,094601259E0
6,470000000E0;5,358899531E-1;1,124141833E-1;1,478575908E0;4,673147716E0
6,480000000E0;5,503241814E-1;1,098333832E-1;1,460594015E0;4,668885319E0
6,490000000E0;5,646535966E-1;1,073164617E-1;1,482444617E0;3,988872413E0
6,500000000E0;5,795946719E-1;1,051116035E-1;1,524296936E0;3,388050493E0
6,510000000E0;5,948585667E-1;1,031870264E-1;1,525336832E0;2,051360672E0
6,520000000E0;6,098702533E-1;1,013632504E-1;1,502193794E0;2,477585213E0
6,530000000E0;6,247096480E-1;9,978887642E-2;1,510566891E0;2,933125141E0
6,540000000E0;6,399549944E-1;9,860040985E-2;1,521851651E0;2,302776591E0
6,550000000E0;6,550653262E-1;9,756496482E-2;1,517625338E0;2,780498656E0
6,560000000E0;6,702461836E-1;9,667206352E-2;1,498060335E0;6,623654024E0
6,570000000E0;6,849985848E-1;9,627115894E-2;1,515302572E0;2,097246045E0
6,580000000E0;7,005457853E-1;9,729727884E-2;1,550597684E0;2,133263404E0
6,590000000E0;7,160090543E-1;9,596775112E-2;1,543908293E0;3,011402943E0
6,600000000E0;7,314080553E-1;9,630661536E-2;1,507621234E0;8,755378153E0
6,610000000E0;7,461392887E-1;9,712433616E-2;1,475743918E0;4,114553209E0
6,620000000E0;7,608471988E-1;9,841964087E-2;1,472322070E0;2,607979748E0
6,630000000E0;7,754706109E-1;9,972557641E-2;1,456830297E0;2,832252200E0
6,640000000E0;7,898356387E-1;1,013542880E-1;1,443414519E0;3,917633455E0
6,650000000E0;8,041157324E-1;1,033082010E-1;1,432435163E0;3,097991494E0
6,660000000E0;8,181570738E-1;1,056722177E-1;1,431401334E0;2,469943683E0
6,670000000E0;8,323338125E-1;1,081356092E-1;1,437579747E0;2,501085631E0
6,680000000E0;8,464300527E-1;1,108964761E-1;1,411454096E0;5,338770256E0
6,690000000E0;8,599862984E-1;1,138119714E-1;1,355227473E0;3,969505994E0
6,700000000E0;8,728096438E-1;1,171233352E-1;1,381169373E0;7,959208396E-1
6,710000000E0;8,866741189E-1;1,209402090E-1;1,397392184E0;6,275006557E-1
6,720000000E0;8,999832681E-1;1,236560304E-1;1,349903497E0;5,009631949E0
6,730000000E0;9,128675400E-1;1,274824159E-1;1,316063172E0;4,675560963E0
6,740000000E0;9,252285857E-1;1,311047113E-1;1,280876785E0;2,382237751E0
6,750000000E0;9,374178103E-1;1,347996809E-1;1,286948433E0;2,630590583E0
6,760000000E0;9,497048068E-1;1,390676952E-1;1,273577818E0;3,402700041E0
6,770000000E0;9,614810046E-1;1,431520975E-1;1,232228714E0;3,625302003E0
6,780000000E0;9,728673300E-1;1,474850913E-1;1,213326961E0;3,570343804E0
6,790000000E0;9,841119899E-1;1,519101470E-1;1,183080821E0;3,718854360E0
6,800000000E0;9,947896761E-1;1,563891823E-1;1,143020919E0;3,219836958E0
6,810000000E0;1,005164024E0;1,608214089E-1;1,121223193E0;2,041934958E0
6,820000000E0;1,015442844E0;1,651243541E-1;1,106254668E0;1,217812712E0
6,830000000E0;1,025454026E0;1,696438561E-1;1,097621813E0;3,389412158E0
6,840000000E0;1,035535962E0;1,739660773E-1;1,051869858E0;4,943523817E0
6,850000000E0;1,044593147E0;1,783769042E-1;9,986985312E-1;4,269490538E0
6,860000000E0;1,053388011E0;1,829250869E-1;1,007905391E0;9,265150858E-1
6,870000000E0;1,062327524E0;1,879602842E-1;1,016504437E0;2,080118270E0
6,880000000E0;1,071595483E0;1,919694487E-1;9,780309922E-1;4,930593634E0
6,890000000E0;1,080003511E0;1,963374756E-1;9,161242159E-1;6,213987038E0
6,900000000E0;1,087741496E0;2,006308394E-1;8,669190460E-1;4,479380760E0
6,910000000E0;1,095170451E0;2,047388670E-1;8,290658847E-1;3,211736966E0
6,920000000E0;1,102291600E0;2,085828567E-1;8,024294879E-1;2,815962837E0
6,930000000E0;1,109099823E0;2,127094282E-1;7,796227933E-1;2,436811988E0
6,940000000E0;1,115711877E0;2,165214227E-1;7,530065843E-1;3,123499984E0
6,950000000E0;1,122108386E0;2,202978960E-1;7,202804691E-1;4,057056071E0
6,960000000E0;1,128156991E0;2,237768162E-1;6,707533025E-1;5,171905984E0
6,970000000E0;1,133721204E0;2,270140295E-1;6,177997806E-1;5,295202206E0
6,980000000E0;1,138663824E0;2,302788981E-1;5,705920315E-1;5,308981969E0
6,990000000E0;1,143212133E0;2,333506204E-1;5,155125804E-1;5,255417550E0
7,000000000E0;1,147253425E0;2,359815340E-1;4,619790131E-1;3,971141119E0
7,010000000E0;1,150900078E0;2,384755927E-1;4,364131816E-1;3,178560387E0
7,020000000E0;1,154585174E0;2,407173590E-1;4,066119925E-1;3,086680896E0
7,030000000E0;1,157535015E0;2,431778197E-1;3,732992213E-1;3,629977010E0
7,040000000E0;1,160513447E0;2,452556963E-1;3,393522006E-1;3,539654311E0
7,050000000E0;1,163025638E0;2,471674338E-1;2,997651421E-1;3,588891743E0
7,060000000E0;1,165286523E0;2,488835612E-1;2,688058354E-1;3,439493825E0
7,070000000E0;1,167431775E0;2,502477893E-1;2,321995879E-1;3,455311141E0
7,080000000E0;1,168980980E0;2,516973915E-1;2,018699766E-1;3,108187967E0
7,090000000E0;1,170390419E0;2,529949735E-1;1,730744383E-1;3,936072024E0
7,100000000E0;1,171806445E0;2,536970548E-1;1,236647340E-1;4,360089855E0
7,110000000E0;1,172367154E0;2,544814808E-1;8,148888069E-2;3,774537781E0
